Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
KEGG_2019	RNA degradation	1/86	0.0666493053557751	0.1488287686563223	0.08632640749908595	0.19049028576291152	-41.134584328790496	111.4052330135239	cnot10
KEGG_2019	Adipocytokine signaling pathway	2/86	0.0021088482535252216	0.03163272380287832	0.003250703739467761	0.04876055609201641	-13.553933307321296	83.51409616655043	irs1;jak2b
KEGG_2019	Progesterone-mediated oocyte maturation	1/107	0.08227921405634575	0.1488287686563223	0.10620525725321235	0.19049028576291152	-16.303330620476615	40.71979797092713	hsp90aa1.2
KEGG_2019	Necroptosis	2/174	0.008335502125112618	0.04260427681118331	0.01255648287824331	0.0641620128055805	-4.548132107429578	21.77296138921978	jak2b;hsp90aa1.2
KEGG_2019	Protein processing in endoplasmic reticulum	2/176	0.008520855362236662	0.04260427681118331	0.0128324025611161	0.0641620128055805	-4.116286028152834	19.61508485821743	hsp70l;hsp90aa1.2
KEGG_2019	Spliceosome	1/134	0.10201438013591604	0.1488287686563223	0.1312329896239344	0.19049028576291152	-6.008043512961424	13.714209419903682	hsp70l
KEGG_2019	AGE-RAGE signaling pathway in diabetic complications	1/123	0.09402265060198796	0.1488287686563223	0.1211079674551644	0.19049028576291152	-3.1006047527871616	7.330510410223316	jak2b
KEGG_2019	FoxO signaling pathway	1/165	0.12418241942622323	0.1488287686563223	0.1592456184261684	0.19049028576291152	-1.2585475489062228	2.625334805907366	irs1
KEGG_2019	Autophagy	1/158	0.11922204957923473	0.1488287686563223	0.15298692837179348	0.19049028576291152	-1.2217829097592303	2.5984482599959517	irs1
KEGG_2019	Insulin signaling pathway	1/165	0.12418241942622323	0.1488287686563223	0.1592456184261684	0.19049028576291152	-1.2423042946957112	2.591451318011244	irs1
KEGG_2019	NOD-like receptor signaling pathway	1/148	0.11209010211529918	0.1488287686563223	0.14397862815725676	0.19049028576291152	-0.8203531760322483	1.7953037521907436	hsp90aa1.2
KEGG_2019	mTOR signaling pathway	1/186	0.13890685074590076	0.1488287686563223	0.1777909333787174	0.19049028576291152	-0.1896492438365884	0.3743584489843192	irs1
KEGG_2019	Herpes simplex virus 1 infection	1/176	0.13192440327183663	0.1488287686563223	0.16900281645791862	0.19049028576291152	0.25038368001002265	-0.5071587096561584	jak2b
KEGG_2019	MAPK signaling pathway	2/362	0.033164002568262324	0.12436500963098363	0.04934455892446958	0.18504209596676083	1.7368421052631582	-5.9161883311825045	bdnf;hsp70l
KEGG_2019	Endocytosis	1/302	0.2161477161696615	0.2161477161696615	0.27420312314970996	0.27420312314970996	10.513207882808363	-16.104060701211946	hsp70l
