	g0	g1	g10	g11	g12	g13	g14	g15	g16	g17	g18	g19	g2	g20	g21	g22	g23	g24	g25	g26	g27	g28	g29	g3	g30	g31	g32	g33	g34	g35	g36	g37	g38	g39	g4	g40	g41	g42	g43	g44	g45	g46	g47	g48	g49	g5	g50	g51	g52	g53	g54	g55	g56	g57	g58	g59	g6	g60	g61	g62	g63	g64	g7	g8	g9
E8_1061	2.1206297052491268	0.01654231197727025	0.0	0.0	0.0	0.0	0.0	1.3188841237175186	2.555483403533632	0.005050431100307139	0.0	0.0	0.0	0.11298633437435705	0.7045611461763643	0.0	0.0	2.163766341446401	2.2184802662877163	0.0	1.7668025364243356	2.1591439804568906	1.7061134133846598	0.0	0.01723772487065429	0.0	1.7931367648622858	0.0	0.1006857873141437	2.2677374563742445	0.0549164646630874	2.078727185135382	2.0149622367863644	0.0	0.0	0.0	0.0	0.0	2.3624854293012203	2.4850763268383056	0.0024890010400190204	0.013095259392883444	0.0	2.1294009604594453	1.9832351922120883	0.0	0.0038581144572970884	1.3422333857655162	2.1149200814794846	0.0	0.013634706685643408	0.0	0.0	2.264983976440141	2.3691893807926783	0.0	0.020070648357457786	0.0	0.03234337457015702	0.0	0.0	0.0	0.0	1.6251020425362637	0.4705636688053669
E248_328	0.0	1.864507053243228	0.0	0.0	0.0	0.0	0.003346119192293441	2.018599295690488	3.2608445081439417	0.0	0.0	0.0	1.6494519883670389	0.0	0.0	0.0	0.0	0.0	2.7191176771653964	2.061011545323648	2.4262863403734265	0.0	1.9953456144459758	0.0	1.9453721759323133	0.0025612056914379715	0.0	0.0	0.0	0.0	0.07544010728655969	2.3819125167093285	1.7252629215583823	0.0007272735411001112	0.0	0.0	0.0	2.655246651568108	0.039117033324913585	0.0	0.0	0.0	0.0	0.0	1.9466634338623592	0.0826368957426976	2.551739742526767	0.0	1.9456702732571656	1.9668224039154736	0.0	0.0	1.9902027785127632	1.7951235368554688	2.1232671161428462	0.0	0.0	1.7303197998936335	2.443139463687324	0.0	0.0	0.0	0.0	0.0	0.005245666409655609
E275_700	0.0	2.0456735888829742	0.00016636961323058803	0.0	0.06118200969743307	0.0	0.0	2.0535294910682844	0.0	0.0009546593727187444	0.0	0.03503368400323842	0.4657646831449449	0.0	0.0	0.00012893841546789023	1.88484905041852	0.0	0.0	2.255558892502884	0.0	0.0	2.344967116746169	1.7926676371121817	0.0	0.0	0.0	0.0	0.07450835581838121	1.3066288031601485	0.0	2.252058497084016	1.7518453435583266	1.2577111263545415	0.0	0.006197442012493319	0.0	2.1400992496298192	0.0	1.4884931523840743	1.6938610078006693	0.0	0.0	0.0	0.0	0.0561041031100112	2.241097749908044	1.531205653679942	0.0	1.5998281674171808	0.09486237549150768	0.034642701906559305	0.0	0.0	0.0	0.0	1.7398315015149417	0.0	2.887373644864537	0.0	0.02813411549764036	0.0	0.0020896114913101296	0.0	0.0007068943149741017
E151_192	1.8162107314610387	1.7761021050466317	0.0	0.03668798501836019	0.0	0.0	0.0	0.0	2.580704942196969	0.0	0.0020561034243409514	0.0	0.2419874320381213	0.0	0.0	0.02835756413721428	2.4652405099730625	2.6013420002552934	2.34608605870444	2.2017157338513846	2.0459610109288486	0.0	0.0	0.16757195612408124	0.0	0.0	2.353767932410768	0.0	0.0618677925825418	1.51392310157112	0.0	1.9808571246297035	2.2379904756741498	0.0	0.00340052133118136	0.0	0.0	0.0	0.0	1.4563842851382924	0.0	0.0	0.0	0.0	1.9303590373130843	0.0	0.0	0.0	1.9240389653775485	1.9988761378038489	0.04033879920089612	0.0	0.3712109178624213	0.0	2.4650478164006366	0.0	1.7219193912899913	2.8487137183272777	2.563717765752419	0.0	0.13426091980300595	0.0	0.0	0.0	0.0
E51_1372	0.0	0.009856523222065929	1.98103441412686	2.117863728174913	2.4593823170867277	0.0	0.001097480686755058	0.0	0.0	2.029054935199264	0.0	2.586434929098878	0.006063561480520079	1.9865932002373528	2.0643163003100096	1.7921784683983557	0.0	0.0	0.0	0.0008005661134257635	2.4644604581058256	0.0	0.0	0.0033210320362311	0.0	2.0744133125427013	2.1526917515955817	1.932579657421154	0.23166916575022994	1.7037440093588878	0.0	0.0	0.0	0.00202255408064168	0.000607201265045482	1.2136536652689431	0.0	0.0	1.976340741644536	0.0	0.048449209769653334	0.0	0.0	0.0	1.9450687033931944	0.0	0.0	2.418542572258161	0.0	0.0025592498092086363	0.0	2.175838804686788	0.03183489101438748	0.0	0.0	1.7941020364454567	0.06754379781525796	0.0	0.0	0.05143577456125725	1.8476532433123969	2.1487907300338285	0.0	2.0317230726393656	2.7262819947311185
E0_1509	2.312841047238728	0.0	2.669356448369005	0.0	1.8945989808417985	0.0	0.0	0.0	0.0	0.0	0.0	1.907061807407742	0.0	1.4861954771446466	2.3280994678778417	0.0	0.0	1.851034905214723	0.0	0.0	2.4548260661250083	1.9735156610226905	0.0	0.0	0.0	2.274711866793315	1.5644820293404234	2.5132983017100363	0.05979387797299264	1.317514499692491	0.0	0.0	1.625820760261623	0.0	0.0	0.0	0.0	2.5153163691270297	2.033401368339547	0.0	0.003855471257669109	0.0	0.0	0.0	1.8842815880584176	0.0	0.017656918724904706	1.7855842078144881	1.4919860844170274	0.0	0.004642499146265382	1.7568814339462289	0.00693261194400438	0.0	0.0	2.7963487476944127	0.0	0.0	0.052086855695336526	0.0	0.0	0.0	1.860701458272796	1.9708463698996632	2.181602211514242
E42_513	0.0	1.990675018436076	0.0	0.0	0.0	0.024418082605358108	0.0028001909674450504	1.7481552269094205	2.973380193299353	0.0	0.0	0.0	2.1740461255753702	0.0	0.013269311003571095	0.0	0.0	0.0	2.36208824304008	1.607600806014598	0.0	0.0	2.2382353303697653	2.149362796954262	1.8008855337669931	0.0	1.2393286083303994	0.0	0.0	0.2197939226367072	0.0	0.0	1.8765999797603408	1.519738234314194	1.4989360108534988	0.0023144169718822072	0.0	1.688225873189496	0.0	2.0055737401333698	1.7614051550049514	0.0	0.0	0.027441472411890485	0.0	0.0952291767199108	0.0	1.6155315750072434	2.2001018300889075	0.0	0.0	0.0	1.4912672034328336	1.8233691970093395	0.4044012559153161	0.0	1.8898585356045745	1.7672665683410762	2.051733163103816	0.0	0.0041832014497612865	0.0	0.0	0.0	0.0
E2_1391	0.0	0.013229071999326804	2.3761539024413327	0.0	0.0	0.0	0.0	0.0	3.1756615787808045	0.0	0.0004090161559123897	2.1268365714380737	0.011392420803075794	0.0	2.1357983774014286	0.0	0.0	0.0	2.344051393254701	0.0	2.2023286419621613	1.6609903730213214	2.3363346650874437	0.04577439122167312	0.0	0.0	2.4228364316968354	2.229140679393016	0.039932393462127486	2.1946608497190168	0.019849938142897563	0.0	2.2123923631059204	0.0269255162131166	0.0	0.0	0.03742509955638095	1.8249768221723792	0.0	0.0	0.0	0.0	0.0	2.222633590561326	1.5136264482192905	0.00015672486054915758	0.0040151926490434725	2.208583645326981	1.7877851236254676	0.0	0.0	1.602346223281331	0.0	0.0	2.361455555622603	2.305711141991745	0.0	1.8354516156070089	0.0	1.984365696463308	2.6898064480124213	0.0	2.0511777710055563	0.0	0.0
E243_510	0.0	2.0263349873260728	0.011130828844653329	0.0	0.0071135131789582485	0.0	0.0	2.1211920753404616	0.0	0.0	0.01938475563450141	0.0	1.6975327646252196	0.0007513507033303622	0.0	0.0	0.0	2.1783493005477474	0.0	2.2656515038716947	0.0	0.0	0.0	1.4324122287209218	1.5999936467554612	0.03131180214849014	2.298109571510451	0.44185842455428026	0.0	2.0159216722470257	0.0025061348295343224	0.0	1.8074253495527464	1.3404272334789291	0.04635463555598077	0.013024344588541594	0.0	2.5246566101113235	0.0	1.851968301795456	2.1165556393979887	0.0	0.0	0.0	0.0	0.0	2.642648829786849	1.7397624333000228	1.5356225912639274	2.218830537406781	0.0	0.0012865848856722052	2.123936474874863	0.0	2.0870204411088116	0.08418429879899286	1.9382057599637657	1.8682793410505287	2.3260922850324373	1.6000027441469062	0.0	0.0	0.0	0.0	0.0
E67_7	0.9181248631957248	0.0	0.0	0.0	0.004048071518337124	0.0	0.0	2.3396077591278006	0.0	0.0	0.002287035173873618	1.219907226292897	0.0	0.0	0.0	0.0042395769372681035	2.282836323801158	0.0	2.236965856746738	2.175877126341311	0.0	0.0	0.0	0.0	0.0018546065480792688	0.0	0.0	0.0	2.166045368820181	2.241527420381532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1164321236196058	0.007308001834449987	0.0	0.0	0.0	1.8890228429566056	0.00028201676141098	0.0	0.0	2.1224649832007256	0.0	0.0	0.0	0.0	1.7928601989223578	0.0	0.0	2.0983045965982408	0.009920721798268882	1.817511992279089	0.0	0.0	2.3057589003349395	0.0	0.0007175208603818013	0.021054119334206096
