,PseudoTime
E160_768,0.30614704700683004
E5_1541,0.6167135395741261
E96_500,0.1984732824427481
E48_1862,0.74568099638409
E153_1184,0.4732824427480916
E290_876,0.3495379670550422
E229_1430,0.5721173161912415
E27_1500,0.6002410606669345
E117_1877,0.7517075130574528
E196_1828,0.7320208919244676
E112_408,0.16151064684612293
E172_214,0.08356769787063077
E45_1200,0.4797107271996786
E46_1412,0.5648854961832062
E193_1740,0.6966653274407393
E272_493,0.1956609079951788
E75_1667,0.6673362796303737
E151_2188,0.8766572920851747
E58_574,0.2282040980313379
E297_1462,0.5849738850944154
E103_1761,0.7051024507834471
E109_552,0.21936520691040579
E247_2419,0.9694656488549618
E286_705,0.2808356769787063
E77_420,0.1663318601848132
E144_2367,0.9485737243873041
E221_1042,0.4162314182402571
E246_598,0.23784652470871837
E274_604,0.24025713137806348
E181_1578,0.631578947368421
E180_1997,0.7999196464443552
E14_108,0.04098031337886701
E150_435,0.17235837685817598
E69_1243,0.4969867416633186
E33_364,0.14383286460425873
E55_1222,0.48854961832061067
E209_900,0.35918039373242266
E267_551,0.2189634391321816
E188_551,0.2189634391321816
E19_776,0.30936118923262357
E111_2169,0.8690237042989152
E215_418,0.1655283246283648
E213_207,0.08075532342306146
E148_1963,0.7862595419847328
E17_460,0.18240257131378063
E47_476,0.18883085576536762
E131_875,0.349136199276818
E170_2395,0.9598232221775813
E3_2288,0.9168340699075934
E279_982,0.39212535154680594
E183_1318,0.5271193250301326
E234_2160,0.8654077942948976
E211_567,0.22539172358376858
E110_925,0.36922458818802734
E287_1579,0.6319807151466452
E34_1391,0.5564483728404982
E125_2438,0.9770992366412213
E168_1409,0.5636801928485335
E143_781,0.3113700281237445
E149_1860,0.7448774608276416
E137_425,0.1683406990759341
E220_1671,0.6689433507432704
E132_1867,0.7476898352752109
E261_1036,0.413820811570912
E126_1484,0.5938127762153476
E43_746,0.29730815588589793
E173_1315,0.52591402169546
E123_2319,0.9292888710325432
E16_1523,0.6094817195660908
E164_1619,0.6480514262756127
E120_176,0.06830052229811169
E87_310,0.12213740458015267
E28_246,0.09642426677380474
E57_1694,0.6781840096424266
E206_2494,0.9995982322217758
E194_1320,0.527922860586581
E264_2033,0.8143832864604259
E285_1383,0.5532342306147047
E139_1065,0.42547207713941343
E218_500,0.1984732824427481
E236_682,0.27159501807955
E68_1139,0.45520289272800324
E227_1194,0.4773001205303335
E13_1294,0.5174768983527521
E141_2468,0.9891522699879469
E86_2083,0.8344716753716352
E62_465,0.18441141020490157
E205_680,0.27079148252310165
E63_1909,0.7645640819606268
E76_2484,0.995580554439534
E53_1910,0.764965849738851
E270_1103,0.4407392527119325
E184_1506,0.6026516673362796
E187_1798,0.719967858577742
E82_1771,0.7091201285656891
E266_354,0.13981518682201688
E204_186,0.07231820008035356
E214_797,0.3177983125753315
E84_167,0.06468461229409402
E113_76,0.02812374447569305
E130_995,0.3973483326637204
E1_1435,0.5741261550823624
E30_456,0.1807955002008839
E36_1666,0.6669345118521495
E37_1850,0.7408597830453998
E121_1186,0.47408597830453997
E42_444,0.17597428686219366
E6_138,0.05303334672559261
E106_586,0.23302531137002813
E124_1508,0.603455202892728
E273_721,0.2872639614302933
E65_167,0.06468461229409402
E0_332,0.13097629570108477
E95_333,0.13137806347930897
E8_1195,0.47770188830855764
E56_1518,0.6074728806749699
E276_1584,0.6339895540377661
E52_2128,0.8525512253917236
E161_983,0.39252711932503015
E197_1261,0.5042185616713539
E268_2495,1.0
E94_2081,0.8336681398151868
E83_2108,0.8445158698272398
E185_1461,0.5845721173161912
E200_85,0.03173965447971073
E49_2114,0.8469264764965849
E21_1860,0.7448774608276416
E73_2268,0.9087987143431097
E226_618,0.2458818802732021
E135_387,0.15307352350341502
E254_1151,0.4600241060666935
E288_679,0.27038971474487744
E216_1550,0.6203294495781438
E29_2478,0.9931699477701889
E134_267,0.10486139011651266
E203_1652,0.6613097629570108
E243_2099,0.8408999598232222
E163_1032,0.4122137404580153
E201_892,0.3559662515066292
E147_878,0.35034150261149055
E51_482,0.19124146243471274
E224_694,0.27641623141824023
E90_519,0.20610687022900764
E166_766,0.3053435114503817
E239_2473,0.9911611088790679
E128_800,0.31900361591000403
E114_1006,0.4017677782241864
E38_640,0.2547207713941342
E265_1645,0.6584973885094415
E198_357,0.14102049015668944
E233_1903,0.7621534752912816
E162_1969,0.7886701486540779
E145_1795,0.7187625552430695
E257_1902,0.7617517075130574
E79_2292,0.9184411410204901
E18_934,0.372840498192045
E292_493,0.1956609079951788
E251_1556,0.622740056247489
E156_94,0.035355564483728404
E171_971,0.3877059059863399
E222_855,0.3411008437123343
E165_2065,0.8272398553635998
E119_2447,0.9807151466452391
E74_760,0.30293290478103657
E238_266,0.10445962233828847
E142_14,0.0032141422257934912
E260_1319,0.5275210928083568
E100_2474,0.991562876657292
E259_505,0.20048212133386903
E98_1417,0.5668943350743271
E263_794,0.3165930092406589
E39_1514,0.6058658095620731
E256_877,0.34993973483326635
E241_2205,0.883487344314986
E4_2197,0.8802732020891925
E24_170,0.06588991562876657
E116_2088,0.8364805142627562
E169_604,0.24025713137806348
E277_435,0.17235837685817598
E91_36,0.012053033346725592
E175_161,0.06227400562474889
E174_914,0.36480514262756125
E182_2111,0.8457211731619124
E295_93,0.03495379670550422
E298_314,0.12374447569304942
E280_801,0.3194053836882282
E23_759,0.30253113700281237
E85_1773,0.7099236641221374
E255_462,0.183206106870229
E230_1290,0.5158698272398554
E22_1248,0.49899558055443954
E140_954,0.3808758537565287
E122_2357,0.9445560466050623
E146_810,0.32302129369224586
E72_1310,0.5239051828043391
E237_2065,0.8272398553635998
E152_241,0.09441542788268381
E231_1941,0.7774206508638007
E66_1977,0.7918842908798714
E9_151,0.05825632784250703
E54_483,0.19164323021293692
E67_64,0.023302531137002813
E250_649,0.25833668139815186
E179_1667,0.6673362796303737
E2_1259,0.5034150261149056
E225_71,0.026114905584572117
E70_432,0.17115307352350342
E138_125,0.047810365608678185
E207_1465,0.586179188429088
E219_2035,0.8151868220168742
E253_975,0.3893129770992366
E64_1199,0.4793089594214544
E11_2036,0.8155885897950984
E191_1654,0.6621132985134592
E158_1568,0.6275612695861792
E133_1660,0.6645239051828044
E32_1825,0.7308155885897951
E232_1999,0.8007231820008035
E97_1456,0.5825632784250703
E81_82,0.030534351145038167
E202_1524,0.609883487344315
