Gene1	Gene2	EdgeWeight
g49	g39	1.0
g60	g39	0.710228904252736
g0	g39	0.528826909093821
g34	g39	0.522664381914291
g40	g22	0.517792022234036
g60	g50	0.516913645620376
g60	g2	0.490193980094649
g44	g39	0.47153972684858897
g60	g61	0.45955641199457
g31	g22	0.453553668069631
g42	g61	0.44823276875953794
g52	g61	0.44542580876353793
g60	g19	0.41811428357331
g28	g39	0.406589978777872
g24	g39	0.39126458098414
g54	g61	0.38725137389120795
g60	g6	0.368260189551597
g49	g26	0.364952027675585
g60	g45	0.360031325660598
g16	g1	0.35249012639019506
g60	g15	0.35244223217190707
g49	g6	0.34925120910936
g27	g50	0.34920074184108896
g0	g2	0.34742053626026304
g60	g56	0.346849806388226
g60	g3	0.329760145241769
g57	g22	0.32629745112177005
g0	g61	0.313242999653009
g60	g26	0.310286946561791
g31	g46	0.306329192401242
g25	g61	0.29942686531090196
g49	g3	0.295581824915746
g0	g6	0.293380613370252
g42	g15	0.292897571434229
g24	g61	0.289666693488834
g16	g26	0.28881015246899605
g54	g1	0.28836173706782003
g49	g2	0.286287093704026
g8	g50	0.28488732010979806
g16	g19	0.282069455268979
g27	g61	0.280865676343026
g57	g48	0.278449571356675
g38	g61	0.278088900889163
g54	g50	0.27565237275473903
g0	g50	0.271085605851367
g62	g31	0.270161044794133
g58	g61	0.26948692353157105
g64	g39	0.26835725739754
g49	g45	0.267640938821216
g60	g48	0.265535773896745
g42	g50	0.26167072419305304
g53	g61	0.261199797026635
g0	g45	0.260204096136436
g51	g61	0.25921822337184897
g17	g1	0.258675908465404
g21	g22	0.257982360757796
g16	g48	0.256872552680103
g60	g1	0.25178557700641396
g36	g61	0.25125952072619895
g34	g2	0.251018413489687
g55	g22	0.250076042398262
g20	g22	0.24810804730030397
g52	g48	0.244981003861355
g28	g61	0.242367256243984
g0	g3	0.238214372035756
g37	g1	0.237505372020365
g49	g25	0.235300189213862
g60	g9	0.234773616242735
g5	g50	0.23111687764538003
g62	g26	0.22819178752278801
g58	g1	0.22731812134230103
g58	g6	0.22674879087259803
g29	g48	0.22603315984254602
g52	g1	0.22588625406425
g42	g1	0.220341163556851
g16	g50	0.21970485765929998
g34	g45	0.21778375267642103
g24	g6	0.21642602700174599
g24	g2	0.21566337399577104
g52	g27	0.21365220203843102
g29	g39	0.21360372538513797
g5	g2	0.21204513818240803
g34	g6	0.21130865133835
g5	g1	0.21120854302528003
g32	g1	0.210473881518905
g0	g48	0.21043660278485898
g42	g27	0.20840449190596103
g0	g56	0.207455396112318
g29	g2	0.206184556668633
g27	g2	0.20564556869309802
g22	g22	0.20507442830647
g22	g46	0.205007007850703
g27	g15	0.20465415192016398
g17	g48	0.20449641085647896
g58	g2	0.2038462602685
g5	g39	0.20356929235946397
g44	g2	0.20333432604083898
g34	g61	0.202563324125802
g40	g31	0.20166653254643802
g39	g39	0.20116417953973398
g36	g48	0.20095640596859898
g21	g31	0.19997501452932898
g24	g1	0.199857957599857
g34	g3	0.19946841317967198
g40	g46	0.19890285148231102
g56	g39	0.19724026609471998
g54	g6	0.19723459221879602
g44	g6	0.196718973212843
g58	g39	0.19565791727023601
g42	g48	0.19558049603459898
g34	g50	0.194387195451772
g5	g6	0.19433284490392103
g41	g22	0.194103760866501
g29	g61	0.19302288824621103
g30	g39	0.19296506873773198
g53	g6	0.19090973002787698
g8	g9	0.18835988936626102
g38	g1	0.18812485935456197
g42	g19	0.18793138678945198
g52	g39	0.18706259146476
g10	g61	0.18526787823756305
g32	g61	0.18465284449355499
g16	g2	0.18430889791464197
g52	g2	0.18390794680473
g62	g58	0.18361677573160604
g52	g50	0.18357725781978498
g34	g26	0.18333968459882502
g34	g19	0.183161497036567
g0	g19	0.182921506496915
g29	g6	0.182283535272814
g44	g48	0.182006188999728
g60	g8	0.181117481183411
g28	g2	0.18016874060789898
g24	g50	0.17944648323767604
g62	g25	0.178930657908406
g3	g39	0.17862291019818696
g45	g39	0.177600860142627
g59	g22	0.17751577694224696
g5	g61	0.177362397089531
g29	g1	0.176415909616036
g26	g39	0.17604500244420604
g52	g15	0.17568686099194
g49	g56	0.17507509581598302
g57	g31	0.175040183451901
g34	g56	0.174972184011552
g49	g58	0.17423494466117
g2	g39	0.172925623519707
g57	g1	0.172923822396156
g49	g19	0.171531628632268
g23	g61	0.171183352742396
g28	g6	0.17094218006290696
g54	g2	0.169684344345201
g58	g50	0.168858859980298
g27	g19	0.16766798774897798
g27	g48	0.166147116700188
g12	g1	0.16545494877739403
g16	g15	0.164646507371327
g17	g22	0.164116147539245
g37	g50	0.16401832022659196
g0	g1	0.163724918415441
g16	g9	0.16327543502356698
g36	g1	0.162050149318597
g32	g2	0.161603742934996
g20	g46	0.160874147210086
g8	g15	0.16028121884753402
g27	g56	0.15871530012614601
g44	g19	0.157208563669044
g32	g6	0.15662977640750197
g58	g48	0.156398718107572
g23	g1	0.155609260121231
g40	g40	0.154582100955352
g32	g50	0.15419702993515302
g62	g53	0.151991341717404
g38	g50	0.15173009284650799
g61	g50	0.151225398784059
g47	g46	0.151033879193932
g64	g26	0.150850943282038
g49	g46	0.150220293586075
g14	g22	0.14993675945287
g27	g1	0.14889895857979502
g51	g27	0.148708166616996
g63	g50	0.147518785286557
g32	g48	0.14706224488220498
g49	g51	0.146635050828285
g54	g27	0.146058282450303
g64	g9	0.145751256587116
g28	g19	0.145549673071039
g1	g50	0.145352347212609
g44	g45	0.14477337031248902
