Gene1	Gene2	EdgeWeight
g36	g46	0.2303074312786449
g46	g36	0.2222537858016401
g39	g45	0.20497209703457892
g45	g39	0.19770328389813116
g45	g3	0.1926834654670617
g2	g56	0.19084231845281
g39	g3	0.1896858561700441
g3	g39	0.1839434869709856
g2	g30	0.1837052474152437
g56	g30	0.1820361268785701
g18	g47	0.17758906970312716
g30	g56	0.1770243211729891
g47	g18	0.17391103353033072
g3	g45	0.17368572005667296
g14	g41	0.16985442484072702
g41	g14	0.16981140466798314
g30	g2	0.16872091156474314
g56	g2	0.16853212921454488
g14	g36	0.1619501350921692
g14	g46	0.1611801268214664
g36	g14	0.15691135133385098
g46	g14	0.15259692982985956
g46	g41	0.14737392557581902
g45	g4	0.14702426696033005
g2	g1	0.14567452198518016
g50	g6	0.14155944540126705
g6	g50	0.14124777314610965
g17	g12	0.14082570862109609
g12	g17	0.14020867299418993
g47	g13	0.14018091957186715
g39	g4	0.1395902231670593
g41	g46	0.13956832676903955
g3	g4	0.13804775675760694
g4	g5	0.13589137426210104
g13	g47	0.13101686918230798
g22	g12	0.13074386101233207
g30	g1	0.13046040371905968
g36	g41	0.12937098214582404
g41	g36	0.12897706619254476
g18	g22	0.12320679292808512
g14	g13	0.12129849814454376
g4	g45	0.11992635253681302
g18	g20	0.11984372903239435
g22	g20	0.11842067619501917
g4	g3	0.11631353904969227
g12	g22	0.11561959744408486
g56	g1	0.11547324105637825
g4	g39	0.11116297033773556
g1	g2	0.11069284817392916
g1	g50	0.11056105952435392
g17	g20	0.10940676885062252
g20	g17	0.1081154222339516
g5	g4	0.1067937485233031
g20	g12	0.10630538008773924
g18	g13	0.10520719906816506
g18	g17	0.10452726012190636
g1	g6	0.1038903113241509
g20	g22	0.1013113083830878
g17	g22	0.09998116260111042
g18	g12	0.0969313978211551
g2	g50	0.0962053773826347
g22	g17	0.0960445586784906
g22	g59	0.09566831020678856
g3	g56	0.09376139040348284
g5	g54	0.09273693076343688
g1	g30	0.09201124533117463
g31	g11	0.0915455389239486
g22	g18	0.08925486916658314
g20	g18	0.08903275298573261
g41	g47	0.08897836928726463
g12	g20	0.08835683377499337
g41	g13	0.08786891878369811
g13	g18	0.0872851668232907
g47	g12	0.08722348059360928
g1	g61	0.08623895868907518
g50	g1	0.08513682875262363
g6	g61	0.0839664398805679
g11	g31	0.08296657110250387
g13	g41	0.0822052498178264
g3	g2	0.08150252713929566
g3	g30	0.08042317484042373
g13	g14	0.07999771320527656
g1	g56	0.07994391298247762
g14	g18	0.07963017726537035
g59	g31	0.07925748385246076
g41	g18	0.07850397279787094
g39	g30	0.07828938551789913
g14	g47	0.07825496450758891
g10	g55	0.07808744636746534
g47	g17	0.07805317561274402
g10	g40	0.07754151858808774
g50	g61	0.0775066704753052
g59	g40	0.07726378566616128
g45	g5	0.07695288261306364
g30	g39	0.07624952436232485
g56	g45	0.07600159497030302
g47	g22	0.07586160187962741
g47	g31	0.0756564733679865
g17	g11	0.07471849168681917
g56	g3	0.07439358837805894
g12	g11	0.07436935768780469
g47	g20	0.07401300489807744
g2	g6	0.07301764173792052
g2	g3	0.07257700921050099
g6	g1	0.07246318003709447
g31	g59	0.07239314006909646
g6	g7	0.07205386232107057
g59	g44	0.07178882474955547
g31	g10	0.07170513335298218
g20	g11	0.07130434906447458
g57	g54	0.07044810209233543
g13	g22	0.07028876801932972
g11	g10	0.07012103454186196
g30	g61	0.06975630424784221
g47	g59	0.06971243499293897
g12	g18	0.06964194896635256
g30	g50	0.06930894410528736
g30	g45	0.06875148252108547
g30	g3	0.06854867313424377
g47	g41	0.06843541176628902
g39	g5	0.06828384196945682
g56	g50	0.06762094743509778
g45	g56	0.06759027255344398
g3	g5	0.06754058856514131
g45	g2	0.06742310217824142
g22	g13	0.06708372398408177
g61	g6	0.06695823031521222
g13	g20	0.06678824091632457
g21	g55	0.06568393312711937
g39	g56	0.06560356969382412
g20	g47	0.06520883575417884
g56	g39	0.06512994577445187
g40	g10	0.06508052034281704
g13	g46	0.06445409721723994
g55	g21	0.06421345203582568
g9	g21	0.06390359857110417
g6	g19	0.06364233949896489
g21	g9	0.0630185368724955
g31	g44	0.06290164397053047
g13	g36	0.06255415793460793
g41	g51	0.06231000858726614
g47	g14	0.062250093182522365
g22	g9	0.06214122166111681
g11	g40	0.06209551342702225
g2	g45	0.06184829068868027
g10	g31	0.06145960360331846
g20	g59	0.061333410587635674
g17	g18	0.061304913501281165
g2	g39	0.0612758540259754
g61	g8	0.06107418494267211
g12	g47	0.0609562953577194
g61	g26	0.060695475950118975
g45	g64	0.06032633620915821
g59	g10	0.060029827174342076
g22	g47	0.059966921943608885
g59	g57	0.059810871681816036
g9	g15	0.05977416867408882
g18	g41	0.059668524596103174
g22	g16	0.059649396857879476
g6	g8	0.059566948301230736
g50	g19	0.059098264886854476
g18	g14	0.0582669834283653
g55	g10	0.058200034527089675
g59	g9	0.05811410476851641
g12	g59	0.058086362982810114
g12	g31	0.05808380867134185
g50	g7	0.057473095319823884
g31	g57	0.05675285773639861
g39	g2	0.05640139935199481
g13	g17	0.056231401372975415
g13	g59	0.055958153481774735
g59	g55	0.05544720835713477
g31	g53	0.05535666932851577
g45	g30	0.05528529725474987
g56	g61	0.054843045395643004
g18	g29	0.054625586792043136
g20	g13	0.0545086298320278
g12	g10	0.054241016800824084
g30	g6	0.05387492877423107
g22	g31	0.05325128885475476
g15	g26	0.05319043160868813
g18	g11	0.05309858069718831
g61	g50	0.0529577649690824
g14	g51	0.052752163585263696
g17	g47	0.052584344111648695
g47	g25	0.05254483871368732
g50	g63	0.052492936084377516
g18	g37	0.052303080840844215
g17	g59	0.05144887755783547
g36	g38	0.05115713026431474
g59	g53	0.05112754149972629
g46	g52	0.051124416990492284
