,PseudoTime
E48_91,0.03643724696356275
E77_220,0.08866396761133603
E105_1596,0.645748987854251
E70_2319,0.9384615384615385
E2_1607,0.6502024291497975
E194_999,0.4040485829959514
E72_293,0.11821862348178137
E154_1747,0.7068825910931175
E65_1111,0.4493927125506073
E150_1208,0.488663967611336
E33_448,0.18097165991902833
E261_2370,0.9591093117408906
E253_1646,0.6659919028340081
E131_1085,0.4388663967611336
E29_2102,0.8506072874493927
E7_1810,0.7323886639676114
E61_1410,0.5704453441295546
E89_735,0.297165991902834
E235_408,0.16477732793522268
E196_1669,0.6753036437246963
E163_604,0.24412955465587044
E272_101,0.04048582995951417
E178_877,0.35465587044534413
E81_1092,0.4417004048582996
E135_889,0.3595141700404858
E149_181,0.0728744939271255
E69_1605,0.6493927125506073
E87_1743,0.7052631578947368
E182_1506,0.6093117408906883
E230_917,0.3708502024291498
E97_2440,0.9874493927125506
E98_903,0.3651821862348178
E83_2357,0.9538461538461539
E224_1571,0.6356275303643725
E121_1881,0.7611336032388664
E86_830,0.3356275303643725
E20_1925,0.7789473684210526
E38_743,0.3004048582995951
E109_966,0.39068825910931176
E47_459,0.1854251012145749
E111_1126,0.45546558704453444
E85_512,0.2068825910931174
E130_2469,0.9991902834008097
E55_791,0.31983805668016196
E66_1359,0.5497975708502024
E219_421,0.1700404858299595
E180_906,0.36639676113360325
E13_567,0.2291497975708502
E238_838,0.3388663967611336
E58_1260,0.5097165991902834
E44_1817,0.7352226720647773
E244_1025,0.4145748987854251
E210_24,0.00931174089068826
E173_68,0.027125506072874495
E120_1458,0.5898785425101215
E84_118,0.04736842105263158
E115_394,0.15910931174089069
E217_1158,0.46842105263157896
E181_165,0.06639676113360324
E140_1149,0.4647773279352227
E19_407,0.16437246963562754
E257_1488,0.6020242914979758
E247_813,0.3287449392712551
E40_1177,0.4761133603238866
E284_1019,0.4121457489878543
E78_2145,0.8680161943319838
E28_830,0.3356275303643725
E142_1180,0.4773279352226721
E92_2022,0.8182186234817814
E274_2426,0.9817813765182186
E293_1247,0.5044534412955466
E73_923,0.37327935222672065
E218_1157,0.4680161943319838
E226_1137,0.45991902834008097
E27_611,0.24696356275303644
E176_499,0.20161943319838058
E63_754,0.3048582995951417
E94_1186,0.4797570850202429
E15_267,0.1076923076923077
E202_2105,0.8518218623481781
E128_2419,0.9789473684210527
E237_781,0.3157894736842105
E49_2454,0.9931174089068826
E165_1662,0.6724696356275304
E276_1313,0.5311740890688259
E250_142,0.05708502024291498
E117_2400,0.9712550607287449
E112_90,0.03603238866396761
E30_1461,0.5910931174089069
E205_2222,0.8991902834008098
E80_2340,0.9469635627530364
E106_2197,0.8890688259109312
E286_564,0.22793522267206479
E76_1695,0.68582995951417
E125_273,0.11012145748987855
E23_372,0.15020242914979756
E268_1701,0.6882591093117408
E24_2335,0.9449392712550607
E6_2201,0.8906882591093117
E231_1895,0.7668016194331984
E291_1225,0.49554655870445347
E91_2454,0.9931174089068826
E233_817,0.3303643724696356
E249_550,0.2222672064777328
E137_1979,0.8008097165991903
E211_784,0.31700404858299597
E122_297,0.11983805668016194
E116_466,0.1882591093117409
E132_18,0.006882591093117409
E99_2398,0.9704453441295546
E96_109,0.0437246963562753
E223_2092,0.8465587044534413
E242_212,0.0854251012145749
E26_123,0.04939271255060729
E266_2385,0.9651821862348178
E213_2463,0.9967611336032388
E10_1485,0.6008097165991902
E114_1305,0.5279352226720648
E168_1933,0.7821862348178138
E110_685,0.27692307692307694
E59_754,0.3048582995951417
E297_1464,0.5923076923076923
E193_2266,0.917004048582996
E171_1325,0.5360323886639676
E285_2408,0.9744939271255061
E57_314,0.12672064777327935
E183_874,0.35344129554655873
E52_443,0.17894736842105263
E212_2114,0.8554655870445345
E157_819,0.3311740890688259
E71_1171,0.47368421052631576
E159_1203,0.48663967611336034
E236_2030,0.8214574898785425
E209_2471,1.0
E298_1428,0.5777327935222673
E260_59,0.02348178137651822
E294_1432,0.5793522267206478
E269_1521,0.6153846153846154
E139_2071,0.8380566801619433
E221_868,0.35101214574898787
E35_2461,0.9959514170040485
E158_1600,0.6473684210526316
E88_2111,0.854251012145749
E146_2285,0.9246963562753037
E129_1750,0.7080971659919029
E271_1202,0.4862348178137652
E245_1510,0.6109311740890688
E31_1490,0.602834008097166
E207_1759,0.7117408906882591
E232_1930,0.7809716599190284
E16_1733,0.7012145748987855
E54_471,0.1902834008097166
E56_2104,0.851417004048583
E184_1256,0.5080971659919028
E62_1287,0.5206477732793522
E104_1025,0.4145748987854251
E259_1127,0.45587044534412957
E170_1264,0.511336032388664
E188_536,0.2165991902834008
E11_642,0.2595141700404858
E8_2413,0.9765182186234818
E199_1999,0.8089068825910931
E273_955,0.3862348178137652
E166_2331,0.9433198380566802
E278_1236,0.5
E214_1231,0.4979757085020243
E243_642,0.2595141700404858
E133_756,0.305668016194332
E152_1611,0.6518218623481782
E187_358,0.1445344129554656
E124_638,0.2578947368421053
E204_862,0.348582995951417
E239_1950,0.7890688259109312
E67_2342,0.9477732793522268
E262_170,0.06842105263157895
E197_2331,0.9433198380566802
E198_1995,0.8072874493927126
E185_1670,0.6757085020242914
E234_758,0.30647773279352225
E46_319,0.12874493927125505
E12_878,0.35506072874493927
E186_2120,0.8578947368421053
E240_1500,0.6068825910931174
E281_75,0.029959514170040485
E21_1711,0.6923076923076923
E127_462,0.18663967611336033
E147_2454,0.9931174089068826
E179_367,0.14817813765182186
E95_1190,0.4813765182186235
E45_528,0.21336032388663967
E155_899,0.36356275303643726
E41_1113,0.4502024291497976
E134_1148,0.4643724696356275
E289_1249,0.5052631578947369
E227_797,0.32226720647773277
E156_1026,0.4149797570850202
E164_1112,0.44979757085020244
E148_455,0.18380566801619433
E216_570,0.23036437246963562
E206_905,0.3659919028340081
E265_399,0.16113360323886639
E200_840,0.3396761133603239
E174_1728,0.6991902834008097
E0_2254,0.9121457489878543
E126_661,0.26720647773279355
E39_708,0.2862348178137652
E151_2273,0.9198380566801619
E225_800,0.32348178137651823
E18_1246,0.5040485829959515
E101_2257,0.9133603238866397
E43_1902,0.7696356275303644
E222_1210,0.48947368421052634
E103_1358,0.5493927125506073
E113_1927,0.7797570850202429
E258_1592,0.6441295546558704
E167_1205,0.4874493927125506
E254_505,0.2040485829959514
E191_1928,0.780161943319838
E51_2095,0.8477732793522267
E68_1163,0.47044534412955463
E279_169,0.0680161943319838
E248_1040,0.4206477732793522
E295_1973,0.7983805668016194
E60_2203,0.891497975708502
E141_1601,0.6477732793522267
E4_676,0.2732793522267207
E215_1673,0.676923076923077
E119_2026,0.819838056680162
E14_58,0.023076923076923078
E177_2018,0.8165991902834008
E90_2443,0.988663967611336
E42_385,0.15546558704453442
E64_1169,0.4728744939271255
E255_1958,0.7923076923076923
E283_2416,0.9777327935222672
E37_892,0.36072874493927126
E161_1431,0.5789473684210527
E282_752,0.30404858299595144
E50_2201,0.8906882591093117
E108_1204,0.4870445344129555
E296_502,0.20283400809716598
E145_2384,0.9647773279352226
E208_483,0.1951417004048583
E287_2045,0.8275303643724696
E220_197,0.07935222672064778
E246_1339,0.5417004048582996
E189_977,0.3951417004048583
E175_57,0.022672064777327937
E190_1261,0.5101214574898786
E252_408,0.16477732793522268
E34_1742,0.7048582995951417
E277_392,0.15829959514170042
E280_544,0.21983805668016193
E123_1573,0.6364372469635627
E169_156,0.06275303643724696
E74_1321,0.5344129554655871
E267_1,0.0
E107_1244,0.5032388663967612
E143_1766,0.7145748987854251
E136_627,0.2534412955465587
E22_1538,0.6222672064777328
E144_2323,0.940080971659919
E241_2361,0.9554655870445344
E288_430,0.1736842105263158
E75_396,0.15991902834008098
E25_2351,0.951417004048583
E263_811,0.32793522267206476
E229_125,0.05020242914979757
E201_1368,0.5534412955465587
E256_1751,0.708502024291498
E53_1587,0.6421052631578947
E9_1214,0.4910931174089069
E82_364,0.14696356275303643
E5_1057,0.42753036437246966
E100_727,0.29392712550607286
E153_866,0.35020242914979755
E264_1964,0.7947368421052632
E32_2136,0.8643724696356275
E3_705,0.28502024291497974
E290_1871,0.757085020242915
E251_1100,0.4449392712550607
E195_994,0.4020242914979757
E203_2253,0.9117408906882591
E138_1518,0.6141700404858299
E172_518,0.20931174089068827
E1_1927,0.7797570850202429
E118_2330,0.942914979757085
E79_767,0.3101214574898785
E36_2382,0.9639676113360324
E299_1845,0.7465587044534413
E162_1547,0.625910931174089
E160_1476,0.597165991902834
E17_2340,0.9469635627530364
E292_1588,0.6425101214574899
E228_711,0.2874493927125506
E93_2018,0.8165991902834008
E275_424,0.17125506072874494
E270_1853,0.7497975708502024
E102_1342,0.542914979757085
E192_2208,0.8935222672064778
