,PseudoTime
E45_491,0.19574809466506216
E183_1692,0.677496991576414
E272_2103,0.8423586040914561
E1_1551,0.6209386281588448
E241_638,0.2547131969514641
E299_946,0.3782591255515443
E17_2046,0.8194945848375451
E288_787,0.3144805455274769
E73_845,0.33774568792619336
E52_1549,0.6201363818692338
E253_1750,0.7007621339751303
E178_49,0.018451664661050943
E145_764,0.3052547131969515
E219_1348,0.5395106297633373
E27_2297,0.9201764941837144
E148_878,0.3509827517047734
E210_2007,0.8038507821901324
E124_186,0.07340553549939831
E10_514,0.20497392699558764
E276_2282,0.9141596470116324
E258_1210,0.4841556357801845
E66_509,0.2029683112715604
E243_2143,0.8584035298836743
E151_2028,0.8122743682310469
E168_325,0.1291616526273566
E0_1784,0.7144003208985158
E221_1415,0.5663858804653028
E123_972,0.38868832731648617
E7_2384,0.955074207781789
E81_317,0.12595266746891295
E134_717,0.28640192539109505
E46_257,0.10188527878058563
E261_1266,0.50661853188929
E51_1863,0.7460890493381468
E116_1290,0.5162454873646211
E122_9,0.002406738868832732
E292_1005,0.4019253910950662
E287_246,0.09747292418772564
E213_323,0.1283594063377457
E291_122,0.04773365423184918
E249_378,0.15042117930204574
E250_1248,0.4993983152827918
E54_534,0.21299638989169675
E222_452,0.1801042920176494
E152_329,0.13076614520657842
E191_559,0.22302446851183316
E43_1450,0.5804251905334937
E118_277,0.10990774167669476
E267_1076,0.4304051343762535
E141_1202,0.4809466506217409
E239_528,0.21058965102286406
E103_580,0.2314480545527477
E128_863,0.34496590453269155
E147_1461,0.5848375451263538
E220_2475,0.9915764139590856
E242_2214,0.8868832731648616
E167_795,0.3176895306859206
E252_1382,0.5531488166867228
E177_1793,0.7180104292017649
E110_1728,0.6919374247894103
E268_1475,0.5904532691536302
E195_2229,0.8929001203369434
E194_1060,0.4239871640593662
E284_2242,0.8981147212194144
E114_1876,0.7513036502206177
E154_1679,0.672282390693943
E48_1095,0.4380264741275572
E61_1106,0.4424388287204172
E295_1263,0.5054151624548736
E133_1268,0.507420778178901
E4_1895,0.7589249899719214
E28_1636,0.6550340954673085
E282_280,0.1111111111111111
E138_1030,0.4119534697152026
E139_321,0.12755716004813478
E208_1316,0.5266746891295627
E155_716,0.2860008022462896
E92_124,0.04853590052146009
E232_1688,0.6758924989971922
E179_275,0.10910549538708383
E14_748,0.2988367428800642
E180_971,0.3882872041716807
E274_1739,0.6963497793822704
E91_1946,0.7793822703569996
E298_1607,0.6434015242679503
E20_1197,0.4789410348977136
E161_1880,0.7529081427998395
E283_1546,0.6189330124348175
E275_83,0.032089851584436425
E71_1270,0.5082230244685119
E277_1590,0.6365824308062575
E96_475,0.1893301243481749
E237_1672,0.6694745286803049
E33_462,0.184115523465704
E82_1513,0.6056959486562374
E160_358,0.14239871640593665
E53_2460,0.9855595667870036
E39_1116,0.4464500601684717
E97_1252,0.5010028078620137
E214_2238,0.8965102286401926
E257_1938,0.7761732851985559
E156_1529,0.6121139189731247
E126_1409,0.5639791415964701
E59_1850,0.7408744484556758
E286_881,0.3521861211391897
E198_1877,0.7517047733654232
E16_1314,0.5258724428399518
E74_2441,0.9779382270356999
E186_579,0.23104693140794225
E108_2064,0.8267148014440433
E149_1712,0.6855194544725229
E169_1702,0.6815082230244686
E146_1803,0.7220216606498195
E75_2214,0.8868832731648616
E60_855,0.3417569193742479
E204_886,0.35419173686321703
E262_328,0.13036502206177294
E47_1137,0.4548736462093863
E289_28,0.010028078620136384
E68_275,0.10910549538708383
E225_1766,0.7071801042920176
E175_1140,0.4560770156438026
E206_1398,0.5595667870036101
E98_2329,0.9330124348174891
E259_850,0.3397513036502206
E207_2390,0.9574809466506218
E216_1322,0.5290814279983955
E80_1074,0.4296028880866426
E3_343,0.1363818692338548
E42_1626,0.6510228640192539
E223_1144,0.4576815082230245
E41_628,0.2507019655034096
E32_1705,0.6827115924588849
E263_2283,0.9145607701564381
E9_1416,0.5667870036101083
E280_1259,0.5038106698756518
E105_1086,0.434416365824308
E84_2292,0.9181708784596871
E165_310,0.12314480545527474
E218_1764,0.7063778580024067
E202_729,0.2912154031287605
E111_1930,0.7729643000401123
E235_139,0.05455274769354192
E50_351,0.13959085439229846
E279_1336,0.5346971520256719
E224_2166,0.8676293622141997
E234_2255,0.9033293221018852
E13_331,0.13156839149618932
E142_2072,0.8299237866024871
E88_1982,0.793822703569996
E25_925,0.36983553951062975
E227_2095,0.8391496189330124
E64_4,0.00040112314480545525
E193_1543,0.6177296430004011
E245_669,0.26714801444043323
E297_1572,0.6293622141997594
E131_1533,0.6137184115523465
E230_388,0.15443241075010028
E11_985,0.39390292819895706
E157_1810,0.7248295226634577
E285_1922,0.7697553148816687
E58_1435,0.574408343361412
E273_275,0.10910549538708383
E24_1264,0.5058162855996791
E228_1418,0.5675892498997193
E236_1398,0.5595667870036101
E22_118,0.046129161652627364
E129_353,0.14039310068190936
E18_703,0.2807862013638187
E6_1669,0.6682711592458885
E209_502,0.20016044925792215
E188_220,0.0870437224227838
E170_2270,0.909346169273967
E117_1140,0.4560770156438026
E40_880,0.3517849979943843
E226_1567,0.6273565984757321
E113_1193,0.4773365423184918
E135_2164,0.8668271159245888
E260_919,0.36742880064179706
E212_338,0.13437625350982751
E121_208,0.08223024468511833
E95_1888,0.7561171279582832
E107_915,0.3658243080625752
E144_400,0.15924588848776575
E296_457,0.1821099077416767
E264_2295,0.9193742478941036
E38_1909,0.7645407139991978
E166_971,0.3882872041716807
E56_1812,0.7256317689530686
E246_972,0.38868832731648617
E200_1085,0.4340152426795026
E265_1395,0.5583634175691937
E192_133,0.052146008824709184
E70_1386,0.5547533092659447
E172_2015,0.8070597673485759
E44_2033,0.8142799839550742
E140_2496,1.0
E290_1188,0.4753309265944645
E229_2217,0.8880866425992779
E205_1431,0.5728038507821901
E199_1428,0.5716004813477737
E196_172,0.06778981147212194
E63_977,0.3906939430405134
E31_998,0.399117529081428
E127_2314,0.9269955876454072
E203_324,0.12876052948255115
E77_1753,0.7019655034095468
E125_2393,0.958684316085038
E215_494,0.19695146409947853
E106_1346,0.5387083834737264
E100_591,0.2358604091456077
E94_2402,0.9622944243882872
E112_955,0.38186923385479343
E93_2141,0.8576012835940634
E57_2380,0.9534697152025672
E143_1754,0.7023666265543522
E181_2248,0.9005214600882471
E244_127,0.049739269955876464
E189_1206,0.4825511432009627
E248_2193,0.8784596871239471
E190_1782,0.7135980746089049
E99_893,0.3569995988768552
E102_2431,0.9739269955876454
E65_1413,0.5655836341756919
E270_2171,0.8696349779382271
E49_2078,0.8323305254713197
E29_2423,0.9707180104292018
E240_569,0.2270356999598877
E217_1824,0.7304452466907341
E67_495,0.197352587244284
E255_1995,0.7990373044524669
E293_2324,0.9310068190934616
E256_2031,0.8134777376654633
E12_2168,0.8684316085038106
E231_2167,0.8680304853590052
E62_1386,0.5547533092659447
E233_856,0.3421580425190533
E30_2413,0.9667067789811472
E238_233,0.09225832330525473
E86_1672,0.6694745286803049
E90_1611,0.6450060168471721
E26_440,0.17529081427998394
E159_2337,0.9362214199759326
E182_372,0.14801444043321302
E85_653,0.26073004412354595
E137_279,0.11070998796630566
E247_895,0.3578018451664661
E2_24,0.00842358604091456
E5_2251,0.9017248295226634
E173_106,0.04131568391496189
E78_2152,0.8620136381869233
E164_1155,0.4620938628158845
E15_571,0.2278379462494986
E69_1882,0.7537103890894504
E109_776,0.3100681909346169
E158_556,0.2218210990774168
E79_1125,0.4500601684717208
E271_62,0.023666265543521862
E101_239,0.09466506217408743
E266_1556,0.6229442438828721
E185_20,0.00681909346169274
E176_2267,0.9081427998395508
E174_2083,0.8343361411953469
E55_2001,0.8014440433212996
E37_516,0.20577617328519854
E115_3,0.0
E281_181,0.07139991977537104
E251_1470,0.5884476534296029
E89_892,0.3565984757320497
E120_1228,0.4913758523866827
E294_2381,0.9538708383473726
E87_573,0.2286401925391095
E162_1327,0.5310870437224228
E19_268,0.10629763337344564
E153_686,0.27396710790212603
E187_1118,0.4472523064580826
E119_2173,0.8704372242278381
E254_588,0.2346570397111913
E132_1805,0.7228239069394304
E23_2211,0.8856799037304453
E76_1212,0.4849578820697954
E269_2395,0.959486562374649
E171_885,0.35379061371841153
E163_879,0.35138387484957884
E21_580,0.2314480545527477
E8_244,0.09667067789811473
E197_2146,0.8596068993180906
E201_151,0.05936622543120738
E72_1642,0.6574408343361412
E211_2073,0.8303249097472925
E36_1455,0.5824308062575211
E150_1751,0.7011632571199358
E34_623,0.24869634977938224
E278_1030,0.4119534697152026
E104_2243,0.8985158443642198
E184_294,0.11672683513838747
E136_768,0.3068592057761733
E83_1406,0.5627757721620538
E35_1626,0.6510228640192539
E130_600,0.2394705174488568
