g34	g60	1.9971035825903436
g60	g34	1.9971035825903436
g28	g34	1.995570764989604
g34	g28	1.995570764989604
g36	g46	1.9893413475925352
g46	g36	1.9893413475925352
g28	g60	1.9891816547157344
g60	g28	1.9891816547157344
g24	g34	1.986965392721661
g34	g24	1.986965392721661
g39	g45	1.9856376791649026
g45	g39	1.9856376791649026
g4	g5	1.9836532860197829
g5	g4	1.9836532860197829
g30	g56	1.9836057770789814
g56	g30	1.9836057770789814
g3	g45	1.9818757264798323
g45	g3	1.9818757264798323
g2	g30	1.9817437702317269
g30	g2	1.9817437702317269
g3	g39	1.976856807046933
g39	g3	1.976856807046933
g2	g56	1.9743779715543055
g56	g2	1.9743779715543055
g3	g30	1.9717088224045893
g30	g3	1.9717088224045893
g14	g41	1.96980098482601
g41	g14	1.96980098482601
g3	g56	1.968908323416575
g56	g3	1.968908323416575
g30	g45	1.9658915245635522
g45	g30	1.9658915245635522
g14	g46	1.9652502458371317
g46	g14	1.9652502458371317
g14	g36	1.965200702760345
g36	g14	1.965200702760345
g2	g3	1.95883259395295
g3	g2	1.95883259395295
g1	g56	1.9578754602299508
g56	g1	1.9578754602299508
g0	g24	1.9577850788581492
g24	g0	1.9577850788581492
g45	g56	1.9573985013246458
g56	g45	1.9573985013246458
g12	g17	1.9548667144371716
g17	g12	1.9548667144371716
g30	g39	1.9525977857580459
g39	g30	1.9525977857580459
g46	g52	1.9514705678298356
g52	g46	1.9514705678298356
g39	g56	1.9511608346392566
g56	g39	1.9511608346392566
g4	g45	1.9508777258327683
g45	g4	1.9508777258327683
g1	g2	1.9506129925671107
g2	g1	1.9506129925671107
g36	g38	1.9485918789949013
g38	g36	1.9485918789949013
g41	g46	1.9481736692334795
g46	g41	1.9481736692334795
g33	g4	1.9448267611460297
g4	g33	1.9448267611460297
g2	g45	1.9435264450807286
g45	g2	1.9435264450807286
g1	g30	1.942682687041344
g30	g1	1.942682687041344
g36	g41	1.942586401059617
g41	g36	1.942586401059617
g18	g47	1.942492284098099
g47	g18	1.942492284098099
g2	g39	1.940839562892188
g39	g2	1.940839562892188
g24	g5	1.938248965815832
g5	g24	1.938248965815832
g3	g4	1.9362590415288137
g4	g3	1.9362590415288137
g27	g54	1.935308761673058
g54	g27	1.935308761673058
g61	g8	1.9338011694038815
g8	g61	1.9338011694038815
g13	g47	1.9326749516543604
g47	g13	1.9326749516543604
g13	g18	1.9300942553971194
g18	g13	1.9300942553971194
g3	g33	1.93007367272728
g33	g3	1.93007367272728
g19	g43	1.9291004958639
g43	g19	1.9291004958639
g36	g52	1.9289855849114295
g52	g36	1.9289855849114295
g17	g22	1.925942917766852
g22	g17	1.925942917766852
g39	g4	1.9251488777028203
g4	g39	1.9251488777028203
g6	g7	1.925064213656678
g7	g6	1.925064213656678
g6	g63	1.924683148420626
g63	g6	1.924683148420626
g13	g14	1.923784017567819
g14	g13	1.923784017567819
g13	g41	1.9237404612581204
g41	g13	1.9237404612581204
g26	g9	1.9209144050128115
g9	g26	1.9209144050128115
g0	g34	1.9193568640325709
g34	g0	1.9193568640325709
g12	g22	1.919329839790258
g22	g12	1.919329839790258
g50	g6	1.918383234680571
g6	g50	1.918383234680571
g12	g20	1.9181129137109953
g20	g12	1.9181129137109953
g33	g64	1.9179807225077692
g64	g33	1.9179807225077692
g43	g50	1.9173387640877397
g50	g43	1.9173387640877397
g19	g50	1.917306113810301
g50	g19	1.917306113810301
g61	g7	1.917262833608099
g7	g61	1.917262833608099
g43	g6	1.9172037190367248
g6	g43	1.9172037190367248
g31	g59	1.9156168574458379
g59	g31	1.9156168574458379
g21	g26	1.9148487862998225
g26	g21	1.9148487862998225
g6	g8	1.9104789032755398
g8	g6	1.9104789032755398
g14	g18	1.9096410672400057
g18	g14	1.9096410672400057
g38	g46	1.9074489963499235
g46	g38	1.9074489963499235
g18	g41	1.9061707740077847
g41	g18	1.9061707740077847
g48	g8	1.9050829542061196
g8	g48	1.9050829542061196
g17	g20	1.902931090555028
g20	g17	1.902931090555028
g4	g64	1.902605707635356
g64	g4	1.902605707635356
g48	g7	1.901400739257109
g7	g48	1.901400739257109
g15	g21	1.9007457583967136
g21	g15	1.9007457583967136
g21	g61	1.8992287261583347
g61	g21	1.8992287261583347
g50	g63	1.897159449812612
g63	g50	1.897159449812612
g14	g47	1.8962570447474847
g47	g14	1.8962570447474847
g20	g22	1.8946551469296642
g22	g20	1.8946551469296642
g50	g7	1.8935729559000865
g7	g50	1.8935729559000865
g45	g64	1.893247918815018
g64	g45	1.893247918815018
g30	g4	1.8918032471502955
g4	g30	1.8918032471502955
g41	g47	1.8914384503383757
g47	g41	1.8914384503383757
g4	g56	1.8903787930930567
g56	g4	1.8903787930930567
g4	g58	1.88949544283359
g58	g4	1.88949544283359
g35	g5	1.8891936838088796
g5	g35	1.8891936838088796
g32	g49	1.8890133918838006
g49	g32	1.8890133918838006
g15	g9	1.8884563390520652
g9	g15	1.8884563390520652
g14	g51	1.8883477350436544
g51	g14	1.8883477350436544
g50	g8	1.8864824114182874
g8	g50	1.8864824114182874
g43	g63	1.885815386797651
