# Automatically generated by BoolODE
k_g0_g0	10.912169922668847
k_g6_g0	10.984747277461969
k_g0_g1	11.826769890572349
k_g6_g1	12.35636843040094
k_g1_g2	12.125357126779353
k_g6_g2	11.954450821536938
k_g2_g3	12.185165467376077
k_g6_g3	11.78977610611538
k_g3_g4	11.315025944964123
k_g6_g4	11.886721724368874
k_g4_g5	12.369618224647379
k_g6_g5	10.0
k_g5_g6	5.307180335517839
k_g7_g6	5.27302475089796
k_g6_g7	10.545754990562887
k_g7_g8	12.270359606447357
k_g8_g8	10.84420899324371
k_g8_g9	11.839638550800347
k_g9_g10	11.832194044498932
k_g10_g10	10.941868501676954
k_g10_g11	12.36752666044224
k_g11_g11	10.961567992845831
k_g11_g12	11.851494811085507
k_g12_g13	11.730327053835104
k_g13_g13	10.86869967904132
k_g13_g14	12.333519730228133
k_g14_g14	11.07090852143162
k_g8_g15	12.009469336869852
k_g11_g16	11.603824278401422
k_g11_g17	11.769908320300024
k_g12_g18	11.852793711715544
k_g6_g19	10.954843518260041
k_g11_g20	11.607217853242853
k_g8_g21	11.986031349616018
k_g11_g22	11.396755854182976
k_g4_g23	12.346238845687115
k_g0_g24	11.927738221700235
k_g12_g25	11.73816291313201
k_g8_g26	12.148440605207854
k_g5_g27	11.559075518039995
k_g0_g28	12.37587709975845
k_g12_g29	12.272504718106145
k_g1_g30	11.487310141370845
k_g10_g31	11.653894850587065
k_g4_g32	12.306881946850268
k_g2_g33	12.439395931638588
k_g0_g34	11.270356908884937
k_g3_g35	12.331780060956433
k_g14_g36	11.839075864847866
k_g12_g37	11.642542261569771
k_g14_g38	12.20849536036339
k_g2_g39	12.317136436050712
k_g9_g40	11.849365682896345
k_g13_g41	12.03569235599506
k_g4_g42	10.889246559985198
k_g6_g43	11.65694578415132
k_g10_g44	11.93495186278849
k_g2_g45	12.351830315337756
k_g14_g46	11.898546571475867
k_g12_g47	12.148624395102072
k_g7_g48	11.670993897732142
k_g3_g49	12.304105157517048
k_g6_g50	11.204428212325368
k_g13_g51	12.033282113748239
k_g14_g52	10.812448341500714
k_g10_g53	12.024703700388404
k_g5_g54	12.280282912715652
k_g8_g55	11.961074014690618
k_g1_g56	12.129510191128949
k_g10_g57	10.654344221490689
k_g3_g58	12.488727877159903
k_g10_g59	11.848556443566682
k_g0_g60	11.631194385066033
k_g7_g61	11.840305831121274
k_g11_g62	11.944528881646278
k_g6_g63	10.68325285259704
k_g2_g64	11.654531455715592
n_g0	9.855654075917608
n_g1	9.068434349954728
n_g2	9.851812890233509
n_g3	10.401456829729439
n_g4	9.65011068884748
n_g5	9.263509931112699
n_g6	9.960888511872248
n_g7	10.655948977015802
n_g8	9.664232333980419
n_g9	9.332299749229858
n_g10	9.157759362048735
n_g11	10.862239240610185
n_g12	9.524077559447493
n_g13	9.717594140430258
n_g14	9.307460210067731
n_g15	9.101237304307938
n_g16	9.942083751359812
n_g17	9.848939868373561
n_g18	9.89948750864928
n_g19	10.058065106461939
n_g20	10.285397122462715
n_g21	9.492210432005908
n_g22	10.745305458817478
n_g23	9.699110516782545
n_g24	9.366935588103303
n_g25	10.17592644240758
n_g26	9.722740394274929
n_g27	9.742794430191104
n_g28	9.937025579712474
n_g29	9.516307386231523
n_g30	9.031879305725122
n_g31	10.519123940020743
n_g32	9.798088541461853
n_g33	9.917614547633335
n_g34	10.165407767968787
n_g35	9.095565837605795
n_g36	10.008008889268273
n_g37	10.478746467650929
n_g38	10.431681570383795
n_g39	10.746091007975192
n_g40	9.292717977565886
n_g41	9.202489146420326
n_g42	9.048327121748478
n_g43	10.154368070520183
n_g44	9.92444793329705
n_g45	9.82817506900841
n_g46	9.600522573470776
n_g47	10.713692022884842
n_g48	10.122211245505842
n_g49	10.870550534733134
n_g50	9.174571874178284
n_g51	10.997134319559782
n_g52	10.260376369902225
n_g53	9.748098132583591
n_g54	9.328439631093758
n_g55	9.137734343051795
n_g56	9.097932330539276
n_g57	10.03800961747187
n_g58	9.977995801942319
n_g59	9.954732382020419
n_g60	9.571042320099204
n_g61	10.644809728101647
n_g62	10.378893970263265
n_g63	10.733311732804552
n_g64	10.139539671126617
k_g0	9.666408266661463
k_g1	10.508051526558042
k_g2	9.640462460405658
k_g3	10.426574107271515
k_g4	10.22931076174348
k_g5	9.07543621948381
k_g6	9.511247745631056
k_g7	10.378117145442179
k_g8	9.82435452132473
k_g9	10.870562531912151
k_g10	9.052331744462874
k_g11	10.155581438382171
k_g12	10.50692609752686
k_g13	10.217674545941147
k_g14	9.125520156763681
k_g15	9.288943753525823
k_g16	10.017110027031437
