Gene1	Gene2	EdgeWeight
g45	g3	105.43021226357384
g45	g39	94.26759062224558
g46	g36	87.02230858635151
g36	g46	85.72178560246428
g41	g36	84.4616535378107
g39	g45	80.13756234714924
g56	g30	76.97425041166889
g14	g46	74.68751875083093
g2	g30	72.37157783506085
g41	g14	72.1686717925307
g30	g56	70.7177404545812
g12	g17	69.37420559770112
g14	g41	68.94823416271171
g2	g1	66.86749208414278
g39	g3	66.02119824487251
g4	g45	62.88595077678506
g3	g39	61.93572753879159
g50	g6	59.19490511079406
g6	g50	58.08171563618532
g4	g39	56.94508252233491
g14	g36	56.18830308288781
g56	g2	56.1806621892619
g3	g45	56.03051808310509
g3	g4	54.45534666479581
g12	g22	53.093966329162036
g47	g18	51.98789387203662
g1	g30	51.74934196468395
g1	g2	50.770451978691405
g4	g3	50.38894352349014
g2	g56	50.14279982295148
g1	g6	50.02365883220996
g12	g20	48.64732520698922
g47	g13	48.234333049656
g18	g13	45.93820584861725
g5	g4	45.644604350890205
g1	g50	45.16734260291401
g30	g2	44.86044566555602
g20	g22	44.62723844764489
g41	g18	44.44432719222537
g13	g47	43.62487020143861
g18	g47	43.173601183844134
g36	g41	43.05852839148002
g3	g30	42.6881786604484
g20	g12	42.33075073452179
g17	g12	42.156576881791786
g20	g17	42.03142775986096
g22	g12	41.12910944958865
g45	g4	40.71015106895133
g46	g14	40.679236509153206
g47	g14	40.596653284194154
g14	g18	40.51717858941099
g50	g1	40.23573757134679
g56	g50	40.21987334932566
g41	g13	39.806263132120016
g36	g14	39.274024711541436
g17	g22	37.994842220746214
g56	g39	37.35190892652278
g13	g18	37.0677605776124
g6	g1	37.057937474113174
g1	g56	36.771543668815106
g3	g56	36.76412345533661
g18	g46	36.696985576493134
g22	g17	36.182878251217595
g41	g12	36.13511739788099
g18	g22	35.380148737050256
g13	g14	35.23257537845278
g14	g13	34.829521370084485
g3	g2	34.71618766687836
g17	g13	34.646991768475736
g30	g3	34.19572090538457
g47	g22	34.09110088453414
g17	g20	33.96441733451718
g41	g46	33.846850289786445
g22	g47	32.839760316669015
g47	g46	32.81824997196016
g31	g40	31.890808131259433
g2	g6	31.756515824198843
g22	g20	31.386800826306445
g4	g5	31.160934043092553
g40	g31	30.987232725013474
g2	g3	30.288456892049822
g6	g2	29.958393282351896
g47	g12	29.946293628298893
g31	g57	29.60290179653375
g18	g36	29.529464033436692
g45	g56	29.452040643416428
g30	g1	29.368043299593825
g13	g41	29.133865804390012
g41	g47	29.0389949057238
g54	g5	28.822736469426587
g50	g61	28.488848222293683
g45	g2	28.45935498231361
g18	g17	28.12915227521114
g47	g41	27.97441428602359
g47	g36	27.769922516533324
g18	g20	27.560194794678182
g56	g45	27.336087376460657
g11	g59	27.26958994282062
g13	g36	27.224519615708857
g30	g45	27.156866997753628
g59	g31	26.385351818123127
g17	g36	26.12672786562577
g31	g59	25.983241686793004
g50	g2	25.407193853716656
g5	g39	25.034493710302378
g17	g11	24.30083402776843
g36	g47	24.199403558823644
g30	g39	24.17405439947411
g30	g6	24.03368441733125
g2	g50	23.95472353762923
g21	g9	23.953705926965593
g50	g30	23.553825197733232
g13	g17	23.48553913563592
g46	g41	23.455317951912125
g10	g55	23.42271987428083
g13	g20	23.39708491225254
g14	g47	23.138855097452588
g30	g4	22.915401207312552
g39	g56	22.64729163406249
g22	g13	22.519562515192195
g1	g61	22.400914604958487
g18	g41	22.397040717963925
g11	g44	22.23842341294021
g59	g11	22.191931843076983
g26	g15	22.062302630742373
g56	g1	21.62661057798714
g21	g15	21.59466645102289
g4	g56	21.508852596830454
g4	g30	21.39973002686273
g5	g45	21.290956923035065
g61	g48	21.19921086668167
g39	g4	21.180174290222766
g52	g46	21.155603612484285
g17	g41	21.040432836089927
g18	g12	21.021377103642216
g11	g40	20.896226616938268
g39	g2	20.471467702933033
g9	g21	20.394752659033703
g17	g18	20.386165399642802
g13	g22	20.357967424471067
g31	g11	20.356638294444142
g17	g47	20.345631009345567
g18	g14	20.308612008003763
g17	g46	20.19403081408752
g11	g57	20.078204314478388
g30	g50	20.052299810832686
g61	g39	19.940286419262577
g14	g17	19.89215263018965
g22	g11	19.85778524926304
g40	g10	19.22204529133682
g2	g39	19.001026899200294
g17	g59	18.760667603189205
g12	g18	18.74250799757167
g2	g61	18.670821611192704
g22	g59	18.422528830424227
g15	g26	18.408408806028053
g36	g52	18.35630375215482
g22	g46	18.124714741385414
g30	g61	18.086308842462007
g22	g57	17.84755176960102
g11	g10	17.841243581357354
g46	g52	17.771121077475406
g2	g45	17.568628039029882
g12	g11	17.48720264442015
g13	g46	17.47932651733476
g61	g26	17.457265331720727
g20	g18	17.432548140642545
g22	g18	17.328219024730956
g61	g50	17.321650217502402
g10	g40	17.29108692572474
g45	g30	17.263532318691773
g61	g1	17.228165859805983
g39	g30	17.223896009053036
g22	g36	17.166510711722456
g41	g22	17.14350548947818
g20	g7	17.071189050400065
g52	g36	16.99362010247671
g47	g17	16.8489963481133
g12	g41	16.845105573532912
g22	g14	16.719051351845213
g6	g30	16.632936196298502
g47	g20	16.57098634725736
g12	g13	16.497865209695316
g9	g55	16.420498978894447
g15	g21	16.419028285646352
g50	g19	16.3922256140716
g12	g46	16.3723060944648
g59	g57	16.36667139710706
g5	g54	16.305601535439273
g20	g46	16.25443325946204
g56	g3	16.015392188580684
g46	g47	15.92066917548572
g61	g8	15.89336629805028
g41	g17	15.867794352246134
g9	g15	15.673139704870405
g20	g14	15.403137449052654
g9	g26	15.361458919973213
g47	g25	15.35243230717587
g31	g44	15.336252642346134
g13	g12	15.33441212966482
g11	g53	15.322257211038911
g1	g19	15.301562110282527
g26	g21	15.281684755202868
g20	g41	15.239655914193552
g50	g48	15.145128841094726
g50	g8	15.135775832495966
g18	g29	14.978974420866768
g61	g15	14.855915074338196
g36	g20	14.847441181566493
g36	g17	14.742581119105251
g46	g18	14.702711556259208
g6	g43	14.698955868626634
g14	g20	14.696836013563207
g15	g61	14.639035099559564
g22	g62	14.596488734972606
g6	g19	14.559979565083468
g55	g10	14.551607955631162
g30	g63	14.546982154599217
g6	g63	14.507898221131933
g45	g5	14.480020784239313
g6	g61	14.385348193367278
g55	g15	14.362391700659574
g56	g19	14.337561894682095
g50	g43	14.310997921606187
g14	g12	14.302436352969194
g20	g47	14.294809333712713
g2	g4	14.286394302632058
g14	g22	14.150759589204586
g59	g40	14.145750906876216
g30	g48	14.061424591361828
g63	g7	13.99519548651976
g31	g10	13.993594100637972
g4	g35	13.96351422580608
g12	g10	13.956631297863135
g55	g26	13.938865074654922
g26	g9	13.93270236413286
g15	g55	13.776712987308665
g20	g13	13.770308225161411
g13	g37	13.743424487790332
g56	g5	13.74264908834852
g26	g55	13.731568501996207
g41	g51	13.69612255044976
g56	g61	13.687346821199913
g41	g16	13.631887281183946
g3	g5	13.615008079398965
g39	g61	13.599026615444071
g59	g53	13.558758966554091
g56	g4	13.53822479966763
g11	g17	13.530263263989234
g63	g6	13.515067908379695
g59	g9	13.466866880818234
g13	g57	13.460986215716975
g6	g56	13.390726891664741
g12	g36	13.370607811644563
g45	g54	13.357896179577134
g56	g15	13.337954515977815
g20	g36	13.326541557014199
g1	g3	13.268780324363885
g50	g63	13.198184927628539
g40	g11	13.179672239522855
g11	g31	13.165543521696785
g59	g55	13.12781192747311
g40	g15	13.124257819103713
g18	g25	13.096831621891447
g13	g11	12.950240799615846
g56	g6	12.928683626869445
g6	g8	12.746175069396445
g41	g20	12.745268456341295
g47	g29	12.723024646078189
g1	g7	12.704190856673913
g4	g2	12.695224010541608
g11	g20	12.614149256145511
g12	g14	12.579926715453846
g2	g8	12.442242199406529
g11	g22	12.2355520439538
g55	g9	12.2114739507552
g61	g6	12.153256789958935
g20	g11	12.107859540678827
g2	g64	12.094686063265314
g12	g47	12.09183804717343
g46	g12	12.088694840530565
g51	g14	12.086776163791814
g50	g56	12.019178181410048
g22	g16	11.994884246980908
g10	g21	11.953798268744693
g46	g38	11.949198990107869
g39	g5	11.917906556854426
g30	g8	11.885637765473149
g40	g21	11.860786041541285
g59	g44	11.841703534818684
g17	g16	11.770082938602734
g1	g48	11.739075599843634
g45	g64	11.708952193631465
g41	g29	11.69276007704279
g30	g7	11.66985610081941
g31	g13	11.632926763575115
g21	g26	11.584966273604715
g33	g45	11.533591997526626
g49	g4	11.505356598138444
g36	g18	11.412718915327087
g46	g20	11.382899945885756
g15	g9	11.35051494222867
g38	g36	11.330322782673704
g1	g43	11.301653894212775
g50	g7	11.211949264371963
g43	g7	11.208297186209817
g26	g6	11.153885518433194
g20	g62	11.1421233455274
g48	g1	11.083523699692659
g11	g13	11.080390547711609
g22	g53	11.0708306834031
g51	g36	11.028812756166266
g21	g10	10.955259979533784
g56	g8	10.953521105548903
g3	g1	10.937168132621453
g21	g55	10.90287193132604
g22	g31	10.90143129524548
g20	g31	10.676095399712848
g61	g45	10.638957773543014
g13	g10	10.619238776903744
g50	g39	10.600385819168915
g6	g48	10.590528821976873
g47	g59	10.586491611233981
g47	g31	10.580782729050783
g17	g57	10.505531037891892
g22	g40	10.486281997344417
g36	g12	10.403723119286347
g8	g6	10.393021978775788
g59	g10	10.388440884007128
g13	g29	10.349149629412636
g56	g63	10.311858443159236
g43	g50	10.271450016436374
g14	g59	10.268692836998644
g7	g6	10.266386246676676
g59	g13	10.254071385886043
g14	g25	10.223602309884992
g2	g43	10.211850038643961
g8	g50	10.147511812325368
g13	g55	10.128532082483543
g43	g6	10.125362566128024
g19	g6	10.120848771543855
g18	g10	10.103663800419532
g21	g43	10.090819706685913
g48	g61	10.049041902275436
g8	g61	10.043363911179766
g20	g59	10.017698830876887
g17	g14	10.012822322248258
g12	g16	9.992517811807136
g26	g8	9.96811974450742
g29	g34	9.96692163789734
g50	g3	9.929207103818012
g15	g10	9.901819928340707
g17	g10	9.823233536769123
g61	g56	9.77547758638991
g31	g20	9.76626288008219
g47	g37	9.72216418382766
g63	g50	9.685446636518405
g40	g26	9.623798568153044
g10	g57	9.593173836651495
g12	g62	9.54716497039278
g11	g36	9.525539526160284
g63	g1	9.47515357332416
g22	g41	9.471401228662687
g10	g59	9.463180190130364
g31	g47	9.447906897996527
g31	g36	9.443530671943908
g20	g40	9.442265369147949
g12	g37	9.423458707583922
g39	g1	9.411345238865499
g53	g15	9.376803894739252
g40	g57	9.343974342084488
g9	g8	9.312644022127213
g22	g37	9.276170600237414
g2	g19	9.254194642436007
g12	g57	9.239556201446973
g40	g53	9.210526403830613
g16	g22	9.197634417301494
g33	g39	9.175500596228122
g43	g1	9.173817999287094
g40	g55	9.069709492320927
g21	g40	8.984052572544739
g14	g57	8.983981466616159
g61	g30	8.97922115131549
g26	g50	8.959513344173454
g26	g39	8.956863834234465
g31	g53	8.913666309233493
g47	g40	8.912093596927415
g59	g17	8.906302040761975
g30	g64	8.882463676965523
g9	g34	8.852467004785494
g18	g44	8.840888802539668
g13	g44	8.824898526200347
g20	g25	8.802755298853318
g2	g15	8.79375910909108
g18	g37	8.790337133094837
g6	g7	8.78607471468686
g11	g21	8.780838346204481
g9	g59	8.762400028673287
g61	g2	8.749879046063029
g5	g3	8.736236401342344
g61	g7	8.735066586440277
g45	g61	8.724642230006891
g18	g40	8.683039463481014
g26	g53	8.667044164320734
g10	g15	8.632248871504274
g8	g7	8.615752457666973
g39	g35	8.614576982644367
g13	g31	8.610622470936763
g40	g59	8.600324301245161
g17	g31	8.596080389456366
g1	g8	8.578313091925489
g46	g13	8.5572325220314
g46	g51	8.551247079808178
g38	g46	8.541378781029415
g21	g59	8.538126905239997
g40	g43	8.494027220509356
g17	g44	8.447519063642368
g13	g52	8.414827863970416
g35	g4	8.413682436016412
g63	g64	8.3966934405501
g57	g40	8.381553355121714
g14	g16	8.374923341226536
g13	g38	8.370047262003663
g47	g51	8.354008332280788
g7	g43	8.349316314257372
g3	g50	8.309238280104095
g13	g59	8.261652332552838
g61	g21	8.236638479177724
g33	g3	8.221158238373071
g6	g26	8.202984995172052
g18	g59	8.183784359331147
g36	g51	8.171863261397696
g41	g38	8.1700579715743
g6	g3	8.168480274054446
g45	g33	8.158023437645284
g6	g54	8.141864370685628
g36	g22	8.138883444338243
g51	g41	8.108305335808097
g14	g31	8.096430103121985
g55	g48	8.088986035822888
g31	g14	8.073761110065451
g36	g13	8.06002761679353
g18	g21	8.052634590188081
g14	g29	8.027752672601073
g14	g11	7.9802297463224825
g30	g43	7.969811155910278
g59	g22	7.952923041054016
g3	g61	7.933967207724483
g54	g45	7.91246933215873
g6	g45	7.907649981090888
g37	g14	7.893042231026641
g36	g38	7.888857082560832
g41	g11	7.8774428182041785
g48	g56	7.863087675720547
g25	g53	7.8563320885737316
g22	g25	7.809007486686069
g20	g37	7.804483449045407
g56	g43	7.796487120506788
g61	g55	7.796254712282294
g50	g26	7.767548251043759
g10	g26	7.731544779177116
g45	g1	7.686760489013599
g5	g42	7.670284878218852
g11	g55	7.645982383619741
g59	g21	7.6441078421778945
g64	g39	7.5666650619859075
g6	g5	7.555944567081518
g26	g61	7.5414396991537025
g50	g45	7.480341606490866
g11	g14	7.4601975878432905
g30	g19	7.441483405280278
g18	g31	7.4369414197596475
g7	g50	7.396928870626898
g20	g10	7.360261923477088
g8	g9	7.3583160407223325
g20	g53	7.353634115263954
g20	g55	7.350702276885525
g18	g15	7.348797383063045
