Gene1	Gene2	EdgeWeight
g36	g46	0.2314203676793001
g46	g36	0.20875299188073826
g45	g39	0.19658782860629287
g47	g18	0.19270731950255945
g3	g39	0.19219679336054374
g3	g45	0.1905440752470838
g39	g45	0.19031068160898068
g41	g14	0.1873289961746933
g14	g41	0.1866909775823903
g56	g30	0.18393074330589512
g45	g3	0.18273588445953814
g30	g2	0.1780415145531629
g2	g56	0.17581074792226806
g2	g30	0.17520559760130164
g30	g56	0.17461416945633082
g39	g3	0.17346284894678993
g18	g47	0.1726362794985624
g56	g2	0.16250365822096002
g18	g13	0.1562019019491435
g2	g1	0.15300301299038555
g14	g36	0.1501716140501862
g14	g46	0.14431464684965
g56	g1	0.14416682010425516
g3	g4	0.14256051390503136
g17	g12	0.14178848124506996
g13	g18	0.14152311416786034
g12	g22	0.14142831301888942
g13	g47	0.13826423833894386
g46	g14	0.13536858946466926
g46	g41	0.1347642552933635
g47	g13	0.13390344702934842
g22	g17	0.1334612189193904
g20	g12	0.13067390322622696
g12	g20	0.12968357945330128
g22	g12	0.1287490250986701
g41	g36	0.12724531458053168
g4	g5	0.12718437681355355
g12	g17	0.12431096379535825
g41	g46	0.12373132555283785
g36	g14	0.12119844899546695
g45	g4	0.1206168073328384
g39	g4	0.11946196510432384
g17	g22	0.11945524762484395
g20	g17	0.1178539141087346
g41	g13	0.1164435745182972
g36	g41	0.11529504737590443
g20	g22	0.11476705074708242
g22	g20	0.11319874691751344
g3	g56	0.11230012703993354
g14	g13	0.10958768680769737
g41	g47	0.10910870129531056
g3	g2	0.10762178072069492
g50	g6	0.10691087079519113
g56	g3	0.10442079427033067
g22	g11	0.10370803990964594
g30	g1	0.10203069478822308
g6	g50	0.10034012780521437
g17	g20	0.09970355444694257
g13	g41	0.09943771418434456
g3	g30	0.09906264903446707
g14	g47	0.09833594059980268
g13	g14	0.09830231572054073
g56	g45	0.09763384777103698
g14	g18	0.09594991380687214
g41	g18	0.09565557029312624
g4	g45	0.0933619183662154
g12	g59	0.09219656625246553
g2	g3	0.09192650998816736
g31	g59	0.0918809881775064
g59	g31	0.09059239274316924
g39	g56	0.08934799472510843
g2	g39	0.08841310198057363
g45	g30	0.08810623125286274
g39	g30	0.08723175069457799
g4	g3	0.08703074947654599
g5	g4	0.0868722861574613
g22	g31	0.0864798979244012
g1	g2	0.08606027291825502
g20	g11	0.08577950847259627
g2	g45	0.08487216109049214
g30	g3	0.08476118693715938
g39	g2	0.08362050888889923
g4	g39	0.08352447603797175
g45	g56	0.08275114949294017
g45	g2	0.08256261762412577
g47	g41	0.08136523105920042
g55	g9	0.08124565536167318
g18	g14	0.08119190482287877
g56	g39	0.0802033865385814
g30	g39	0.07671835793624497
g1	g56	0.07667486943217701
g18	g20	0.07625607914196468
g18	g17	0.07557284116017783
g18	g22	0.07521400211720257
g47	g20	0.07378067255626046
g47	g14	0.07321865238584731
g47	g17	0.07275476850496533
g31	g11	0.07265516496107506
g47	g12	0.07259370953438513
g18	g12	0.07183109733536835
g13	g36	0.07180413440316293
g18	g41	0.0712667364342722
g10	g21	0.07096503359050943
g13	g20	0.07091835431569346
g1	g30	0.07018345157251671
g22	g59	0.06988745266057564
g30	g4	0.06978603866480318
g20	g13	0.06931518924800792
g20	g59	0.06927558043100705
g12	g31	0.06880570473562563
g12	g11	0.06860853149234238
g47	g22	0.06785333953553653
g22	g10	0.06724650521731836
g6	g34	0.06690311038109348
g40	g55	0.06578021477659962
g13	g17	0.06570013196464734
g13	g46	0.06555651466310368
g30	g45	0.06535236020980552
g6	g7	0.06480519012432283
g1	g50	0.06460697471402473
g12	g16	0.0642832133815419
g2	g61	0.06418156449741949
g31	g10	0.06397330619192812
g13	g22	0.06364159951174672
g17	g10	0.06339614312402217
g54	g5	0.06311494222072828
g9	g55	0.06307491513314199
g8	g48	0.0625997871600021
g59	g10	0.06257096304099849
g20	g31	0.06212325628691855
g59	g57	0.06200050788642645
g20	g18	0.06190319112030241
g11	g31	0.06091864414998339
g55	g8	0.06080158816433616
g20	g55	0.060613967512683414
g61	g6	0.06047933276370272
g57	g54	0.06004954409460075
g5	g54	0.05961997625642985
g6	g43	0.05960744399343248
g10	g31	0.059489641122535686
g13	g12	0.05942405951748045
g30	g61	0.059106831484667124
g8	g21	0.058980527510803266
g12	g47	0.05893527497546691
g44	g54	0.0585417009632284
g20	g40	0.058516507877910635
g18	g46	0.05840528123147415
g59	g11	0.058389642904545125
g59	g8	0.058167167892543385
g17	g31	0.058157534999344576
g17	g47	0.05775159726227903
g6	g63	0.057636723805076076
g50	g61	0.05757665960094275
g45	g5	0.05757097128449471
g18	g59	0.057554834080014286
g10	g8	0.056889056946280214
g50	g19	0.05687519803126846
g47	g29	0.056832041033853316
g59	g40	0.05665224352842513
g11	g59	0.05645695922692701
g3	g1	0.056133858544753085
g36	g38	0.055528496921078536
g6	g61	0.05534944438937225
g17	g11	0.05531543711115812
g12	g18	0.05505166884721353
g18	g36	0.054911458579821416
g19	g43	0.05445005368217815
g21	g10	0.05440016259064651
g61	g15	0.05407958632640132
g43	g19	0.053526831338688366
g8	g15	0.05344621215072267
g50	g63	0.053418104794457376
g19	g63	0.05313899658951643
g59	g44	0.05301664989013531
g59	g21	0.05297812428934955
g6	g19	0.05256566856419859
g12	g62	0.05249280798144328
g8	g26	0.052275052735476925
g22	g62	0.05208945260032121
g10	g40	0.05192401689822634
g17	g13	0.051665711942759686
g56	g61	0.05137171595534488
g15	g61	0.05135404025816568
g17	g18	0.05130219827539074
g13	g51	0.05127240681324342
g50	g1	0.05112931481779096
g59	g22	0.05102014951071741
g59	g53	0.05085240493500736
g55	g40	0.05078398419297754
g17	g59	0.05048709360263712
g39	g5	0.05045084962263253
g55	g21	0.050380483647498565
g19	g6	0.04997956238356233
g22	g47	0.04992772217700741
g48	g8	0.04988166973208881
g31	g40	0.04982591203402966
g1	g6	0.04950982546677695
g47	g46	0.04907731524094111
g14	g51	0.049057753074846416
g12	g10	0.04901359353538549
g18	g37	0.04863175887858186
g18	g29	0.04862915466239057
g34	g60	0.04859728104369797
g20	g47	0.048549143282926525
g13	g37	0.048429022830807085
g47	g36	0.04815898812683784
g8	g55	0.04799509571915524
g11	g40	0.047955973228867216
g55	g15	0.047833113483433234
g1	g61	0.04769630725000031
g50	g7	0.047653508011513517
g18	g25	0.04756600141071113
g22	g16	0.047536107091051535
g50	g15	0.047007092809051285
g63	g19	0.04689859924863311
g26	g9	0.04686719364961505
g50	g43	0.04680343544267829
g13	g29	0.04676224588975258
g46	g13	0.04673134743345515
g47	g37	0.046718063826423635
g39	g33	0.046445914853474775
g39	g64	0.04628554562380198
g47	g25	0.04628186971945094
g20	g62	0.045960889364046624
g17	g62	0.045756816171800975
g45	g33	0.04574388152462325
g61	g48	0.04570741458015301
g30	g50	0.0455621398255778
g61	g7	0.04552724266278596
g15	g50	0.04547011327936102
g17	g16	0.04538950285566394
g56	g4	0.04531775960591262
g11	g53	0.045178954891525465
g12	g13	0.04500768004428927
