Gene1	Gene2	EdgeWeight
g30	g56	148.9135683659429
g45	g39	118.16180054213017
g36	g46	116.80549056777245
g46	g36	96.36888328732185
g39	g45	92.28048258254448
g56	g2	85.9403129377412
g30	g2	85.10600424594345
g14	g36	83.07554707427252
g56	g30	81.89507439118556
g14	g46	78.38068704230609
g14	g41	76.2488324015904
g3	g45	73.22076072507828
g2	g56	71.96979913377646
g3	g39	69.57706502240947
g39	g2	67.21453932903357
g47	g18	66.90053469791422
g45	g3	66.48745416220264
g41	g14	65.01368516720596
g2	g30	64.68623485328636
g3	g56	64.26527854664765
g41	g46	58.86404908293753
g36	g14	58.23013443986173
g39	g3	54.97879043853321
g46	g14	54.69515655972798
g20	g12	53.38704635962561
g22	g12	53.2357812599716
g12	g20	52.64500489494512
g4	g5	51.10464188526213
g5	g4	50.82349152675293
g22	g20	50.094255755792645
g41	g36	47.79853883855511
g46	g41	47.79031981832404
g20	g22	46.26765181760831
g47	g13	46.10932989974013
g13	g47	45.913350319775134
g2	g1	45.84947922861878
g18	g47	45.14724368137803
g17	g47	43.12846676622581
g30	g1	43.08102221993021
g13	g41	43.013618873867614
g47	g17	42.592286843269356
g2	g45	42.46865024814959
g45	g56	41.9812001226771
g56	g39	41.74771651401613
g12	g22	40.55798856669573
g20	g17	40.112496461840905
g41	g13	39.95993649710815
g17	g59	39.07291216725154
g45	g2	39.01904153337197
g22	g17	38.73618712957903
g1	g30	38.54890267572175
g17	g20	38.48535017494896
g39	g30	38.27013667837557
g18	g13	37.67831740837888
g30	g45	37.21865186857785
g39	g56	36.818132835911676
g18	g14	36.5998608089854
g3	g30	36.1888104666118
g3	g4	35.745080420420706
g1	g2	35.451432245700715
g3	g2	35.438896150769466
g14	g18	34.93820262851841
g4	g39	34.32422571178607
g22	g13	34.003886282010605
g45	g30	33.63800322411407
g17	g12	33.48070040539264
g18	g41	33.02585330374609
g22	g59	32.936966667453945
g22	g18	32.89277941067963
g20	g47	32.728038210627915
g36	g41	31.96279759825148
g30	g39	31.803801337237157
g22	g47	31.457714662006477
g2	g39	31.200271801104712
g2	g3	30.486906659388566
g14	g13	30.39119039357901
g61	g6	30.220912155183946
g47	g12	30.183285878826197
g4	g45	29.902720285837145
g45	g4	29.62856295824775
g2	g4	29.34979519354679
g18	g20	29.30102247728032
g13	g18	29.160404096435
g6	g1	29.13688071328425
g41	g47	28.732124237824262
g53	g57	28.519034342612013
g12	g17	28.39007615035088
g14	g47	28.15689189198964
g4	g3	28.105242419565247
g1	g6	27.46845552300468
g12	g13	27.296066460588474
g30	g3	26.958580728873052
g13	g17	26.353265970605253
g47	g14	26.086996040133673
g59	g53	25.735148977536003
g47	g41	25.616266248139514
g56	g45	25.42581868387717
g47	g22	25.129867121473694
g47	g29	24.953604197676224
g41	g18	24.701270100669607
g39	g4	24.44460326275935
g17	g22	23.98383969065569
g18	g12	23.909302524999017
g11	g31	23.784218753080285
g12	g18	23.70227957517279
g1	g56	23.38084961100253
g6	g61	23.272268147429
g61	g56	23.069336089978997
g26	g55	22.75006956605881
g17	g11	22.720322944855905
g10	g44	22.14489040626123
g59	g17	22.064771786448564
g20	g59	21.98068698847407
g50	g6	21.85337814272615
g47	g46	21.781579845949697
g61	g26	21.670272939408875
g46	g47	21.38935059940945
g59	g22	21.12289670095591
g56	g3	20.774932293516432
g50	g30	20.625425949131614
g18	g46	20.509970489904465
g17	g25	20.50889293593909
g13	g14	20.430454831009644
g6	g50	20.36167057054588
g10	g21	20.230404248375706
g13	g20	20.1135422592505
g50	g56	20.005299449540807
g55	g26	19.851874335458977
g1	g50	19.85157430156969
g26	g9	19.548394386552214
g56	g1	19.42545439543084
g6	g7	19.384499982416532
g4	g56	19.178350317736136
g62	g12	19.1495580549585
g61	g30	19.075375942094425
g21	g40	18.956264633114735
g13	g36	18.93515663510157
g6	g23	18.909388521829676
g13	g37	18.798585015736784
g47	g36	18.72232758116598
g47	g20	18.69258312497747
g59	g44	18.651738633936546
g18	g22	18.557664374877195
g61	g48	18.459218332188698
g22	g11	18.386294608168267
g35	g4	18.27607783820359
g17	g16	18.238240461735565
g1	g61	18.21187635637718
g56	g4	18.196086798864147
g42	g5	18.1633461832565
g50	g19	18.100612041397465
g11	g57	18.097519048694146
g20	g31	18.08465631733367
g9	g26	17.708880030131922
g10	g40	17.658512061682448
g58	g4	17.376311707294334
g57	g53	17.339683113097966
g22	g14	17.281135417074562
g39	g15	17.190548106474463
g63	g54	17.187277930335828
g36	g13	17.141319208940097
g12	g47	17.124728910365505
g40	g21	16.942948008134227
g59	g57	16.91695032401266
g2	g61	16.834328344413162
g13	g31	16.766519484765254
g61	g50	16.71866587994733
g14	g51	16.564504352166267
g30	g4	16.531170292413588
g21	g10	16.47105265073466
g61	g8	16.422656897925545
g18	g11	16.357992211857436
g54	g5	16.337279025197553
g26	g48	16.26017351537393
g12	g59	16.021759458539947
g11	g40	16.001865829453944
