g28	g34	1.9946822284034489
g34	g28	1.9946822284034489
g34	g60	1.994646691854809
g60	g34	1.994646691854809
g24	g34	1.9933200286441757
g34	g24	1.9933200286441757
g23	g42	1.9875437971610443
g42	g23	1.9875437971610443
g27	g34	1.9871488205266268
g34	g27	1.9871488205266268
g2	g56	1.985930779473884
g56	g2	1.985930779473884
g28	g60	1.9853181152056878
g60	g28	1.9853181152056878
g3	g45	1.9837054062955053
g45	g3	1.9837054062955053
g42	g5	1.9805295811821655
g5	g42	1.9805295811821655
g30	g56	1.980172354344158
g56	g30	1.980172354344158
g2	g30	1.9785741092783717
g30	g2	1.9785741092783717
g39	g45	1.9760750669276863
g45	g39	1.9760750669276863
g36	g46	1.9752483315608749
g46	g36	1.9752483315608749
g3	g39	1.9744738077734016
g39	g3	1.9744738077734016
g49	g5	1.9676271694899214
g5	g49	1.9676271694899214
g5	g54	1.9656652515487583
g54	g5	1.9656652515487583
g21	g9	1.9645084119219427
g9	g21	1.9645084119219427
g0	g60	1.9617429007766014
g60	g0	1.9617429007766014
g4	g5	1.9593151036404444
g5	g4	1.9593151036404444
g4	g45	1.957291816115137
g45	g4	1.957291816115137
g14	g41	1.9561439497069824
g41	g14	1.9561439497069824
g24	g60	1.9557335756308118
g60	g24	1.9557335756308118
g5	g58	1.9548048443078296
g58	g5	1.9548048443078296
g18	g47	1.9544795238927373
g47	g18	1.9544795238927373
g17	g20	1.9481147628885633
g20	g17	1.9481147628885633
g33	g64	1.9425160582711425
g64	g33	1.9425160582711425
g3	g30	1.9419706379312371
g30	g3	1.9419706379312371
g33	g4	1.9415156708658294
g4	g33	1.9415156708658294
g35	g4	1.9399493899818898
g4	g35	1.9399493899818898
g13	g47	1.938944613472709
g47	g13	1.938944613472709
g12	g17	1.938654688352075
g17	g12	1.938654688352075
g14	g46	1.938515302289034
g46	g14	1.938515302289034
g32	g49	1.9383644438231198
g49	g32	1.9383644438231198
g36	g52	1.9344231632216686
g52	g36	1.9344231632216686
g1	g2	1.9324338224534339
g2	g1	1.9324338224534339
g17	g22	1.9322759013459707
g22	g17	1.9322759013459707
g44	g59	1.9316847842922824
g59	g44	1.9316847842922824
g3	g56	1.931345593209198
g56	g3	1.931345593209198
g13	g18	1.931096264711527
g18	g13	1.931096264711527
g41	g46	1.9310649264546809
g46	g41	1.9310649264546809
g4	g49	1.9288384125236742
g49	g4	1.9288384125236742
g14	g36	1.9284514179163166
g36	g14	1.9284514179163166
g0	g35	1.9276627778926727
g35	g0	1.9276627778926727
g24	g32	1.9274202048379205
g32	g24	1.9274202048379205
g23	g54	1.9269136465967358
g54	g23	1.9269136465967358
g46	g52	1.9263288248364985
g52	g46	1.9263288248364985
g20	g22	1.926089330247216
g22	g20	1.926089330247216
g13	g41	1.925726004893265
g41	g13	1.925726004893265
g36	g41	1.925677099004225
g41	g36	1.925677099004225
g10	g31	1.9251583125093465
g31	g10	1.9251583125093465
g13	g14	1.9243302233761495
g14	g13	1.9243302233761495
g23	g28	1.9227366673790485
g28	g23	1.9227366673790485
g2	g3	1.9215577639400077
g3	g2	1.9215577639400077
g41	g47	1.9203997711639755
g47	g41	1.9203997711639755
g11	g31	1.9166831402218758
g31	g11	1.9166831402218758
g2	g39	1.9164682341416839
g39	g2	1.9164682341416839
g2	g45	1.9162117363284983
g45	g2	1.9162117363284983
g12	g22	1.9159061257647834
g22	g12	1.9159061257647834
g1	g19	1.915761707595297
g19	g1	1.915761707595297
g12	g20	1.9139232051238733
g20	g12	1.9139232051238733
g14	g18	1.913429924714111
g18	g14	1.913429924714111
g26	g40	1.912854527472723
g40	g26	1.912854527472723
g3	g64	1.9121226720997757
g64	g3	1.9121226720997757
g49	g58	1.9121042461391269
g58	g49	1.9121042461391269
g45	g64	1.9118643836507252
g64	g45	1.9118643836507252
g26	g55	1.9105825946341866
g55	g26	1.9105825946341866
g3	g4	1.9103677118667797
g4	g3	1.9103677118667797
g14	g47	1.9102693261925232
g47	g14	1.9102693261925232
g18	g41	1.9094817047001469
g41	g18	1.9094817047001469
g50	g6	1.9093119937970617
g6	g50	1.9093119937970617
g35	g49	1.9071815712284668
g49	g35	1.9071815712284668
g50	g63	1.905635222198492
g63	g50	1.905635222198492
g45	g56	1.9049191264902803
g56	g45	1.9049191264902803
g30	g45	1.9027689723253676
g45	g30	1.9027689723253676
g30	g39	1.9016550668020882
g39	g30	1.9016550668020882
g43	g50	1.9008872027553316
g50	g43	1.9008872027553316
g0	g34	1.9003278259249567
g34	g0	1.9003278259249567
g48	g61	1.8971309427407765
g61	g48	1.8971309427407765
g26	g9	1.8965552759269166
g9	g26	1.8965552759269166
g23	g38	1.895830701015027
g38	g23	1.895830701015027
g33	g39	1.8950372984799213
g39	g33	1.8950372984799213
g0	g28	1.8941349428948069
g28	g0	1.8941349428948069
g43	g6	1.8935788257618513
g6	g43	1.8935788257618513
g36	g38	1.8932843347597963
g38	g36	1.8932843347597963
g33	g45	1.8917549241020089
g45	g33	1.8917549241020089
g19	g63	1.888216090869338
g63	g19	1.888216090869338
g39	g64	1.888105933654991
g64	g39	1.888105933654991
g39	g56	1.8880976213692686
g56	g39	1.8880976213692686
g23	g5	1.8872127763086286
g5	g23	1.8872127763086286
g6	g7	1.8863436482627876
g7	g6	1.8863436482627876
g38	g46	1.8860054737741245
g46	g38	1.8860054737741245
g13	g22	1.8834616198501366
g22	g13	1.8834616198501366
g55	g61	1.8809545959883067
g61	g55	1.8809545959883067
g15	g40	1.8799330687265345
g40	g15	1.8799330687265345
g15	g9	1.8798198607988659
g9	g15	1.8798198607988659
g40	g57	1.8798104161659568
g57	g40	1.8798104161659568
g12	g13	1.879089679252934
g13	g12	1.879089679252934
g37	g47	1.8790625981103553
g47	g37	1.8790625981103553
g55	g9	1.877141182215577
g9	g55	1.877141182215577
g16	g17	1.8763708658906657
g17	g16	1.8763708658906657
g1	g43	1.8707602970393573
g43	g1	1.8707602970393573
g15	g21	1.8706183633155358
g21	g15	1.8706183633155358
g13	g37	1.869933441715933
g37	g13	1.869933441715933
g18	g37	1.869881588073598
g37	g18	1.869881588073598
g10	g40	1.8691142139851045
g40	g10	1.8691142139851045
g11	g44	1.868740373617074
g44	g11	1.868740373617074
g22	g31	1.8674204287916627
g31	g22	1.8674204287916627
g0	g24	1.8652672817174234
g24	g0	1.8652672817174234
g12	g47	1.864981503872661
g47	g12	1.864981503872661
g34	g53	1.8647037318915114
g53	g34	1.8647037318915114
g10	g44	1.8638944277911085
g44	g10	1.8638944277911085
g21	g26	1.8635333329780168
g26	g21	1.8635333329780168
g41	g51	1.863046810105362
g51	g41	1.863046810105362
g13	g36	1.8627719884025349
g36	g13	1.8627719884025349
g50	g7	1.861285691631593
g7	g50	1.861285691631593
g39	g4	1.8609382088605613
g4	g39	1.8609382088605613
g14	g37	1.8605694922352636
g37	g14	1.8605694922352636
g3	g33	1.86026265559516
g33	g3	1.86026265559516
g21	g43	1.8596227216764325
g43	g21	1.8596227216764325
g13	g46	1.8595603944827677
g46	g13	1.8595603944827677
g10	g53	1.8591228663063522
g53	g10	1.8591228663063522
g18	g46	1.8578752052004583
g46	g18	1.8578752052004583
g12	g62	1.8576492162827394
g62	g12	1.8576492162827394
g33	g56	1.8561982147701943
g56	g33	1.8561982147701943
g12	g16	1.855920392888026
g16	g12	1.855920392888026
g4	g58	1.855563775548224
g58	g4	1.855563775548224
g17	g62	1.8537306105062141
g62	g17	1.8537306105062141
g45	g49	1.8527864256940627
g49	g45	1.8527864256940627
g21	g61	1.8527750386998996
g61	g21	1.8527750386998996
g14	g51	1.8527156205260895
g51	g14	1.8527156205260895
g43	g7	1.8513414672006294
g7	g43	1.8513414672006294
g22	g47	1.8510641228418745
g47	g22	1.8510641228418745
g25	g47	1.8507272212448154
g47	g25	1.8507272212448154
g19	g6	1.8470019072300274
g6	g19	1.8470019072300274
g20	g31	1.8454853791870862
g31	g20	1.8454853791870862
g17	g47	1.8454063062518913
g47	g17	1.8454063062518913
g53	g59	1.8452121029423711
g59	g53	1.8452121029423711
g2	g43	1.8448802772269794
g43	g2	1.8448802772269794
g13	g17	1.8439528279080801
g17	g13	1.8439528279080801
g46	g51	1.8437450939413251
g51	g46	1.8437450939413251
g61	g7	1.8435402190356585
g7	g61	1.8435402190356585
g31	g44	1.842905516373874
g44	g31	1.842905516373874
g1	g50	1.8428806431147788
g50	g1	1.8428806431147788
g6	g63	1.8423112333018083
g63	g6	1.8423112333018083
g1	g30	1.8420974147610987
g30	g1	1.8420974147610987
g18	g36	1.8397235706280073
g36	g18	1.8397235706280073
g19	g2	1.838271930415223
g2	g19	1.838271930415223
g17	g18	1.8381962653814363
g18	g17	1.8381962653814363
g40	g55	1.837727556147019
g55	g40	1.837727556147019
g19	g48	1.8370179991669962
g48	g19	1.8370179991669962
g30	g43	1.83685874632515
g43	g30	1.83685874632515
g46	g47	1.8367287048792658
g47	g46	1.8367287048792658
g57	g59	1.8349715140300584
g59	g57	1.8349715140300584
g37	g41	1.8343250492706835
g41	g37	1.8343250492706835
g19	g7	1.8324824498545595
g7	g19	1.8324824498545595
g18	g29	1.8321995416337866
g29	g18	1.8321995416337866
g1	g56	1.8317664049540325
g56	g1	1.8317664049540325
g28	g49	1.830371420264063
g49	g28	1.830371420264063
g12	g18	1.8292783197147298
g18	g12	1.8292783197147298
g10	g59	1.828949599392208
g59	g10	1.828949599392208
g16	g37	1.8287901006485825
g37	g16	1.8287901006485825
g11	g40	1.8282727828785752
g40	g11	1.8282727828785752
g12	g14	1.8282165690714949
g14	g12	1.8282165690714949
g18	g25	1.8275178845405433
g25	g18	1.8275178845405433
g13	g25	1.826362819982828
g25	g13	1.826362819982828
g45	g5	1.8241742869585913
g5	g45	1.8241742869585913
g15	g55	1.8240022053835299
g55	g15	1.8240022053835299
g48	g6	1.8236406804666503
g6	g48	1.8236406804666503
g1	g48	1.823395099145103
g48	g1	1.823395099145103
g48	g50	1.8231616238816537
g50	g48	1.8231616238816537
g27	g42	1.8219257620265448
g42	g27	1.8219257620265448
g21	g63	1.820698107303077
g63	g21	1.820698107303077
g16	g22	1.8192710181001046
g22	g16	1.8192710181001046
g15	g26	1.8191258373056076
g26	g15	1.8191258373056076
g36	g47	1.8175122821094307
g47	g36	1.8175122821094307
g25	g41	1.8172848164520758
g41	g25	1.8172848164520758
g1	g63	1.8172049046523495
g63	g1	1.8172049046523495
g33	g58	1.8165972291742305
g58	g33	1.8165972291742305
g1	g6	1.8164452217051217
g6	g1	1.8164452217051217
g10	g57	1.8163173243051318
g57	g10	1.8163173243051318
g1	g7	1.8153978052090753
g7	g1	1.8153978052090753
g18	g22	1.8150370948003434
g22	g18	1.8150370948003434
g35	g5	1.8149372365990337
g5	g35	1.8149372365990337
g61	g63	1.8146875956950472
g63	g61	1.8146875956950472
g29	g47	1.8145905834000895
g47	g29	1.8145905834000895
g61	g8	1.8142046922529884
g8	g61	1.8142046922529884
g13	g20	1.8138604778379444
g20	g13	1.8138604778379444
g12	g41	1.8134173804573837
g41	g12	1.8134173804573837
g37	g52	1.811875660535276
g52	g37	1.811875660535276
g4	g64	1.8116740999963588
g64	g4	1.8116740999963588
g16	g20	1.8112536077786203
g20	g16	1.8112536077786203
g30	g50	1.8100913666993272
g50	g30	1.8100913666993272
g19	g50	1.8097917092811437
g50	g19	1.8097917092811437
g49	g54	1.8088875568551184
g54	g49	1.8088875568551184
g13	g29	1.8081629169929871
g29	g13	1.8081629169929871
g22	g62	1.8077913385818092
g62	g22	1.8077913385818092
g14	g25	1.806031338018788
g25	g14	1.806031338018788
g1	g3	1.8042020831251575
g3	g1	1.8042020831251575
g24	g28	1.803877788247371
g28	g24	1.803877788247371
g36	g37	1.803489002812864
g37	g36	1.803489002812864
g14	g20	1.8034656250080827
g20	g14	1.8034656250080827
g42	g60	1.8012491790460499
g60	g42	1.8012491790460499
g50	g61	1.7994007070048443
g61	g50	1.7994007070048443
g20	g62	1.7971526399746662
g62	g20	1.7971526399746662
g19	g43	1.79644236797076
g43	g19	1.79644236797076
g31	g57	1.7959322889129812
g57	g31	1.7959322889129812
g19	g56	1.7909823427930296
g56	g19	1.7909823427930296
g43	g48	1.7901659659684794
g48	g43	1.7901659659684794
g0	g23	1.7889207656918271
g23	g0	1.7889207656918271
g50	g55	1.7882075572998488
g55	g50	1.7882075572998488
g20	g47	1.7880293936943024
g47	g20	1.7880293936943024
g36	g51	1.7860712238272227
g51	g36	1.7860712238272227
g20	g41	1.7834237214740676
g41	g20	1.7834237214740676
g48	g63	1.7796014465555863
g63	g48	1.7796014465555863
g14	g29	1.7790761372406811
g29	g14	1.7790761372406811
g20	g37	1.7790232822392165
g37	g20	1.7790232822392165
g26	g59	1.7772609392621808
g59	g26	1.7772609392621808
g43	g56	1.7770520596818402
g56	g43	1.7770520596818402
g29	g37	1.7761577644785755
g37	g29	1.7761577644785755
g30	g64	1.773849145744252
g64	g30	1.773849145744252
g56	g7	1.7730739575984131
g7	g56	1.7730739575984131
g56	g64	1.7705850767859994
g64	g56	1.7705850767859994
g18	g20	1.7696776920630781
g20	g18	1.7696776920630781
g14	g52	1.7678563066790947
g52	g14	1.7678563066790947
g63	g7	1.7678560646787949
g7	g63	1.7678560646787949
g48	g7	1.7667894974703748
g7	g48	1.7667894974703748
g6	g61	1.7663148084944722
g61	g6	1.7663148084944722
g19	g30	1.7661144482364342
g30	g19	1.7661144482364342
g2	g7	1.761128559214825
g7	g2	1.761128559214825
g13	g51	1.7594784990238852
g51	g13	1.7594784990238852
g14	g22	1.758786083718677
g22	g14	1.758786083718677
g26	g44	1.7585499104744189
g44	g26	1.7585499104744189
g19	g58	1.7572839536235632
g58	g19	1.7572839536235632
g11	g57	1.7562410304390497
g57	g11	1.7562410304390497
g31	g53	1.755172103385939
g53	g31	1.755172103385939
g20	g36	1.7541134319190288
g36	g20	1.7541134319190288
g24	g4	1.7538721949457134
g4	g24	1.7538721949457134
g12	g57	1.7533023149422449
g57	g12	1.7533023149422449
g29	g36	1.7523698202765978
g36	g29	1.7523698202765978
g37	g51	1.7522252067712905
g51	g37	1.7522252067712905
g2	g64	1.750535199341372
g64	g2	1.750535199341372
g2	g63	1.7504225718176611
g63	g2	1.7504225718176611
g30	g33	1.749915916781331
g33	g30	1.749915916781331
g1	g39	1.7488634014400748
g39	g1	1.7488634014400748
g14	g17	1.7480630774105064
g17	g14	1.7480630774105064
g43	g61	1.7457118592669523
g61	g43	1.7457118592669523
g17	g37	1.7443303624446935
g37	g17	1.7443303624446935
g10	g55	1.7432023165106567
g55	g10	1.7432023165106567
g0	g33	1.742478805270537
g33	g0	1.742478805270537
g15	g43	1.741637880348253
g43	g15	1.741637880348253
g49	g64	1.7408528089024622
g64	g49	1.7408528089024622
g10	g23	1.7405534063608497
g23	g10	1.7405534063608497
g51	g52	1.7390813878689415
g52	g51	1.7390813878689415
g25	g53	1.7390392973182263
g53	g25	1.7390392973182263
g22	g44	1.7384011389561835
g44	g22	1.7384011389561835
g2	g50	1.736950392149746
g50	g2	1.736950392149746
g31	g59	1.7341730307586056
g59	g31	1.7341730307586056
g11	g15	1.7336664089954936
g15	g11	1.7336664089954936
g21	g8	1.7327067629416195
g8	g21	1.7327067629416195
g13	g62	1.7321395948602192
g62	g13	1.7321395948602192
g17	g41	1.729551553119387
g41	g17	1.729551553119387
g40	g6	1.729490272195256
g6	g40	1.729490272195256
g56	g63	1.7291054448117358
g63	g56	1.7291054448117358
g40	g9	1.7282427011638384
g9	g40	1.7282427011638384
g29	g41	1.727579581332774
g41	g29	1.727579581332774
g48	g56	1.727290665454008
g56	g48	1.727290665454008
g3	g50	1.7272174424003595
g50	g3	1.7272174424003595
g22	g41	1.7255132916971663
g41	g22	1.7255132916971663
g22	g57	1.7211945109323856
g57	g22	1.7211945109323856
g55	g63	1.7200981545897795
g63	g55	1.7200981545897795
g15	g2	1.7200432411878015
g2	g15	1.7200432411878015
g0	g32	1.7190737606453568
g32	g0	1.7190737606453568
g29	g46	1.7171378286594838
g46	g29	1.7171378286594838
g10	g11	1.7169793142912422
g11	g10	1.7169793142912422
g50	g8	1.7152523082055713
g8	g50	1.7152523082055713
g16	g31	1.7141939620309223
g31	g16	1.7141939620309223
g4	g56	1.7141247121449887
g56	g4	1.7141247121449887
g47	g51	1.713881179181889
g51	g47	1.713881179181889
g39	g5	1.7107642464333013
g5	g39	1.7107642464333013
g26	g8	1.7095209225041363
g8	g26	1.7095209225041363
g1	g45	1.7093745110810308
g45	g1	1.7093745110810308
g40	g59	1.7088470200803871
g59	g40	1.7088470200803871
g21	g55	1.7086080816053075
g55	g21	1.7086080816053075
g17	g57	1.7064863828718688
g57	g17	1.7064863828718688
g22	g53	1.7058489723791581
g53	g22	1.7058489723791581
g20	g59	1.705729731652347
g59	g20	1.705729731652347
g16	g47	1.7055340320520322
g47	g16	1.7055340320520322
g32	g59	1.7049961460872307
g59	g32	1.7049961460872307
g33	g49	1.7046807615244564
g49	g33	1.7046807615244564
g45	g48	1.704648097960968
g48	g45	1.704648097960968
g30	g63	1.702317756216865
g63	g30	1.702317756216865
g2	g8	1.7021625333103345
g8	g2	1.7021625333103345
g11	g53	1.701232980079821
g53	g11	1.701232980079821
g42	g52	1.6991373802984246
g52	g42	1.6991373802984246
g25	g37	1.698970779837547
g37	g25	1.698970779837547
g31	g9	1.6981136605554266
g9	g31	1.6981136605554266
g37	g46	1.6980902869864911
g46	g37	1.6980902869864911
g30	g7	1.6977178951057263
g7	g30	1.6977178951057263
g30	g8	1.6973532713204507
g8	g30	1.6973532713204507
g22	g27	1.6964901272712407
g27	g22	1.6964901272712407
g3	g48	1.6950928234675922
g48	g3	1.6950928234675922
g19	g8	1.6939900032051558
g8	g19	1.6939900032051558
g1	g8	1.6938443815475446
g8	g1	1.6938443815475446
g12	g53	1.6926693439133054
g53	g12	1.6926693439133054
g26	g48	1.6921607556864182
g48	g26	1.6921607556864182
g38	g52	1.6920559350465716
g52	g38	1.6920559350465716
g12	g37	1.6912437400697504
g37	g12	1.6912437400697504
g15	g59	1.6911983534931911
g59	g15	1.6911983534931911
g11	g26	1.6907527517372154
g26	g11	1.6907527517372154
g18	g57	1.690386792602078
g57	g18	1.690386792602078
g56	g9	1.6894082037015925
g9	g56	1.6894082037015925
g18	g51	1.6892299698215054
g51	g18	1.6892299698215054
g21	g6	1.6877909096985486
g6	g21	1.6877909096985486
g6	g8	1.6859583200067805
g8	g6	1.6859583200067805
g2	g6	1.6835911679556892
g6	g2	1.6835911679556892
g15	g19	1.6823133353534234
g19	g15	1.6823133353534234
g30	g55	1.681928903117609
g55	g30	1.681928903117609
g30	g48	1.6818447744734852
g48	g30	1.6818447744734852
g13	g16	1.6801550713682456
g16	g13	1.6801550713682456
g13	g57	1.6796567470124968
g57	g13	1.6796567470124968
g10	g26	1.679590065595147
g26	g10	1.679590065595147
g23	g49	1.679415810198824
g49	g23	1.679415810198824
g14	g16	1.6788176534441557
g16	g14	1.6788176534441557
g2	g61	1.6779926948640123
g61	g2	1.6779926948640123
g24	g33	1.6760123632605495
g33	g24	1.6760123632605495
g42	g51	1.6746992966268257
g51	g42	1.6746992966268257
g11	g20	1.6740953722908272
g20	g11	1.6740953722908272
g18	g52	1.674012768383792
g52	g18	1.674012768383792
g35	g45	1.6739389223499037
g45	g35	1.6739389223499037
g32	g58	1.6675961380906483
g58	g32	1.6675961380906483
g20	g44	1.6663270857201171
g44	g20	1.6663270857201171
g29	g52	1.6651371468431044
g52	g29	1.6651371468431044
g10	g21	1.6643677095935698
g21	g10	1.6643677095935698
g32	g62	1.6599526627961279
g62	g32	1.6599526627961279
g47	g57	1.6588566986497206
g57	g47	1.6588566986497206
g12	g36	1.6581886250036337
g36	g12	1.6581886250036337
g10	g61	1.6567132869537544
g61	g10	1.6567132869537544
g3	g63	1.653243491757898
g63	g3	1.653243491757898
g22	g37	1.6514495619368526
g37	g22	1.6514495619368526
g19	g39	1.6513631386430943
g39	g19	1.6513631386430943
g11	g16	1.6507824078959217
g16	g11	1.6507824078959217
g1	g55	1.6506097051946096
g55	g1	1.6506097051946096
g11	g9	1.6501219484702698
g9	g11	1.6501219484702698
g12	g31	1.6491245125202043
g31	g12	1.6491245125202043
g13	g31	1.645988438171697
g31	g13	1.645988438171697
g13	g44	1.6458820512103978
g44	g13	1.6458820512103978
g17	g44	1.6445245410161384
g44	g17	1.6445245410161384
g24	g49	1.6440338881259784
g49	g24	1.6440338881259784
g12	g25	1.6439953330165757
g25	g12	1.6439953330165757
g44	g53	1.6436405222048294
g53	g44	1.6436405222048294
g18	g62	1.6421450312736159
g62	g18	1.6421450312736159
g50	g56	1.6404002005735707
g56	g50	1.6404002005735707
g11	g22	1.6396910015375559
g22	g11	1.6396910015375559
g17	g31	1.6388012187491112
g31	g17	1.6388012187491112
g31	g40	1.6378382691437232
g40	g31	1.6378382691437232
g50	g9	1.6378272368158084
g9	g50	1.6378272368158084
g21	g7	1.6371802261662864
g7	g21	1.6371802261662864
g40	g44	1.6370955953902304
g44	g40	1.6370955953902304
g11	g59	1.6370009060051445
g59	g11	1.6370009060051445
g13	g53	1.6363708613444443
g53	g13	1.6363708613444443
g61	g9	1.635913634159823
g9	g61	1.635913634159823
g16	g18	1.6359043429054498
g18	g16	1.6359043429054498
g21	g40	1.6357376053304313
g40	g21	1.6357376053304313
g53	g57	1.6356427240156672
g57	g53	1.6356427240156672
g20	g46	1.6352905159825157
g46	g20	1.6352905159825157
g2	g9	1.634371996004131
g9	g2	1.634371996004131
g15	g57	1.6342970524421978
g57	g15	1.6342970524421978
