	g0	g1	g10	g11	g12	g13	g14	g15	g16	g17	g18	g19	g2	g20	g21	g22	g23	g24	g25	g26	g27	g28	g29	g3	g30	g31	g32	g33	g34	g35	g36	g37	g38	g39	g4	g40	g41	g42	g43	g44	g45	g46	g47	g48	g49	g5	g50	g51	g52	g53	g54	g55	g56	g57	g58	g59	g6	g60	g61	g62	g63	g64	g7	g8	g9
E58_1685	0.0	0.050363111320662034	0.0	0.0	1.7726777802516689	0.0	0.024022379629244896	0.0	0.04944356407161248	1.8783915175312365	1.1992203520902198	0.0	0.0	1.7990332866425798	2.4839309821442104	2.0804906995459858	0.0	0.0	0.0	0.0	2.482768237820389	0.0	1.3217819773406314	0.0	0.0	1.5842168653400646	0.0	2.843225363494159	0.0	0.0	0.01941007274600801	0.0	1.6430099273757723	0.0	0.005076406015169432	1.8131105706746136	0.0	2.4985041718810943	1.5529137105590092	0.020992090345009345	0.0050811480586303035	0.0	1.027537855924904	1.9941443406315007	1.7868831459644732	0.03355307394182047	0.0	2.039906109511663	1.7752270529323968	0.0	0.0849656210118088	1.1210568210952618	0.0	0.037771902079575	2.370684008331964	2.2164722775480072	0.0	0.0	0.0	0.06470548926607991	2.418400340438833	0.0	2.0511580033498698	0.0	0.0
E299_439	0.0	1.879901939489541	0.0	0.0	0.012387479196186994	0.0	0.0	2.3798102038801083	2.3280595754666424	0.0	0.057026252603110526	0.0	1.3621432660466486	0.029963246225224737	0.03564360365686422	0.0	2.3255096664373047	1.6674672965808512	2.86259773721358	1.9534104036399007	2.7979729788100074	2.2518358249185684	2.568644303456928	0.0	1.4713787672196736	0.0	2.662498785002283	2.2485371640995124	0.0	2.007141855803956	0.0018981160223108052	0.0	1.2868028334721324	0.0068826711621520036	0.13202971367065314	0.04306849565131042	0.0	0.0	0.0	1.9634984693833168	0.3514192420384551	0.059637158487158885	0.0	0.0	1.3640554022726454	0.04769288407949759	2.4384206640807973	0.0	2.164672642724097	0.0	0.001851703744037164	0.0011682632289355106	1.5700874832966925	1.6684166725499865	2.4054612380194595	0.0	2.0437130497378315	2.393046775006934	2.144863999094232	0.0	0.0	2.6394475652093448	0.0	0.013052939730037127	0.008952885314779762
E219_1295	2.7513683796397794	0.020044804168606663	2.142388937026957	1.8854543563349693	0.0	0.0	0.0	0.0	0.0	1.5126528942093511	0.0	2.2278614786338773	0.0006557350563061552	1.6245276450024029	2.0192931306388	1.778696786068768	0.0	2.622464371231684	0.0	0.0	2.326866308493868	2.00422627627672	0.0	0.0	0.0	1.8078890034573551	0.0	0.0	0.0	1.6734980450690795	0.023432042834680183	0.0	0.0	0.0007545914072616295	0.013571876522631292	0.0	0.0	0.0	0.0	0.038758126222977	0.0	0.0	0.05162624358106627	1.997168372674776	2.6030318340148866	0.0	0.04092124863675912	2.3224091920885934	2.123265762347238	0.0	0.0	1.5774694258527888	0.0189441481907242	0.0	2.0133024679687184	2.1793961305553307	0.0	0.0	0.0	0.4192165600414697	0.0	0.0	0.0	2.0040902875355693	2.459765128956761
E86_1889	0.0	0.0	0.0	2.1003783751035203	1.9989911042276791	2.0715669619827874	2.3532387284962373	0.0	0.0	1.4292767750139892	1.2748931850764489	0.0	0.018117161403346984	1.9589534514954368	0.0	1.8147262782066904	1.901659420030469	1.374059842953639	0.0	0.0004825535440052208	2.4641140765872414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5706046154743557	0.0	2.4995162240823685	0.0	0.0	0.01678709483876711	0.022918668003060333	2.0543349678160348	1.4957579989947285	0.0	2.105347134736196	0.0	0.0	2.166917931408383	0.0	2.3327023446530877	2.4768283338015133	0.0	0.0	0.0	0.0	0.017799334473570304	0.02497491311975258	1.7670520866490167	0.0	0.0	0.0	0.0	0.0	1.0478740223254943	0.0	0.0	2.5564494279557737	2.428775778560776	2.1852934648792206	0.0	2.6621712306213614
E102_2142	0.0	0.0	2.3128991729191557	1.8498070258254984	0.0	1.5534587817381054	1.7944683585449792	0.062160956299289125	0.0	0.0	1.5955341864600752	2.837581533459824	0.0	0.0	2.7893551949749584	1.7494095860486212	2.3367399327573217	2.136674562073209	0.0	0.0	0.0	0.0	0.5801534648024	0.004055043828596722	0.02936153777836008	0.0	1.7245046871142953	0.0	0.07490897897861637	0.0	1.8312389530912847	0.0	0.0	0.0	0.0	2.1113172936207856	1.667072977561662	2.952520917254951	0.0	0.0	0.0	1.2727099123773795	1.8975334828697183	1.4850227302276526	0.0	0.0	0.011035656168946835	0.0	0.11095353194678884	0.0	0.04549098692719939	2.162478936157809	0.0	0.01693815432832281	2.3372273691333523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5043763305297726	0.0	1.8513583965471072
E236_278	2.719446070653677	0.0	0.0	0.002050329689534169	0.0	0.0	0.0	2.0479443379474684	2.5032248471522105	0.0	0.0	0.1014479339126317	0.8880794964561014	0.0	0.02987670438776608	0.008928616040502766	0.0	0.0	0.0	2.194236439813833	2.4322762672212184	0.0	2.6279606144973444	0.0	1.40475657013091	0.0	2.328198563479248	2.666945025977776	0.09269258941705358	2.230881174863816	0.0	2.2671449175512173	0.0	0.012794832792700134	0.033764381158220204	0.0	0.0	0.0	0.0894451255913177	2.3070674775108344	0.0	0.0	0.0	0.0	0.0	0.10987086797700536	2.375716153221654	1.9220895751849507	0.0	2.3007413398245515	0.011386909345850996	0.0	0.8401512309660811	0.0	2.4989914298138545	0.0	2.262754714605196	2.5291226943874525	2.395734651377595	2.3184172510089516	0.0	1.852348593265288	0.0	0.0	0.0
E227_313	0.0	1.9643394345347127	0.07617789645321983	0.0	0.003287712802231393	0.0	0.002011655888325752	1.4385119620080566	0.0	0.0	0.0	0.0	1.267703120416837	0.004152921403710942	0.0	0.0	1.5180664223944942	0.0	1.7013582397649945	1.9492211808105357	1.8256102099559013	0.0	2.4715934981292653	0.4871640684201329	1.3540907131916478	0.0	2.4437707228460286	0.0	0.03079932501705992	0.0	0.031280871182120765	2.2276344880389822	0.0	0.3063128003454397	0.0	0.0	0.0	1.824061840145296	0.0	2.3025974354062377	0.4340905907494455	0.0	0.0	0.056361429162787816	2.457234981335637	0.0	2.4867366060167813	0.0	2.123085606946881	1.854401912641944	0.13875520174316494	0.0	0.999630869616674	0.0	0.0	0.0	2.013407562563191	0.0	1.8913084052886948	0.0	0.0	1.0579971604674772	0.0	0.0	0.0170825954246785
E175_1300	0.0	0.0	0.0	1.5793025782273449	0.0	0.0	0.0	0.0	2.3241323157947242	0.0	0.0	3.5783208635524906	0.0	0.0	2.5544980389952405	0.0	0.0	2.3737398589226224	2.040594797048944	0.006578633539887448	2.576184492281324	0.0	2.514729536187677	0.0008280074268087398	0.0	0.0	0.0	0.0	0.0	0.0	0.01654528127942973	2.3099187611792344	0.0	0.006433644300355828	0.0	1.7891392881675166	0.0	2.2194589606482023	0.0	0.0	0.0	0.0005228790500675208	0.0	0.0	2.0737986892627647	0.04607010886541529	0.0016959792547529364	1.7033001799863232	0.0	0.6043789237588165	0.02661223848439258	0.0	0.0	0.1046945936653292	0.0	0.0	0.0	1.6292281918792986	0.04259237385561072	2.215136108414072	2.408968257130622	0.0	2.1838791043270875	1.8986190218730945	2.0636998775487654
E34_2311	0.0	0.007338287411376083	2.063343145124448	0.0	1.757266505956105	1.7031319619039034	1.7554765241776145	0.009910917097985885	0.19100412253813595	1.5807877037523748	1.7076113865055358	0.0	0.0	1.685445980511172	1.8498289551746887	0.0	1.92664978697166	0.0	0.06596174675063791	0.0	1.8014800876411927	2.230045811863947	0.0	0.0	0.0	1.6037181089146155	0.0	2.200376528883049	0.0	1.5869384240022106	2.082271420414908	0.029336422229617045	0.0	0.0026598922057085137	0.0	1.8627507679448905	1.9389835896846717	2.712580810731961	0.0	0.0	0.0	1.831024217717012	2.180514566210249	1.9386923237582785	0.0	0.03176540727340886	0.0	0.0	0.0	0.0	0.03901770106848002	1.7075827029751172	0.015314714257762206	0.0	2.3517691763582613	1.4985830354272005	0.0	0.0	0.0	0.0	2.5920521802955987	2.707091698409174	2.0224561599057203	2.3318781692474424	0.0
E70_2013	0.0	0.0	2.2436349262852078	0.0	0.0	2.9234069034028574	2.0271896117868167	0.0	0.0	1.5308065295399955	1.8111435495385568	0.0	0.001124617878208368	1.5441441030781815	0.0	1.8028777030467995	2.3269142850921307	0.0	0.019947056921207167	0.0	0.0	0.0	0.2400222317185113	0.0	0.0	1.7682486318865434	1.5885628941229564	2.3570515402071583	0.016126174545967483	1.6610061613571672	2.416612464930835	0.19141733843218733	0.0	0.022069103166886702	0.0	1.8147087962356985	2.2401307246680284	1.891009418501944	1.4501997213146076	0.0	0.07590667877224314	1.547066479773084	2.1872986675271404	2.1090230525689764	1.8407748601449248	0.0012892917491178204	0.0	0.0010629894599261931	0.0	0.0	0.0	1.716647871867179	0.006392148584253908	0.0	0.0	0.0	0.0	0.0	0.0	0.5948860935035362	0.0	0.0	1.9537344239500547	0.0	2.0647148543008296
