g0,g1,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g2,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g3,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g4,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g5,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g6,g60,g61,g62,g63,g64,g7,g8,g9,Time
0.0,0.0006230266276613444,0.0,0.0,0.0,0.022210774990602783,0.0,0.0,2.3237807664283903,0.0,0.0,2.5477003072535918,0.0,0.06956045519091095,2.040497659374473,0.0,1.7784996490311882,0.0,2.319971537499089,0.0,2.566356222852846,1.5073850853499198,1.961283615889334,0.058610531363357,0.001060054005929705,0.0,0.0,2.2985995362604803,0.06161493790417968,0.0,0.0,2.619812352666829,2.1138914740152805,0.012648867127724684,0.0016549169324683911,0.0,0.0,0.0,1.7961567778212062,0.0,0.0,0.0,0.0,1.8473541330397016,0.0,0.0,0.02496669211180201,1.6279876088807137,1.7957282975444324,0.0,0.0,1.8194057547976001,0.0770694309702031,2.1797725084024293,1.7032528924135455,0.0,0.01934740455095046,2.2204661313758964,0.03299066580557615,2.549963294281872,2.048828386897988,2.4077270039554657,2.9192123208138847,0.0,1.900471270079988,0.5235
2.8137850803103834,2.5533372827461203,0.0,0.02228433583691286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.070500303527799,0.0,0.0,0.0,1.688414574810769,0.0,2.270087232673335,2.2082398740319933,0.0,0.0,0.0,1.549644928057353,2.1443687398179145,0.013199218189830695,1.4951588758456429,0.037202847317478686,0.0,0.07840662191579373,0.01345104878607614,1.6622663855353297,1.7676270986403546,1.6652750574764432,1.7400901038432992,0.0,0.0,0.0,0.0,2.205578607318849,2.1115167098202856,0.0,0.0,3.3018429571741136e-05,0.25170753129514056,0.03744123342652647,2.19527163808252,1.942227849520577,1.7967807540354632,2.303502732158559,0.05266367343743675,0.0,1.981070285877416,0.0,0.0,0.0,2.1309738665109896,2.5641877388940544,2.3028520326935773,2.422663373968152,0.0,0.0,0.0,0.0,0.0,0.2355
2.401083035655929,0.0,1.7162046898300625,1.6830856256633984,1.7459132095795735,1.7649506236788002,1.2851117408194466,0.03224534976208045,0.1212709389572933,1.4604152009577005,1.168393903404882,2.728724164277024,0.0,2.026362928370379,0.0,1.6494245371559662,0.0,0.0,0.0,0.0,0.0,0.0,0.6113259916390623,0.0,0.004735294501458145,2.012791147299473,2.3737713200133954,0.0,0.02936736084237349,1.9908877790206645,0.936246059256042,0.5814685058412244,0.0,0.009908750084604291,0.08462680062493343,2.0583278567421943,1.6068186352857998,0.0,1.6003403699230216,0.0,0.01606494756587374,0.8029858322582555,1.6800910034699412,1.747814716412301,0.0,0.2304302874766693,0.0,0.08212324970757949,0.0,0.0,0.013691862750144805,1.4167392956826452,0.010995332693546479,0.001610481152706498,3.1668552600524755,1.977178988746478,0.0,1.8008066944217682,0.10963256044298222,0.0,0.0,0.0,1.7036356230900065,2.6171357035619955,2.645239279693945,0.8375
2.167915492566026,0.0,0.0,0.009366344680158916,0.0594246792196095,0.0,0.011017750404821995,2.3675074908925144,0.0,0.03213886085280199,0.0,2.6777877810310846,0.027067411009282068,0.0037307050460724045,0.022811287337635384,0.0,0.0,0.0,0.0,0.0,2.412826111273969,2.152754667294831,2.7740859779821934,0.0,0.0,0.0,2.2864527369054657,0.0,0.0,2.09716475953218,0.0008251177950547092,1.6148462555053282,1.9975913703787491,0.0,0.03782379313820766,0.03139422189290413,0.0013962597287098233,0.0,1.7765393611578335,2.170494633807922,0.0559841760344692,0.05787644689752304,0.0,0.9308423897853344,1.4039584386132136,0.0,0.005238130348422112,0.0,1.1347386083847557,1.6599926719224682,0.0,0.0,0.0,2.274536144339841,0.0,0.02186487515593239,0.0,2.021253071756524,0.0,0.0,2.256159652204312,0.0,1.7064429155227498,0.0,0.026947546790864616,0.5235
2.4315702601517595,1.7842403081723035,0.0,0.0,0.004635484276494678,0.04097159949066878,0.0,2.470433093537385,2.43839523410488,0.0,0.15348378812745525,0.0,2.2044676913246146,0.0013396570929820578,0.0,0.0,0.0,0.0,2.1919370453781317,2.710072781133958,1.9654269399041744,0.0,1.8566077422645355,2.659612543205712,1.69973318493979,0.0035328026720793226,0.0,0.0,0.03832558126194928,0.0,0.010724300367065207,2.3385456487985987,2.0634125047983,1.61986085363694,1.7842326775568078,0.0,0.0,0.0,0.01737780402426456,0.0,2.579235915858207,0.0,0.0,0.0,0.0,1.8191615345262804,1.8953132397206187,2.1228225868832977,0.0,1.7647427593405007,0.0,0.0,1.6346585138975596,0.0,0.0,0.0,2.2114309686572766,2.026385708073665,1.9808344156276687,2.340543514126355,0.01851942449828128,0.0,0.03235722330237471,0.0,0.0,0.30100000000000005
0.0,0.0,2.1590949728606548,1.7037802863618312,2.286850086421828,2.1038097569705356,1.8193655177869361,0.0,0.045828535744285005,2.3394965279692235,1.934007229554374,2.580649805301824,0.0004623973061635926,2.030059938987456,0.0,1.8503270579921816,0.0,2.0499633627015523,0.34274462416646845,0.0,0.0,0.0,0.0,0.0,0.04788554570808038,0.0,0.0,0.0,0.0,2.2697429298404423,1.7707337549649569,0.0,0.4795497787560791,0.0,0.0,2.015891672517855,2.206792992118046,0.0,1.7605994040830455,0.07912866509426512,0.0,1.755056970286483,1.5910652632033175,2.2417938011479883,2.0339524337564305,0.06091897685384987,0.0,0.04451623445204343,0.0,0.0,0.0,1.73240109484352,0.027624725078103454,0.020707904511336143,3.1054533730179785,2.5509186431899105,0.0,0.0,0.0,0.028156212398978333,1.9264531853356035,2.379654564076084,2.2426497129875416,0.0,0.0,0.946
0.0,0.0,0.0,0.026481112954513542,0.02493116073884301,0.0,0.12492003716445975,0.0,2.9479998426750322,0.0,0.0,2.273562192546869,0.0,0.0,0.0,0.01794534636680967,2.1457210832787976,2.3404079745820376,0.0,2.4755418355202714,2.441169812226564,0.0,0.0,0.0,0.0,0.0,2.0519534367971417,0.0,0.0,0.0,0.0036815372746009352,0.0,1.7670881459392194,0.002741776050736552,0.0,0.0,0.0030632826300398108,0.0,1.9552966969327783,1.3350980694456345,0.0,0.0,0.027289724092506032,2.009833231319877,0.0,0.0,0.0,0.0,1.3201065625610533,0.0,0.0,0.04181966404601724,0.0,0.0,2.338429354229678,0.0,0.0,2.007308053550852,0.0,2.1702049988591803,0.0,1.9332192538335005,1.8892604725706064,0.0,0.0,0.5235
2.5306401171949227,0.004559122080962265,0.0,0.0,0.0,0.0,0.0,1.6582826750631097,2.3164875579967616,0.0231606475043493,0.0,2.332281467168728,0.0,0.0,0.0,0.0,1.9944945470229225,0.0,0.0,2.1220709387667624,0.0,2.2871032564377254,2.3840695011735704,0.0,0.01035048209665935,0.0,0.0,2.313298373893522,0.0,2.2092599729188063,0.08577791139391433,0.0,2.353305285386231,0.0,0.0,0.0,0.0,0.0,0.0,2.1033726046908705,0.0006666349566678831,0.005405610942791286,0.0,0.0,0.0,0.0,0.004143723060779895,2.268867841817526,1.764072797455213,2.1886865894107506,0.0,0.0,0.0,0.0,2.36744590374012,0.0,0.0,0.0,0.004015059744992628,0.0,2.185406426201669,0.0,2.740992962806399,2.220142174796317,0.0,0.6359999999999999
0.0,0.0010650229987311174,2.076676176948376,0.0,1.6118769246146083,2.089707561166594,0.8466078044009185,0.0,0.0,0.0,1.1034106449648464,1.6702795019776058,0.0,0.0,0.0,2.2544819566309973,1.8049222191062064,0.0,0.0010128673615263676,0.30931499959169745,0.0,0.0,0.1443760306972021,0.0,0.0,1.8881165173297016,0.0,2.3948028818043943,0.014436637518497941,2.55936360509544,0.0,0.04002395679767652,0.0,0.0,0.0022093744554450507,1.959726875620452,0.741521015588409,0.0,0.0,0.002668325955614037,0.0019989203361617074,0.001814347617416221,2.3732254323461808,1.996321297649121,2.132352225548704,0.0394823448553287,0.0,0.0,2.0381300782906093,0.0,0.0,1.8769709590763315,0.007446254044311576,0.0,0.0,2.4855008871058395,0.02487967721970905,0.0,0.0,0.0,2.2508334009497624,2.0980616925715716,2.3811568350444894,1.596701341250161,0.0,0.6359999999999999
2.019823516540292,0.0,0.0,1.6293905846819068,1.6862986466634988,2.1197643484275783,1.8555537511204905,0.0,0.0,1.9483494877348528,1.6125538046576209,2.554623269898662,0.00979132113850974,1.7669208268911705,0.0,1.4971599384578291,1.6605214672598505,1.7159490256405625,0.0,0.0,2.0902526533274,1.6181609314193235,0.3715836391885376,0.0264960841761816,0.0,0.0,0.0,2.504415418239439,0.0,0.0,0.11474908379753347,0.0,1.9978397473393288,0.0,0.0,2.1045655330261,1.8613564567235537,2.497493292572784,2.0254805016195747,0.010962034577279648,0.10775959220209844,0.02726368706645101,1.866918124053981,2.3286156051129736,2.1816576359299926,0.0,0.00796662986132765,0.0,1.9110786248796288,0.0,0.0,2.0057125341909434,0.004688756239702522,0.0,2.5789463729832764,2.196521960271544,0.0,0.0,0.0,0.0,2.481269513150075,2.310774351698284,0.0,0.0,0.0,0.946
