,PseudoTime
E58_1685,0.68
E299_439,0.17656565656565654
E219_1295,0.5224242424242425
E86_1889,0.7624242424242424
E102_2142,0.8646464646464647
E236_278,0.11151515151515153
E227_313,0.12565656565656566
E175_1300,0.5244444444444445
E34_2311,0.9329292929292928
E70_2013,0.8125252525252525
E64_1213,0.4892929292929293
E112_1510,0.6092929292929293
E115_2297,0.9272727272727272
E144_1023,0.4125252525252525
E288_1561,0.6298989898989898
E100_1969,0.7947474747474748
E212_537,0.21616161616161614
E240_229,0.09171717171717172
E194_955,0.385050505050505
E152_465,0.18707070707070708
E243_1015,0.4092929292929293
E203_1170,0.4719191919191919
E41_1399,0.5644444444444444
E145_1782,0.7191919191919192
E199_1333,0.5377777777777778
E285_401,0.16121212121212122
E57_1327,0.5353535353535354
E65_1874,0.7563636363636363
E216_526,0.21171717171717166
E251_2267,0.9151515151515152
E268_1235,0.4981818181818182
E101_195,0.07797979797979797
E114_2024,0.816969696969697
E217_1168,0.4711111111111111
E133_127,0.0505050505050505
E208_2419,0.9765656565656564
E96_2288,0.9236363636363636
E266_1099,0.4432323232323233
E23_582,0.23434343434343435
E39_2262,0.9131313131313132
E255_1169,0.4715151515151515
E7_2462,0.993939393939394
E104_2199,0.8876767676767677
E49_2116,0.8541414141414141
E218_2477,1.0
E260_817,0.3292929292929293
E44_899,0.3624242424242424
E182_2149,0.8674747474747475
E281_791,0.3187878787878788
E83_640,0.2577777777777778
E265_1116,0.4501010101010101
E214_2235,0.9022222222222224
E89_570,0.2294949494949495
E224_1881,0.7591919191919192
E88_2385,0.9628282828282828
E103_1820,0.7345454545454545
E155_1561,0.6298989898989898
E11_1424,0.5745454545454546
E90_893,0.36
E136_1853,0.7478787878787879
E55_709,0.2856565656565657
E241_213,0.08525252525252525
E259_45,0.017373737373737375
E254_707,0.28484848484848485
E271_288,0.11555555555555555
E246_1971,0.7955555555555556
E283_330,0.13252525252525252
E209_1814,0.7321212121212122
E125_1565,0.6315151515151515
E105_1856,0.7490909090909091
E197_1409,0.5684848484848485
E183_270,0.10828282828282827
E235_1793,0.7236363636363636
E154_1506,0.6076767676767677
E46_2127,0.8585858585858586
E228_1855,0.7486868686868687
E258_1162,0.4686868686868687
E52_589,0.2371717171717172
E191_2289,0.9240404040404041
E118_2470,0.9971717171717172
E124_2471,0.9975757575757576
E111_1221,0.4925252525252525
E205_2313,0.9337373737373738
E277_1832,0.7393939393939394
E13_521,0.2096969696969697
E19_5,0.001212121212121212
E51_1506,0.6076767676767677
E79_455,0.18303030303030304
E10_2170,0.8759595959595959
E62_1117,0.4505050505050505
E278_1243,0.5014141414141414
E253_569,0.2290909090909091
E204_881,0.3551515151515152
E252_263,0.10545454545454544
E17_2239,0.903838383838384
E164_1747,0.7050505050505049
E85_2314,0.9341414141414142
E142_1507,0.6080808080808081
E296_1438,0.5802020202020202
E12_96,0.03797979797979798
E120_974,0.3927272727272727
E222_1035,0.4173737373737374
E37_1578,0.6367676767676768
E233_214,0.08565656565656565
E9_606,0.24404040404040406
E269_1290,0.5204040404040404
E177_673,0.27111111111111114
E38_2079,0.8391919191919192
E18_1267,0.5111111111111111
E76_1479,0.5967676767676767
E28_202,0.08080808080808081
E15_2412,0.9737373737373738
E297_2264,0.913939393939394
E14_1250,0.5042424242424243
E267_841,0.338989898989899
E123_796,0.3208080808080808
E6_834,0.33616161616161616
E225_1146,0.4622222222222222
E158_1161,0.4682828282828283
E157_1379,0.5563636363636364
E147_586,0.23595959595959595
E167_1725,0.6961616161616162
E126_1255,0.5062626262626263
E72_1242,0.501010101010101
E91_1157,0.4666666666666667
E171_98,0.03878787878787879
E156_1648,0.665050505050505
E132_1329,0.5361616161616162
E48_854,0.34424242424242424
E270_622,0.2505050505050505
E45_1645,0.6638383838383838
E247_1594,0.6432323232323233
E180_1794,0.7240404040404042
E42_1277,0.5151515151515151
E250_224,0.08969696969696969
E25_126,0.05010101010101009
E84_287,0.11515151515151514
E275_1084,0.4371717171717172
E81_1652,0.6666666666666666
E151_2202,0.8888888888888888
E287_1188,0.4791919191919192
E289_2149,0.8674747474747475
E149_2409,0.9725252525252526
E202_753,0.30343434343434345
E249_2151,0.8682828282828283
E59_773,0.3115151515151515
E66_2356,0.9511111111111112
E36_318,0.12767676767676767
E99_1048,0.4226262626262626
E284_871,0.3511111111111111
E272_2333,0.9418181818181818
E56_472,0.1898989898989899
E92_2435,0.9830303030303029
E22_942,0.3797979797979798
E74_436,0.17535353535353534
E141_713,0.2872727272727273
E75_2275,0.9183838383838384
E5_615,0.2476767676767677
E16_2319,0.9361616161616162
E237_1558,0.6286868686868687
E170_1124,0.4533333333333333
E4_2286,0.9228282828282828
E221_261,0.10464646464646464
E116_2001,0.8076767676767677
