Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
KEGG_2019	Hedgehog signaling pathway	1/56	0.03309632190809081	0.09928896572427251	0.02907484051194685	0.08722452153584061	-115.43875693079616	393.4537389684629	bcl2b
KEGG_2019	Biosynthesis of unsaturated fatty acids	1/29	0.017266614539958494	0.07359993236730904	0.015373832223371565	0.06529384468248306	-77.43098482418473	314.29085264306667	hacd3
KEGG_2019	Fatty acid elongation	1/33	0.019626648631282412	0.07359993236730904	0.017411691915328823	0.06529384468248306	-55.994812684917974	220.10816203480132	hacd3
KEGG_2019	Necroptosis	2/174	0.004690343168788805	0.03517757376591603	0.002669412917086678	0.020020596878150086	-4.548132107429578	24.38821925036337	tnfsf10;bcl2b
KEGG_2019	p53 signaling pathway	1/77	0.04524634335284673	0.11311585838211685	0.03964286859294954	0.09910717148237386	-4.907155555927009	15.190754745798873	bcl2b
KEGG_2019	Apoptosis	2/161	0.004031216131966356	0.03517757376591603	0.0022920636868472865	0.020020596878150086	-2.6456681856801967	14.587386754818487	tnfsf10;bcl2b
KEGG_2019	AGE-RAGE signaling pathway in diabetic complications	1/123	0.07137315823589924	0.11928607254909611	0.06252333250963614	0.10482788288544569	-3.1006047527871616	8.185080034322558	bcl2b
KEGG_2019	Autophagy	1/158	0.0908114054980353	0.11928607254909611	0.07968681732914586	0.10482788288544569	-1.3334632488597085	3.198938850236281	bcl2b
KEGG_2019	FoxO signaling pathway	1/165	0.0946540083283585	0.11928607254909611	0.08309417938498657	0.10482788288544569	-1.3474908385815745	3.1767461059908206	tnfsf10
KEGG_2019	NOD-like receptor signaling pathway	1/148	0.08529603490770331	0.11928607254909611	0.0748045293279035	0.10482788288544569	-0.9228973230362796	2.271829254387248	bcl2b
KEGG_2019	Cytokine-cytokine receptor interaction	1/181	0.10338126287588333	0.11928607254909611	0.0908508318340529	0.10482788288544569	0.03081809043034785	-0.06993646472174893	tnfsf10
KEGG_2019	Herpes simplex virus 1 infection	1/176	0.10066231588588609	0.11928607254909611	0.08843159630764554	0.10482788288544569	0.07405714479169684	-0.17003400255989085	bcl2b
KEGG_2019	Protein processing in endoplasmic reticulum	1/176	0.10066231588588609	0.11928607254909611	0.08843159630764554	0.10482788288544569	1.1089007494741772	-2.546018124316036	bcl2b
KEGG_2019	Adrenergic signaling in cardiomyocytes	1/202	0.1147187569743967	0.12291295390113935	0.10096488282818117	0.10817666017305129	5.1490490837760365	-11.149090456046038	bcl2b
KEGG_2019	Focal adhesion	1/234	0.1317424444591693	0.1317424444591693	0.11623208848462376	0.11623208848462376	7.494797345249271	-15.19125301130358	bcl2b
