Gene1	Gene2	EdgeWeight
g54	g4	1.40221658770927
g59	g41	1.0
g37	g41	0.984128299786839
g23	g4	0.9503100259389781
g37	g32	0.870866192175055
g64	g45	0.726626644837808
g62	g3	0.722907305646504
g55	g31	0.707958352417596
g10	g41	0.701200685395162
g10	g31	0.6898646083464269
g64	g39	0.6767219334950321
g37	g36	0.671029126574486
g0	g41	0.667871942419538
g63	g44	0.667738363473461
g25	g32	0.666013735854354
g54	g16	0.6648157634258139
g42	g22	0.64769687118695
g9	g22	0.64334754340209
g5	g20	0.6387690492428101
g58	g45	0.634634455178315
g37	g22	0.6255524127804271
g25	g36	0.6238231119503039
g58	g4	0.619793494663068
g16	g4	0.6182962208737571
g51	g60	0.607314661433553
g63	g0	0.6059110212613521
g5	g31	0.6002762137455451
g16	g32	0.599699437353249
g58	g3	0.5881353824862761
g64	g3	0.586919171278102
g27	g41	0.5842040841900109
g63	g37	0.5825874298554871
g35	g17	0.581009518396765
g0	g22	0.5668817600079661
g58	g39	0.565477343738549
g25	g22	0.5557572635158541
g37	g31	0.554807853152824
g13	g32	0.5474630640852429
g34	g45	0.546198693117794
g38	g3	0.5455205534270651
g21	g4	0.542613511189378
g16	g41	0.542014555090085
g25	g20	0.535515661781909
g21	g22	0.520244060980584
g1	g4	0.511842169082553
g37	g51	0.5042612108730851
g48	g31	0.5027166549725259
g13	g36	0.501647996168831
g52	g36	0.501591834071531
g21	g37	0.49907050017936294
g59	g22	0.496337733373053
g51	g20	0.49506545983189204
g40	g31	0.486775811065726
g51	g27	0.48519040440581
g40	g41	0.484718236959016
g34	g4	0.48423665985592107
g31	g41	0.481660300474696
g44	g37	0.47687632247348205
g16	g37	0.475387440793315
g59	g17	0.47513104258077504
g59	g18	0.47446519760938793
g15	g31	0.47366382190768397
g35	g22	0.47330920057685494
g52	g60	0.46741106464483795
g43	g31	0.46722972021802395
g63	g31	0.46634517167080797
g54	g39	0.460582540239835
g29	g36	0.459374251142701
g62	g39	0.45805521030369295
g29	g22	0.45707681804847206
g18	g32	0.45628831030890205
g42	g41	0.456229716099168
g9	g31	0.447751091412585
g8	g31	0.44522138954055196
g17	g60	0.43886295769681394
g3	g45	0.43783893775690896
g42	g37	0.43653192288774995
g21	g44	0.43436336804399
g25	g51	0.429136428630495
g52	g20	0.428217644801479
g9	g20	0.42510576301887804
g44	g31	0.42502771176660403
g59	g10	0.424753370062431
g23	g45	0.423438106022104
g63	g26	0.42256174505175703
g13	g22	0.42227426522685796
g39	g45	0.42040942627361605
g0	g31	0.41963574656941705
g9	g17	0.41882750015427594
g1	g45	0.41571470100076796
g21	g10	0.4121328842998321
g14	g36	0.41129349802025
g17	g31	0.410510122635605
g54	g45	0.407756937576746
g34	g39	0.40755654412101
g48	g22	0.40438076265479206
g21	g24	0.40433093633520095
g25	g41	0.4021376548737921
g62	g60	0.40135497028569705
g57	g31	0.40133592774083204
g37	g46	0.400563003797483
g63	g10	0.39974933905901594
g52	g32	0.39819808557405
g16	g51	0.39777071239351297
g8	g44	0.397580036015504
g51	g31	0.39739787855652103
