Gene1	Gene2	EdgeWeight
g25	g11	1.0
g25	g40	0.879635381081704
g29	g47	0.8771939246721329
g29	g12	0.8601127038533459
g0	g5	0.824483579540692
g29	g18	0.75645565985909
g60	g15	0.727836828049433
g60	g40	0.7263630466015991
g60	g57	0.721993375157746
g29	g13	0.6739811357265612
g60	g53	0.662026555541479
g29	g41	0.65749122358187
g24	g45	0.625224010508597
g25	g15	0.613713128833679
g42	g5	0.6111966750003779
g0	g30	0.604692585678873
g60	g52	0.6017469305436469
g29	g20	0.593758303664234
g31	g13	0.556570972409194
g42	g30	0.549468920366464
g29	g46	0.5384402883961721
g25	g12	0.5264609374749379
g42	g2	0.51720184649634
g60	g11	0.5171576172040979
g54	g13	0.5066293184706591
g57	g13	0.5059065541438961
g62	g13	0.5055800875308311
g52	g12	0.493981627419199
g24	g4	0.484763776156548
g25	g52	0.4723530644923
g10	g30	0.466300929348488
g52	g47	0.46600060030767104
g29	g14	0.463496934078717
g44	g11	0.462294038202252
g60	g5	0.45943037418333
g60	g54	0.45616772655396504
g42	g56	0.456016127583435
g29	g38	0.452014768014383
g42	g26	0.450617366699557
g54	g12	0.44775973517273904
g60	g14	0.44763924229465
g52	g18	0.437866487219859
g0	g2	0.43715454329010905
g19	g55	0.436431739880161
g52	g11	0.433227789791077
g24	g39	0.430033831081345
g42	g53	0.429532245471013
g0	g56	0.42785167511614897
g25	g17	0.423157790758021
g60	g34	0.41957651942777
g48	g47	0.4148620560323089
g60	g26	0.40781504805521
g27	g41	0.406227587786285
g49	g45	0.402992142253865
g42	g15	0.40276339645199605
g42	g45	0.401389222115212
g25	g14	0.39891910751773707
g31	g14	0.395850959434865
g60	g44	0.395041331711558
g57	g47	0.392318898186524
g10	g61	0.390146110197808
g51	g5	0.38898401557944395
g32	g30	0.38622224523702203
g24	g61	0.38610110883522897
g24	g2	0.38430356235610796
g54	g18	0.381498320206002
g23	g45	0.381201060805815
g54	g46	0.37829304973741906
g52	g14	0.3769468987954929
g42	g55	0.376120736978641
g59	g14	0.37556051846446703
g49	g55	0.37545369133591794
g49	g30	0.374075645346391
g1	g4	0.36622479809905795
g52	g20	0.36422712764006704
g7	g55	0.36207436725268605
g10	g45	0.361789044264836
g62	g14	0.360113268785191
g50	g4	0.359383940273761
g7	g11	0.35899627612913104
g62	g47	0.358778145213821
g59	g13	0.357006774499057
g24	g30	0.356577290042262
g54	g38	0.35612750341640503
g0	g47	0.355031128902687
g16	g39	0.354466229080807
g21	g11	0.35362523276213303
g59	g47	0.351681038907059
g29	g17	0.35092873878222
g42	g4	0.34969326611533796
g23	g4	0.349400883864514
g31	g18	0.348377512324763
g11	g18	0.348165209580146
g9	g11	0.346542166913816
g23	g61	0.345304813234207
g24	g3	0.34283810901582895
g54	g47	0.342816669273715
g48	g53	0.339858926396073
g55	g11	0.33793406860572694
g1	g30	0.337216502429768
g42	g7	0.336090265672531
g24	g56	0.33547321341981395
g50	g45	0.334618580737711
g16	g38	0.334324759092227
g1	g45	0.333317574011613
g16	g46	0.33285565624915897
g48	g14	0.332854358748874
g52	g13	0.33249646362773905
g17	g14	0.328150173646867
g32	g45	0.328014819918497
g59	g12	0.32479594727225
g11	g13	0.324759774307198
g62	g46	0.323516467800806
g7	g40	0.322413971414769
g62	g41	0.321900444314486
g11	g47	0.321673562281086
g49	g15	0.321413909950536
g62	g12	0.318737458548416
g19	g15	0.31749375133988106
g23	g39	0.31748740811167897
g16	g55	0.31699842853432597
g43	g15	0.316299057463703
g33	g18	0.314111122678185
g19	g53	0.312760062237342
g25	g44	0.311365654472482
g11	g12	0.31079420877765696
g19	g45	0.310776689101101
g27	g14	0.31074972642982895
g50	g2	0.3105817550578
g62	g38	0.310438509956661
g27	g46	0.310013647121342
g62	g18	0.30934956748671194
g50	g30	0.308737347382063
g42	g61	0.30735504955916604
g50	g61	0.306879684619502
g31	g47	0.30383877622741806
g50	g15	0.303375502087501
g0	g26	0.30295811285123897
g42	g39	0.30285419885277004
g35	g53	0.30273167586298805
g40	g14	0.30258244493647696
g15	g11	0.301697740491958
g50	g53	0.301611682347766
g0	g57	0.30137748671065
g48	g5	0.30086147593137497
g50	g44	0.300635095287135
g6	g5	0.300587928712105
g8	g40	0.300440004956349
g48	g12	0.296287643350031
g5	g61	0.29613401851696197
g61	g15	0.293303763237574
g16	g45	0.292261223801272
g32	g61	0.29181196170878804
g5	g4	0.291180163940653
g10	g39	0.289803107225083
g59	g46	0.289601177714156
g27	g38	0.289103656408205
g19	g30	0.288078456283294
g23	g55	0.287867637766385
g62	g55	0.287841806682898
g10	g5	0.28764696607754603
g50	g55	0.287201366964747
g54	g11	0.287189958355969
g50	g56	0.28683390860702
g44	g12	0.284654274430575
g35	g55	0.284457265156113
g1	g61	0.28421254627632697
g50	g26	0.28281044868272603
g35	g15	0.282369063520477
g40	g47	0.281674353406467
g62	g17	0.28164833152853397
g24	g26	0.280894734261057
g58	g53	0.28076660962590805
g6	g2	0.279983713658444
g59	g38	0.278117002184555
g49	g26	0.277333268587734
g48	g17	0.27686113199519397
g6	g30	0.275492666043481
g5	g55	0.27427549375941795
g49	g39	0.27381310135463
g7	g44	0.27380312447016003
g59	g18	0.273620667897659
g54	g20	0.273357581076651
g49	g2	0.273081217575781
g49	g53	0.273016282849325
g59	g41	0.272179441867363
g49	g61	0.271617997705219
g19	g4	0.271592839746732
g40	g13	0.27150603919023
g24	g55	0.27140736735990195
g49	g7	0.271315537884945
g25	g54	0.27053002172453
g10	g56	0.270336128393245
g48	g13	0.27000062590443896
g48	g20	0.269796501440409
g32	g4	0.269577477680636
g40	g18	0.268226169860871
g35	g44	0.267701103467079
g52	g17	0.26684232527702106
g43	g40	0.266734433042141
g23	g30	0.266582145984181
g49	g4	0.266147732634552
g7	g52	0.265749580896198
g11	g14	0.264467350083856
g24	g44	0.264400072053493
g49	g5	0.26402762454077805
g19	g44	0.263980729179797
g43	g53	0.262749636038138
g20	g46	0.262106344027302
g19	g2	0.26196750388094603
g40	g12	0.261832682687698
g49	g56	0.26173713226294
g16	g13	0.25903800028540497
g37	g55	0.258891627950591
g32	g39	0.258525879221642
g25	g20	0.258207019901667
g63	g55	0.257998600927736
g44	g47	0.25793180090018303
g61	g40	0.25770952069430103
g26	g52	0.257551467558267
g6	g45	0.25698925057952604
g61	g53	0.25659013360032
g1	g39	0.256200822968734
g29	g5	0.255925199382888
g8	g15	0.255760706962424
g57	g14	0.25483114210326197
g20	g38	0.25475563506036497
g57	g20	0.254658059712366
g19	g26	0.253722443418401
g19	g7	0.25284545240308
g53	g11	0.25247494226612305
g1	g56	0.25222220276075896
g53	g12	0.251455893915154
g59	g17	0.250411847963388
g25	g53	0.250385117563314
g7	g15	0.24992557085141603
g29	g54	0.24980334490714
g0	g61	0.24946990775988
g19	g61	0.249286786138276
g40	g11	0.24913068564693
g8	g14	0.249068946204834
g48	g15	0.24876266682749498
g62	g20	0.248666816829466
g25	g47	0.24794569410870398
g1	g2	0.247650432473411
g53	g47	0.24731175751099102
g16	g41	0.247217840979665
g6	g56	0.24623990120346603
g20	g41	0.24606428729838603
g32	g56	0.245007149916487
g58	g5	0.243942310447423
g51	g7	0.24343831602732502
g0	g53	0.243318416363874
g23	g2	0.24277197907858397
g19	g56	0.242171635594386
g44	g40	0.241868421064284
g59	g20	0.241357713977642
g48	g54	0.24114395923844897
g42	g44	0.24081180298267202
g27	g13	0.24001316299077802
g10	g7	0.239566759454876
g20	g13	0.238779393753112
