Gene1	Gene2	EdgeWeight
g46	g36	0.22328318753519286
g36	g46	0.20761103332986391
g39	g45	0.19520082398509075
g45	g39	0.1947971744592207
g14	g41	0.19227835901564932
g45	g3	0.18801247363243626
g56	g30	0.1801304274613259
g3	g39	0.17919630362798167
g41	g14	0.1780457483670813
g30	g56	0.17775086979465454
g47	g18	0.17723028233539564
g56	g2	0.17168303860617462
g3	g45	0.16919984494023044
g2	g30	0.16544856624906434
g39	g3	0.16066104934909686
g18	g47	0.15901069906585466
g2	g56	0.15852421964933874
g30	g2	0.15588803486901107
g2	g1	0.1527440245885378
g17	g20	0.14640776673672834
g20	g17	0.14198187575536073
g4	g5	0.14089625794294186
g14	g36	0.1400250867986694
g18	g13	0.1372553978262139
g14	g46	0.13051528477261595
g41	g13	0.13049102695988196
g20	g12	0.12771430682896134
g17	g12	0.12347303522837963
g41	g46	0.12297756528222052
g12	g17	0.1226157641497958
g13	g47	0.1225807676445279
g13	g18	0.12253213752366746
g46	g14	0.12155258324172424
g36	g14	0.1200581774441956
g30	g1	0.11887627890622456
g12	g20	0.11854946901087318
g47	g13	0.11663099920831248
g14	g47	0.11621810083982632
g17	g22	0.11473773162939292
g1	g2	0.1134252126315238
g50	g6	0.11309717008410675
g14	g13	0.11259894419820925
g13	g41	0.11213340656679527
g3	g4	0.11149005114467282
g36	g41	0.11040251282595796
g2	g50	0.10940351934018493
g41	g47	0.10930987042625173
g41	g18	0.10912755465578118
g41	g36	0.10886852130924676
g13	g14	0.10854609264059163
g56	g1	0.10774132451706413
g1	g50	0.1071360677851259
g22	g17	0.10476829482075502
g4	g39	0.10405316391853668
g20	g22	0.10347511753249974
g14	g18	0.1023011415919655
g1	g6	0.10142634834204896
g39	g4	0.10139383647116723
g3	g56	0.10000558805617203
g5	g4	0.09956615875831196
g6	g50	0.09608037748177876
g45	g4	0.09565194206624658
g18	g14	0.09341911760366196
g4	g3	0.09331491007328267
g56	g3	0.0920733701505556
g46	g41	0.09145439320011076
g45	g56	0.09126007315395004
g18	g41	0.0910742209305293
g50	g1	0.09001693790031286
g30	g50	0.08941517306869158
g47	g20	0.08865919286831579
g1	g30	0.08862734465232575
g6	g61	0.08697363607365248
g2	g3	0.0859425279126693
g3	g2	0.08498733754394235
g4	g45	0.08494622750752234
g22	g20	0.08451495316602417
g1	g61	0.0832226320630518
g56	g45	0.08298182380331177
g30	g45	0.08195378330076993
g18	g22	0.0814720704611253
g56	g39	0.0800120411716731
g56	g61	0.07962678508059964
g5	g54	0.07954006140911468
g39	g56	0.07880134959695145
g39	g30	0.07873203069811567
g22	g10	0.07795538283448733
g59	g31	0.07782538193155092
g12	g22	0.07760566415552485
g30	g39	0.07742745090390896
g47	g41	0.07681856323558921
g22	g12	0.07648307468989869
g3	g30	0.07644124244200996
g22	g11	0.07618770316688794
g47	g22	0.07589371146686813
g46	g13	0.07553584434993116
g61	g15	0.0754421707365897
g56	g50	0.07519746073465745
g39	g2	0.07484949908418828
g45	g30	0.07304946725874742
g13	g36	0.07304310422838957
g17	g59	0.07297983292482242
g13	g46	0.07290530949442713
g6	g1	0.0728719804129839
g30	g3	0.07212855874755464
g45	g2	0.07202924378073149
g12	g11	0.07177200082446578
g2	g39	0.07158989722382256
g47	g12	0.07103738745893269
g6	g15	0.07086399643622207
g18	g12	0.07077893192725875
g18	g17	0.06994847620473611
g1	g56	0.06988436319376888
g18	g20	0.06935599202002482
g10	g40	0.06924407177294888
g47	g17	0.06921020890459212
g30	g61	0.06877171257136168
g36	g13	0.06868085523933724
g47	g14	0.06780877316364545
g61	g6	0.06745101263513434
g6	g5	0.06656456472667434
g2	g6	0.06616128365290502
g9	g55	0.06604249992502588
g2	g45	0.06574702384194335
g11	g10	0.06517331369604243
g2	g61	0.06475405684022817
g45	g5	0.06407151492425707
g20	g11	0.06391478740707912
g3	g5	0.06308698075359337
g31	g59	0.06221564807511761
g50	g61	0.061641416447273174
g20	g59	0.06154062139284407
g13	g22	0.06140054614068026
g17	g47	0.06138734524333023
g6	g26	0.061308529749026314
g17	g53	0.060984156275421024
g50	g15	0.06091238552674048
g41	g51	0.06054852846236707
g10	g11	0.06045975433649189
g26	g9	0.0598214871502876
g39	g5	0.05980145512765319
g21	g10	0.058684975265930285
g46	g38	0.058670322451730324
g30	g6	0.058613342379678725
g10	g21	0.0585127468456937
g56	g4	0.057916411895556213
