Gene1	Gene2	EdgeWeight
g46	g36	0.24762762076110795
g36	g46	0.2279804450395752
g45	g39	0.22615556133940026
g39	g45	0.2252540157286427
g39	g3	0.2033736850829131
g56	g2	0.1968474580860522
g2	g56	0.1951831985338804
g56	g30	0.1942448986292997
g30	g56	0.19302517962610732
g2	g30	0.18678460038132014
g47	g18	0.18560403606134074
g3	g45	0.1840462448575501
g14	g41	0.1788742442993139
g3	g39	0.17740559975400305
g45	g3	0.17029160610138816
g36	g14	0.16567065920813448
g41	g14	0.165552875780539
g4	g5	0.16420226526721132
g30	g2	0.16334449142967894
g47	g13	0.16038007133005655
g14	g36	0.15838777476583918
g14	g46	0.15547594866870024
g18	g47	0.14861952582016166
g13	g18	0.1466663298155922
g13	g47	0.1446787607230106
g36	g41	0.1435610101423318
g17	g20	0.14346694280700995
g46	g14	0.14133190406373528
g22	g12	0.13759307817019553
g5	g4	0.13431785557205644
g46	g41	0.13057269234836416
g17	g22	0.12950988994518328
g20	g17	0.12842762323105505
g41	g46	0.12829887792277908
g18	g13	0.1275346472556312
g20	g22	0.12455273598073385
g41	g36	0.12396620875516172
g22	g20	0.1214845159455844
g2	g1	0.11969380528511653
g20	g12	0.11853729583088565
g12	g22	0.11560673942623045
g22	g17	0.11201054068394584
g41	g13	0.11066344895058634
g1	g6	0.10870895774495487
g47	g17	0.1077152960371232
g3	g2	0.10641139691403582
g12	g20	0.10477106475088488
g3	g4	0.10473746584749744
g30	g1	0.10150249951469537
g17	g12	0.09999993980514678
g14	g13	0.098642268385123
g17	g59	0.09816226972920604
g12	g17	0.0981397584785672
g2	g3	0.0977487799461326
g6	g50	0.09770552897744243
g45	g4	0.0974070859578304
g41	g47	0.09725483954805972
g2	g39	0.0956630744136924
g3	g56	0.09512778901910224
g47	g22	0.0948085061782423
g53	g57	0.09263073700024976
g3	g30	0.09166874386688044
g39	g4	0.08894064509360684
g14	g18	0.08876950151675761
g13	g41	0.08842777670240529
g12	g59	0.08639225284369997
g47	g20	0.08519818635142015
g17	g11	0.08450430751224265
g5	g54	0.08446904208368229
g30	g39	0.08429288239084205
g6	g61	0.08354646288930477
g22	g59	0.08206598673434948
g39	g30	0.08162601646304618
g4	g3	0.08147125963657144
g13	g14	0.08119994817946012
g47	g41	0.0807656988999132
g56	g1	0.08072848927451635
g30	g45	0.08034461314473333
g10	g21	0.07992852910915832
g18	g20	0.07954022244286868
g61	g26	0.07920624904517867
g47	g12	0.0790052154122474
g6	g1	0.07845612623510863
g45	g2	0.0780230292746473
g50	g6	0.07801411290744999
g1	g50	0.07696424218418664
g63	g54	0.07694701376496353
g41	g18	0.07677843890999317
g18	g22	0.07651738218518135
g2	g45	0.07648771334661883
g39	g2	0.07596423118176905
g61	g6	0.07488731964246216
g39	g56	0.0737526899970853
g14	g47	0.07244695994774078
g22	g47	0.07025992345177863
g4	g45	0.06978403685924887
g18	g12	0.0697229767689273
g1	g61	0.06970222312717594
g15	g54	0.06874689010413619
