Gene1	Gene2	EdgeWeight
g46	g36	106.06695608449922
g18	g47	104.24360597231005
g39	g3	92.09581070037905
g56	g30	88.21223278439041
g45	g39	83.83750054998943
g14	g41	83.6650536411383
g56	g2	82.7877038787037
g30	g56	81.89653844550256
g3	g4	81.07807011445041
g36	g41	81.00508418321935
g2	g56	75.66355988544271
g13	g47	74.62242646603589
g3	g45	72.83501599147243
g39	g45	70.10375431321273
g47	g18	68.23041203762715
g17	g20	67.95316561261254
g4	g3	67.540647197682
g36	g14	66.76638896965267
g2	g30	62.151498218095796
g36	g46	61.14462686826216
g41	g36	61.10642093842011
g18	g13	60.859041776248816
g14	g46	60.72007521120191
g30	g2	60.58264317635907
g41	g46	60.56442729496417
g41	g14	60.47723515714141
g39	g4	60.10590817650037
g3	g2	58.747478966863596
g4	g39	58.331685819552405
g41	g13	57.530128911660654
g47	g13	57.24855280349652
g46	g14	56.33777527116071
g45	g3	55.532749613469676
g41	g18	54.923267570811106
g4	g5	54.276652673609036
g3	g39	53.738881208662185
g13	g18	53.29229694847854
g20	g17	52.76470937783296
g2	g3	52.43529378041018
g12	g22	51.95793919066696
g22	g17	50.89436237117589
g20	g12	50.45290118259737
g14	g36	48.86878962466767
g17	g22	48.01290291592596
g6	g1	46.416713480769644
g56	g39	46.31587991791204
g13	g41	45.20569386502533
g1	g6	44.687810962259185
g46	g41	43.70852339878111
g5	g4	43.167930633066035
g14	g13	43.06513571140388
g1	g30	42.016984640396025
g13	g14	41.984176511028956
g4	g45	41.32755797052923
g17	g12	41.27766818515985
g47	g17	39.496509102325966
g39	g30	38.9692618928203
g3	g30	38.49601493050753
g22	g20	37.895655848565475
g50	g6	37.86523876655061
g22	g12	37.22917602777907
g47	g12	36.4144494287795
g17	g13	36.38870137627943
g45	g4	36.110889152643225
g30	g45	35.584722247388285
g4	g56	35.30948247364771
g56	g1	35.203819060522186
g12	g20	35.135808798933795
g31	g11	34.87174699364443
g20	g13	34.111068360149154
g30	g4	33.95042236605908
g2	g1	33.052041883275926
g39	g2	32.07211396864501
g3	g56	31.963931077429976
g47	g20	31.953209598586067
g56	g3	31.068845399237514
g11	g31	30.82390518447369
g30	g1	30.714978807159625
g56	g45	30.598611107210413
g50	g1	30.593808585011416
g41	g47	30.192424895230843
g17	g47	30.03340609357903
g21	g9	29.666707026743488
g14	g47	29.508279465785822
g9	g21	29.00210510869759
g39	g56	28.85396150448943
g13	g17	28.78534620225
g13	g20	28.465612408555995
g1	g50	28.05502494538697
g36	g13	27.947741755552144
g56	g4	27.878807003433185
g30	g39	27.21677610488525
g47	g46	27.17800246357997
g2	g39	26.898029904983147
g13	g12	26.396676248551213
g20	g22	26.07338782561101
g1	g56	25.93062392198786
g30	g3	25.830245754926263
g20	g18	25.811426487353035
g45	g2	25.676360001995988
g22	g18	25.582094647535854
g18	g41	25.556106238582878
g47	g22	25.469563424718203
g18	g17	25.171933431330327
g39	g5	25.02090044704371
g40	g21	24.963008136075526
g2	g4	24.948381351628115
g45	g56	24.86785763956484
g26	g1	23.769309533113464
g2	g50	23.73246327000637
g13	g36	23.63381473425877
g22	g13	23.536938677776302
g11	g59	23.52066229271218
g12	g47	23.444522619715404
g22	g47	23.434399716979012
g6	g26	23.42819044717266
g45	g5	23.33432368126464
g12	g18	23.234025718591155
g40	g9	23.22169477989004
g17	g10	23.056899820292468
g18	g22	23.0527085593203
g1	g61	22.948985139277557
g12	g17	22.48641539155781
g48	g15	22.37201269078319
g6	g19	22.30856902821372
g40	g10	22.182342809173225
g17	g59	22.020961723966217
g6	g50	21.546757032475124
g18	g36	21.490191782711253
g2	g6	21.43324336886528
g47	g36	21.329512774378
g13	g46	21.29656078278805
g61	g1	20.962387237801927
g45	g30	20.928774768257608
g4	g30	20.42949469448416
g14	g18	20.1638043652352
g61	g50	19.90577015006637
g22	g11	19.876838111951123
g22	g59	19.84519200676205
g21	g26	19.835069844047137
g2	g45	19.831676128585453
g20	g47	19.8068205759927
g18	g12	19.738878945923297
g54	g5	19.736375502253395
g9	g48	19.681672581339086
g20	g11	19.59342476144062
g4	g2	19.55047438307537
g11	g40	19.518168362677763
g59	g40	19.51770493967599
g41	g51	19.491749850865077
g56	g19	19.284443332042454
g15	g61	19.244657634702218
g50	g19	19.19323131365579
g36	g18	19.069253901857053
g18	g14	19.044946111689168
g56	g50	18.903584295632307
