Gene1	Gene2	EdgeWeight
g24	g5	1.0
g46	g36	0.9983048456486079
g38	g5	0.9328597648714921
g36	g36	0.904822630634107
g38	g49	0.897595378695221
g24	g49	0.8642111506370219
g24	g53	0.7796349370237641
g62	g11	0.753861901716303
g60	g44	0.6242543280175121
g0	g16	0.6130829008097739
g24	g42	0.5826493737414901
g7	g16	0.5576820059174571
g23	g34	0.545086333271011
g0	g5	0.527657178711326
g62	g57	0.523624781482772
g52	g36	0.520821647380599
g23	g53	0.516193905892085
g52	g34	0.5156103385084699
g19	g44	0.5139891386380739
g57	g11	0.510487775620424
g1	g5	0.5063468341239951
g0	g53	0.5036733237023879
g28	g5	0.487363598872346
g23	g57	0.48394148240820295
g14	g36	0.46295786025893504
g51	g16	0.461388814983084
g32	g44	0.436735649226081
g50	g5	0.423795572080075
g0	g49	0.414709191846604
g63	g34	0.406803864174122
g62	g59	0.401045526203079
g16	g11	0.400991475954132
g57	g57	0.400539779157735
g23	g11	0.397981395144372
g7	g57	0.39367995611907897
g47	g36	0.39176418255216705
g19	g34	0.387078275214175
g62	g53	0.38620551662503494
g20	g36	0.384559869425393
g9	g16	0.381788911985
g44	g57	0.380728077524625
g23	g16	0.3722969107493
g49	g44	0.36824022078288204
g10	g11	0.36787140270197705
g64	g5	0.36655724185514005
g37	g5	0.3660589213458929
g8	g11	0.363907628083625
g62	g18	0.362368229845841
g46	g46	0.35412427862376294
g63	g44	0.352056280402975
g7	g53	0.352026955992383
g53	g11	0.351904427514615
g49	g16	0.34887759599814
g36	g46	0.34821811122241497
g38	g57	0.347327746842544
g24	g34	0.34665414916298204
g8	g59	0.346094275307628
g9	g11	0.344838141489081
g12	g36	0.342606623256434
g52	g42	0.342456422146623
g44	g11	0.34120917910227905
g50	g49	0.3397081421959
g1	g49	0.33507185673015
g40	g34	0.333948531510473
g9	g59	0.33281944991435103
g52	g44	0.332007878690494
g55	g44	0.33059101451917
g16	g57	0.330521683415438
g8	g16	0.325622734958456
g9	g53	0.325082050880619
g62	g16	0.32505323832354305
g0	g44	0.324690861907106
g35	g44	0.32456021150485304
g7	g34	0.322108654569989
g40	g53	0.320352611131206
g7	g49	0.320325771760122
g23	g44	0.319159056998339
g28	g53	0.318523586839282
g8	g44	0.318342410682744
g15	g11	0.31734444406398804
g53	g57	0.31703396430231606
g40	g59	0.316642813168827
g52	g49	0.31478690888559
g7	g11	0.310027338867491
g64	g44	0.30911832172340803
g52	g53	0.30862623433059194
g8	g34	0.30834547629479697
g40	g11	0.30480056046419607
g23	g59	0.30242314148059496
g38	g53	0.299953654455713
g7	g5	0.29860608017774104
g31	g11	0.295480831713668
g59	g11	0.29533577575295
g9	g44	0.295160018422229
g29	g34	0.294836309291298
g15	g53	0.29168535998248807
g15	g16	0.291135749881761
g57	g53	0.289570903411247
g5	g44	0.289018798107735
g63	g53	0.28799917408529496
g28	g49	0.28782448674549604
g23	g49	0.285463460805521
g18	g36	0.283275331234221
g61	g34	0.283248927471894
g19	g53	0.281770521812254
g9	g34	0.28031870228392103
g0	g34	0.28023049244884196
g57	g34	0.27996933816048497
g3	g5	0.279842356234537
g26	g16	0.279759823951647
g41	g36	0.27923396964671804
g63	g59	0.27498268501686
g50	g16	0.274761742946782
g19	g16	0.273077636103372
g55	g34	0.272383305899935
g60	g34	0.27060324093748
g8	g57	0.26068174916673104
g11	g36	0.260352183243956
g29	g53	0.256081323867347
g49	g53	0.256019605303751
g40	g44	0.254957606006193
g43	g34	0.254105937143771
g52	g59	0.253637928181888
g26	g53	0.251600532068346
g26	g34	0.251132228471142
g10	g57	0.25047993729733103
g26	g44	0.24897229287475697
g33	g53	0.248925892878512
g62	g34	0.248142611590145
g5	g57	0.24774576872089102
g57	g18	0.247509425651673
g28	g42	0.244967956495364
g38	g39	0.24395605306992002
g64	g6	0.241743824671809
g16	g18	0.241603715917112
g15	g34	0.23831980725325896
g15	g57	0.23801631670946502
g24	g44	0.237888928621841
g33	g42	0.23562111430538699
g42	g57	0.234351369818541
g64	g53	0.233518294153132
g15	g59	0.233325211081531
g51	g11	0.23247792120771102
g10	g18	0.23218609611726101
g16	g59	0.23208695172728502
g37	g49	0.230518569726773
g33	g44	0.229259215010023
g48	g34	0.22854205095717697
g19	g59	0.22749429948799105
g48	g49	0.22709450495650899
g4	g44	0.22516089892477398
g46	g42	0.22418896547054
g2	g5	0.22368453636307
g56	g5	0.223122985467924
g15	g44	0.223046318782453
g48	g5	0.22084708027929
g5	g16	0.22004475142933802
g25	g53	0.215613670905403
g45	g42	0.21443842236323601
g21	g34	0.213047275735147
g31	g18	0.212793636667218
g49	g57	0.21185076226521302
g43	g44	0.210702564488975
g31	g36	0.20970703022385798
g8	g53	0.20594048766726003
g21	g44	0.20436221944244
g61	g16	0.20370232081287
g33	g5	0.203407483330923
g1	g53	0.20229017527812101
g24	g57	0.20115547453356697
g57	g59	0.199744659804601
g19	g57	0.19592249171510398
g25	g11	0.193437324790844
g48	g44	0.19207898416885197
g48	g53	0.19026197526548602
g26	g59	0.18963064287570897
g29	g44	0.18900446231686
g58	g34	0.18769324445869698
g45	g53	0.18764478598321602
g51	g34	0.187471458899018
g10	g59	0.18692849084167498
g3	g53	0.18644311374755398
g26	g11	0.185899270952241
g39	g53	0.185685161661328
g50	g57	0.185337447679572
g64	g49	0.18523850301808104
g30	g5	0.18514940859440399
g39	g5	0.184829544226385
g28	g16	0.18480830094742998
g40	g18	0.18426273899513199
g3	g49	0.182108598196445
g61	g49	0.181929347636678
g29	g59	0.180676519839565
g56	g53	0.180016835824888
g16	g53	0.179774764898026
g32	g34	0.17870042075454298
g25	g34	0.17843242599053896
g43	g53	0.17797553683645004
g3	g42	0.17715498101525898
g21	g53	0.177087420288392
g61	g53	0.176941513998143
g2	g53	0.17680924705397896
g30	g53	0.17617369646204697
g56	g44	0.17570117704408098
g17	g36	0.174673239922412
g49	g11	0.17424713025236999
g52	g46	0.173662746221051
g64	g42	0.17322302835003398
g45	g44	0.173052674850122
g43	g59	0.172653983584616
g59	g18	0.172134788357586
g28	g44	0.172119603131612
g39	g42	0.171130957362979
g11	g11	0.170948738425144
g0	g59	0.17059526893695398
g28	g6	0.17039352270804997
