g0,g1,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g2,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g3,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g4,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g5,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g6,g60,g61,g62,g63,g64,g7,g8,g9,Time
1.5647891639487783,0.0,2.2924965038505363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009932782770343979,2.867884111945964,0.00645227836685224,0.0,2.182534616434372,0.0,2.408311126940966,0.0,0.0,0.0,3.01660460637761,0.0,1.8822949111989324,0.08889978865476561,0.0,0.0,0.0,0.0,0.0,1.2842507243766068,0.0,1.7267342942083936,1.6141559628702342,0.0,0.0731758740318107,1.828322586319276,0.0,0.0,2.1834268109520893,1.929359648119624,0.00036361952237228587,0.0,0.05150112855121044,1.657213629317038,2.024422106945844,0.017824550263398242,0.0,0.0,0.0,1.4642080799714807,0.0,1.677438545386634,0.0,2.127802846541889,0.0,0.0,0.003853636003786228,2.2852357626318534,0.0,2.2363353523222367,0.0,0.0,0.0,1.5575262453328418,2.2516818318471152,0.47450000000000003
1.9638743640622496,0.0,2.0775955662352272,1.8442412703470767,2.9572112677832814,1.9084896405552465,2.0531335377152127,0.0,0.0,2.098792008629891,1.5909815695007554,1.933258954834809,0.015645757834467575,1.5386465562894682,0.0,1.7428553506889053,0.0,2.2728227696621444,0.4013671661268968,0.0,0.0,0.0,0.03982724540471173,0.0,0.0,0.0,2.428389925547657,0.0,0.06996837708462457,2.261718688286166,1.6656254506018815,0.1023234985193112,0.11166775646303302,0.005819100419927628,0.0,1.2922279844238675,2.003895658392824,0.0,0.0,0.02487704123553712,0.0,1.4986107468290055,2.0017791144868395,2.0478983805412416,0.0,0.0,0.0017182788427019585,0.0,0.08842372699893307,0.0,0.06756016835810638,1.9016118975810783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10582191822147427,0.0,1.8780673890238475,0.0,0.0,2.151509852438652,0.9510000000000001
2.2340262626644787,0.00828734779018135,2.133984284122673,2.40114456156508,2.238527699561311,1.834064103231308,1.4706202760967333,0.0,0.0,1.3417463111753856,2.101401701108074,0.0,0.0,2.0334497403224705,2.2030130870291846,1.9580536527004064,2.1089453108634784,0.0,0.0,0.0,2.140781557999192,2.082860686646058,0.05592211707388142,0.0,0.0,2.2109388110745987,2.15772067963673,2.1803845565621653,0.04965003888357709,0.0,2.00950629435285,0.0,0.05652322624489605,0.0,0.0,1.8789066497049496,2.0880350407376818,0.0,0.0,0.0002497170290992716,0.0,1.7185874028693215,2.004919818195805,0.0,0.0,0.0011921277880017622,0.0,0.0,0.0,0.0,0.0,2.1877265660708005,0.0,0.00474825546342811,0.0,2.189494333829305,0.0,2.295294158239376,0.0,0.0,2.294126747573305,2.1010215066177,2.5289640698556557,0.0,3.1443302460584626,0.861
0.0,0.0,1.920564861176292,1.7927274886261628,1.8983964653948304,2.3198526067244107,1.6099290047489343,0.0,0.0,1.4536971883553276,1.8597484807993068,0.0,0.0,1.9488429334228152,2.2799165878637258,1.891988776589151,0.0,0.0,0.0,0.032616742392120764,0.0,2.1667914170805243,0.05888461336392019,0.0,0.0,1.6857385899782469,2.3049155529963503,2.339217480169641,0.01197391707597386,0.0,2.2396972047195653,0.02583642638002281,0.0,0.0,0.05767232502115525,2.0957888934676467,1.3614451253149054,2.2380929576018445,0.0,0.0,0.0,1.2150125160360792,2.10632513105046,1.8687345713771395,1.8426147320658648,0.06831018267856648,0.0,0.0,0.0,0.0,0.030221945179358174,1.947184834568732,0.0,0.0,2.3800071643481906,1.9179644016060649,0.036304294660265336,2.263658273072904,0.0,0.0,2.547438510163319,3.0088571131963815,1.8544531290146,2.0941323022607787,2.2667884825988196,0.9510000000000001
2.144490537922025,1.4484034012774782,0.0,0.0,0.0,0.006484174444791695,0.0,2.0386032910354532,2.431150545738638,0.0,0.006395566267861576,0.0,1.927733877822512,0.0005902003785039711,0.0,0.0,0.0,0.0,2.238499584327574,0.0,0.0,2.259535061533393,1.8270692981128365,2.0920659149647376,1.3606081853540632,0.0028977025838357465,0.0,0.010647310118799557,0.0,0.0,0.0,2.277902357583043,2.1346870132945392,1.9402528150762857,1.6715682536936347,0.0,0.0,0.0,0.020252169752419055,2.449866128533695,2.078243265992982,0.1389318951946502,0.010139711779948268,0.01578946120866959,0.0,0.0,1.7455321351165372,0.0,2.293005297650559,2.1230549156811183,0.0018059484506493344,0.0,1.666644915176979,1.5673344470752106,1.4140572570603578,0.0,2.1717303937806762,0.0,3.085830825020594,2.401270393350514,0.0,0.0,0.0014991234542500592,0.0,0.0066178408833981964,0.3845
1.6705186790817133,0.02389615131114532,2.228075630794504,1.1689630940383422,0.0005214499823089239,0.0,0.0,0.0031973884324827976,0.0,0.0,0.0,0.0,0.0,0.0,2.2708926515688743,0.0,2.1113594752860365,2.019843302351871,0.0,0.0065977913606648855,0.0,0.0,2.7748010957609237,0.012176705956438112,0.04288763877607365,0.0,0.0,0.0,0.0016158271937605061,0.0,0.07744781255050537,2.124070107712781,0.0,0.0,0.0,0.0,0.0,0.0,2.6696030932402928,0.5699857790445602,0.005030475178445975,0.0,0.0,1.7694771535258655,2.015494520021657,0.15827548681417133,0.0,0.0,0.0,0.0,0.0008847463461431573,1.8802383091332289,0.0,0.030075870513055807,2.5034600281698265,0.0,0.0,0.0,0.0,2.162833533318244,0.0,1.9535684388470649,2.458493288088376,2.2536256876289427,0.0,0.6545
2.925237400208537,1.8327390732434736,0.0,0.0,0.01223569992565685,0.0,0.007324410530244988,2.5159944348824856,2.660487480910404,0.0,0.0,0.009623110383211548,0.1676041843063424,0.0,0.02133284698340438,0.0,1.7858172803101366,0.0,1.9916750392364573,2.2463071146430647,3.2532212141349137,0.0,0.0,0.0,0.0,0.008774718479358724,2.768267788594407,2.2837692251662896,0.09529836908161653,0.0,0.10705680467166856,0.0,2.2754870958455333,0.02283612405768819,0.08665999776784716,0.0,0.00034994495226820383,2.4796405955870435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06169565556147419,0.0,1.7250171470858329,1.6558640638698814,2.139412746692303,0.0162560096326648,0.0,0.031497622565876224,1.5479950027545657,2.140528713977958,0.08895646191999301,1.6684098845850588,1.9902095797929151,1.6545578186788663,2.313596819693679,0.0,0.0,0.008290115900001591,0.004299835573998295,0.0,0.069
0.0,1.431524456672162,0.0,0.0016010892232543946,0.0,0.0,0.004544780393814108,0.0,2.748044562104857,0.0,0.0,0.0,1.6604110247016868,0.0,0.0,0.0,2.055705834143659,2.0566860113481864,1.6531954416293408,1.9482204514629284,3.1034919861617345,1.6521685324095408,0.0,2.1727588532871285,1.7201766458823546,0.0,0.0,0.15634358940625925,0.0,1.2326876574017958,0.0,0.0,0.0,1.7514487606424378,0.7078491811083579,0.00947020856434316,0.017523677360251514,0.0,0.0,1.8543109597675929,1.4203141384679596,0.0,0.0,0.0,1.0731095035726723,0.032347816063991564,1.9082764782471768,0.0,2.002682231515521,0.0,0.17326562156922487,0.0,1.1113035729640997,0.0,1.2786682087172518,0.0,1.43017683725737,0.0,0.0,2.324003850479772,0.0,0.18742112647828427,0.022522908221975647,0.0,0.0034154728768209463,0.2905
0.0005326711767793739,0.0,2.443797216487782,1.8488380870899948,1.4478373452133713,1.5933824202807736,1.1127139733552192,0.0,0.0,1.4814794248035197,1.6940258180953618,0.0,0.0,2.152368634839684,2.350782352376406,2.3272504696465908,2.0551192388172987,0.0,0.00025989107907147674,0.0,1.9735323775427287,0.0,0.0,0.0,0.002316148704326233,1.99640247123602,0.0,2.593292771358101,2.683513808428373,1.5306872063824568,0.2349955788217966,0.011534240911111288,2.416983420195472,0.0,0.0551247597378876,2.229661802219326,1.162974469457065,2.98242658231868,0.0,0.0,0.039731639188016886,0.0944269657202221,2.308569256692838,1.917868554697472,0.0,0.003505095853864876,0.0,0.0,1.774384779437639,0.07453854239771149,0.0,1.7706085678615489,0.0,6.511703459568738e-05,0.0,0.0,0.01679966243493256,0.0,0.0,0.0,2.2030058782005097,0.0,0.0,2.5274855208900604,2.0338593859629097,0.5640000000000001
0.0,0.0,2.6866219421039834,2.129738786379808,1.9295555883448308,1.6155164176445458,2.041983322257569,0.0,0.0,1.6118746443964231,1.1316266786495055,0.0,0.006312286866674133,1.6789139159199014,2.1721552297211417,1.899973285191344,1.5081090212456412,0.0,0.005795156826343679,0.0602520862681694,0.0,0.0,0.0,0.02823446560715366,0.0,1.987423497071574,2.474623672726328,0.0,0.006817365662086307,2.3954834032501595,0.8783704009405159,0.0,0.9085293712326988,0.05525784008676106,0.050343787385388535,1.5283596185760058,1.5840353176730542,2.800422707228189,0.0,0.020101161010455133,0.0,0.7560975013918041,2.0206561241731045,0.0,0.0,0.013234477840949272,0.0,0.0,0.0,0.0,0.029962011397744563,1.7042929324465783,0.010183928864496115,0.0,0.0,2.17916409626841,0.00010771684718991376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762
