Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Panther_2016	Cell cycle Homo sapiens P00013	8/16	4.2033227353273147e-11	4.707721463566593e-09	0	0	31.54574132492113	753.7085388947214	PSMD11;PSMD7;CCND2;PSMD14;PSMD13;RPA3;PSME3;PSMD3
Panther_2016	Ubiquitin proteasome pathway Homo sapiens P00060	7/43	4.644603665763623e-06	0.0002600978052827629	0	0	10.270706477881301	126.12226777167677	PSMD7;PSMD14;PSMD13;PSMC4;UBE2D1;UBA2;UBA1
Panther_2016	DNA replication Homo sapiens P00017	5/19	9.390107152583329e-06	0.00035056400036311084	0	0	16.603021749958494	192.19415330331202	RFC5;RFC3;PCNA;POLD1;RPA2
Panther_2016	De novo pyrimidine deoxyribonucleotide biosynthesis Homo sapiens P02739	4/10	1.2061260828000335e-05	0.00033771530318400935	0	0	25.236593059936908	285.81733314476037	DUT;RRM1;RRM2;TYMS
Panther_2016	Parkinson disease Homo sapiens P00049	8/81	4.296933757634129e-05	0.0009625131617100447	0	0	6.231257545663433	62.655442777601	YWHAE;PSMA5;PSMA6;PSMB7;PSMA3;PSMA4;PSMA1;PSMB3
Panther_2016	ATP synthesis Homo sapiens P02721	2/5	0.0024264097918535394	0.04529298278126607	0	0	25.236593059936908	151.95817201388263	ATP5B;ATP5A1
Panther_2016	De novo purine biosynthesis Homo sapiens P02738	3/26	0.007828432080420332	0.1252549132867253	0	0	7.279786459597187	35.30691361942399	RRM1;RRM2;AK2
Panther_2016	Formyltetrahydroformate biosynthesis Homo sapiens P02743	1/5	0.07678443177463125	1.0	0	0	12.618296529968454	32.38805515009513	TYMS
Panther_2016	mRNA splicing Homo sapiens P00058	1/5	0.07678443177463125	0.9555395954176332	0	0	12.618296529968454	32.38805515009513	SNRPB2
Panther_2016	FAS signaling pathway Homo sapiens P00020	2/31	0.08623142318910418	0.9657919397179668	0	0	4.070418235473695	9.975457940709145	PARP1;LMNB2
Panther_2016	p53 pathway Homo sapiens P00059	3/71	0.10296918400724243	1.0	0	0	2.665837295063758	6.060315954803713	RRM2;HDAC1;HMGB1
Panther_2016	TCA cycle Homo sapiens P00051	1/9	0.13395739671846146	1.0	0	0	7.010164738871364	14.092067749878078	SUCLG1
Panther_2016	Transcription regulation by bZIP transcription factor Homo sapiens P00055	2/42	0.1429187970947895	1.0	0	0	3.0043563166591563	5.844911108593969	TAF12;POLR2L
Panther_2016	Salvage pyrimidine ribonucleotides Homo sapiens P02775	1/10	0.14769033146960184	1.0	0	0	6.309148264984227	12.067113893917599	UCK2
Panther_2016	General transcription regulation Homo sapiens P00023	1/28	0.3608771076047978	1.0	0	0	2.253267237494367	2.2965700783087053	TAF12
Panther_2016	PI3 kinase pathway Homo sapiens P00048	1/42	0.4891733944207034	1.0	0	0	1.5021781583295781	1.0741148603605042	CCND2
Panther_2016	Cytoskeletal regulation by Rho GTPase Homo sapiens P00016	1/70	0.6738289540419349	1.0	0	0	0.9013068949977469	0.3558170145674747	ARPC3
Panther_2016	FGF signaling pathway Homo sapiens P00021	1/99	0.7951817742330888	1.0	0	0	0.6372877035337604	0.1460564914950354	YWHAE
Panther_2016	Heterotrimeric G-protein signaling pathway-Gq alpha and Go alpha mediated pathway Homo sapiens P00027	1/106	0.8169595435451605	1.0	0	0	0.5952026665079461	0.1203295658905916	CLTA
Panther_2016	Wnt signaling pathway Homo sapiens P00057	3/278	0.8198550526416122	1.0	0	0	0.6808433379479383	0.13523435949878318	SMARCE1;HDAC1;SMARCA4
Panther_2016	EGF receptor signaling pathway Homo sapiens P00018	1/109	0.8255711556225073	1.0	0	0	0.5788209417416723	0.11094829527850247	YWHAE
Panther_2016	Huntington disease Homo sapiens P00029	1/124	0.8629349226117635	1.0	0	0	0.5088022794342119	0.0750055963526095	DYNLL2
Panther_2016	Heterotrimeric G-protein signaling pathway-Gi alpha and Gs alpha mediated pathway Homo sapiens P00026	1/127	0.8693892251150206	1.0	0	0	0.496783327951514	0.06953195756314423	CLTA
Panther_2016	Integrin signalling pathway Homo sapiens P00034	1/156	0.9180931814346039	1.0	0	0	0.4044325810887325	0.034561347845260035	ARPC3
Panther_2016	CCKR signaling map ST Homo sapiens P06959	1/165	0.9291457853010128	1.0	0	0	0.3823726221202562	0.028100420744877192	RPS6
Panther_2016	Inflammation mediated by chemokine and cytokine signaling pathway Homo sapiens P00031	1/188	0.9510950378262796	1.0	0	0	0.33559299281830995	0.016827064503349816	ARPC3
