,PseudoTime
E71_2433,0.9766411598872332
E80_400,0.15787354007249296
E1_1126,0.450261780104712
E92_1301,0.5207410390656464
E105_1781,0.7140555779299235
E128_2073,0.8316552557390253
E289_1576,0.6314941602899719
E64_1902,0.7627869512686266
E97_907,0.3620620217478856
E220_414,0.1635118807893677
E160_2324,0.9327426500201368
E99_83,0.030205396697543293
E151_1575,0.6310914216673379
E221_404,0.1594844945630286
E142_891,0.35561820378574305
E7_1181,0.4724124043495771
E255_1103,0.4409987917841321
E164_564,0.2239226741844543
E229_1277,0.5110753121224325
E33_1936,0.7764800644381796
E68_272,0.1063229963753524
E199_336,0.13209826822392268
E24_207,0.0801449859041482
E31_1926,0.7724526782118405
E28_1714,0.6870720902134515
E29_1106,0.44220700765203386
E23_516,0.2045912202980266
E57_2056,0.8248086991542489
E240_792,0.3157470801449859
E297_1939,0.7776882803060814
E192_2050,0.8223922674184454
E237_744,0.2964156262585582
E163_190,0.07329842931937172
E13_631,0.2509061619009263
E207_2074,0.8320579943616593
E228_1224,0.4897301651228353
E138_594,0.2360048328634716
E189_1689,0.6770036246476037
E18_127,0.04792589609343536
E287_1576,0.6314941602899719
E222_2025,0.8123238018525977
E218_2133,0.85581957309706
E44_115,0.04309303262182843
E106_2126,0.8530004027386227
E112_270,0.10551751913008456
E288_1528,0.6121627064035441
E202_1182,0.4728151429722111
E58_1584,0.6347160692710431
E49_591,0.23479661699556986
E32_1184,0.4736206202174789
E257_2128,0.8538058799838905
E73_1553,0.6222311719693918
E100_1524,0.6105517519130085
E234_956,0.3817962142569473
E81_1587,0.6359242851389448
E188_378,0.14901329037454691
E167_335,0.13169552960128875
E6_503,0.19935561820378572
E87_1774,0.7112364075714861
E280_960,0.3834071687474829
E38_417,0.16472009665726944
E265_1678,0.6725734997986307
E91_42,0.01369311316955296
E126_681,0.2710430930326218
E267_1102,0.4405960531614982
E230_1851,0.7422472815142972
E129_1122,0.4486508256141764
E115_1871,0.7503020539669755
E15_2270,0.9109947643979056
E201_286,0.11196133709222716
E78_153,0.05839710028191704
E34_1586,0.6355215465163109
E110_193,0.07450664518727346
E172_1708,0.6846556584776479
E177_2447,0.982279500604108
E60_1817,0.7285541683447443
E114_1824,0.7313733387031817
E156_1955,0.7841320982682239
E50_1351,0.5408779701973421
E122_2074,0.8320579943616593
E95_607,0.24124043495771244
E176_2370,0.9512686266612967
E39_2022,0.8111155859846959
E197_272,0.1063229963753524
E3_393,0.1550543697140556
E211_603,0.2396294804671768
E293_668,0.26580749093838096
E252_1866,0.7482883608538059
E168_517,0.2049939589206605
E282_1650,0.6612968183648812
E262_2048,0.8215867901731776
E103_2231,0.8952879581151832
E62_1510,0.6049134111961337
E37_1841,0.7382198952879581
E231_539,0.21385420861860646
E139_880,0.35118807893677
E67_234,0.0910189287152638
E273_1703,0.6826419653644784
E152_2160,0.8666935159081756
E104_1778,0.7128473620620217
E206_913,0.36447845348368907
E224_1972,0.7909786548530005
E190_2214,0.8884414015304067
E85_1697,0.680225533628675
E270_885,0.3532017720499396
E251_2206,0.8852194925493355
E175_1717,0.6882803060813532
E212_1441,0.5771244462343939
E236_1062,0.42448650825614176
E26_318,0.12484897301651228
E30_1166,0.4663713250100685
E241_800,0.3189689891260572
E254_753,0.3000402738622634
E232_1942,0.7788964961739829
E56_2061,0.8268223922674185
E42_698,0.2778896496173983
E216_444,0.175594039468385
E14_391,0.15424889246878776
E93_2329,0.9347563431333064
E158_181,0.06967378171566653
E16_1905,0.7639951671365284
E119_534,0.21184051550543695
E79_2108,0.8457511075312123
E196_1782,0.7144583165525574
E20_1084,0.4333467579540878
E0_2337,0.9379782521143778
E111_954,0.3809907370116794
E88_285,0.11155859846959323
E298_689,0.27426500201369314
E205_1597,0.639951671365284
E166_67,0.023761578735400725
E213_1231,0.4925493354812727
E239_155,0.059202577527184864
E27_1141,0.4563028594442207
E63_2242,0.8997180829641562
E51_1106,0.44220700765203386
E155_1208,0.4832863471606927
E253_383,0.15102698348771648
E250_376,0.1482078131292791
E25_1567,0.6278695126862666
E284_310,0.121627064035441
E146_1536,0.6153846153846154
E195_448,0.17720499395892067
E291_850,0.3391059202577527
E180_1266,0.5066451872734595
E259_1947,0.7809101892871526
E136_1617,0.6480064438179621
E198_1233,0.4933548127265405
E124_1948,0.7813129279097866
E181_1397,0.5594039468385018
